"Area / Date","Production Type","Code","Name","Intalled Capacity at the beginning of year [MW]","Current Installed Capacity [MW]","Location","Voltage Connection Level [kV]","Commissioning Date","Decommissioning Date"
"CTA|IT / 01.01.2016 00:00 - 01.01.2017 00:00","Hydro Pumped Storage","26W-S01ENTRETQCL","IM_S01ENTRUP_ETQCHIOTAS_1","N/A","1064","001004084","380","20.12.2022",""
"CTA|IT / 01.01.2016 00:00 - 01.01.2017 00:00","Hydro Pumped Storage","26W-S03RNCVRONCH","IM_S03RNCVUP_RONCOVALG_1","N/A","1000","003012142","380","20.12.2022",""
"CTA|IT / 01.01.2016 00:00 - 01.01.2017 00:00","Hydro Pumped Storage","26W-S15PRSNPRESC","IM_S15PRSNUP_PRESENZAN_1","N/A","985","015061065","380","20.12.2022",""
"CTA|IT / 01.01.2016 00:00 - 01.01.2017 00:00","Hydro Pumped Storage","26W-S03EDLOEDOLM","IM_S03EDLOUP_EDOLO_1","N/A","950","003017068","380","20.12.2022",""
"CTA|IT / 01.01.2016 00:00 - 01.01.2017 00:00","Fossil Gas","26W-S08PLCNPIACB","IM_S08PLCNUP_PIACENZA_4","N/A","938","008033032","380","20.12.2022",""
"CTA|IT / 01.01.2016 00:00 - 01.01.2017 00:00","Fossil Gas","26W-S18SCMRSMRI5","IM_S18SCMRUP_SMRICRICHI_1","N/A","885","018079133","380","20.12.2022",""
"CTA|IT / 01.01.2016 00:00 - 01.01.2017 00:00","Fossil Gas","26W-S06TRVCTORV6","IM_S06TRVCUP_TORVISCOSA_1","N/A","867","006030123","380","20.12.2022",""
"CTA|IT / 01.01.2016 00:00 - 01.01.2017 00:00","Fossil Gas","26WCCGT-CASSANO3","CCGT_CASSANO_UP_OEAEMAE_31922","N/A","855","003015059","380","20.12.2022",""
"CTA|IT / 01.01.2016 00:00 - 01.01.2017 00:00","Fossil Gas","26W-SZ3SRMDSERM2","IM_S03SRMDUP_SERMIDE_4","N/A","845","003020061","380","20.12.2022",""
"CTA|IT / 01.01.2016 00:00 - 01.01.2017 00:00","Fossil Gas","26W-S03ACMNCASSO","IM_S03ACMNUP_CASSANO_2","N/A","843","003015059","380","20.12.2022",""
"CTA|IT / 01.01.2016 00:00 - 01.01.2017 00:00","Fossil Gas","26W-SZ1CHVSCHIVM","IM_S01CHVSUP_CHIVASSO_1","N/A","838","001001082","150","20.12.2022",""
"CTA|IT / 01.01.2016 00:00 - 01.01.2017 00:00","Fossil Gas","26W-SY5PMARLEVAX","IM_S05PMARUP_LEVANTE_5","N/A","817","005027042","220","20.12.2022",""
"CTA|IT / 01.01.2016 00:00 - 01.01.2017 00:00","Fossil Gas","26W-S16CDMNSRGN3","IM_S16CDMNUP_SRGNPGLCNT_1","N/A","810","016072027","380","20.12.2022",""
"CTA|IT / 01.01.2016 00:00 - 01.01.2017 00:00","Fossil Gas","26W-S18EADSALTOL","IM_S18EADSUP_ALTOMONTE_1","N/A","808","018078045","380","20.12.2022",""
"CTA|IT / 01.01.2016 00:00 - 01.01.2017 00:00","Fossil Gas","26W-S03CDTLCNTRJ","IM_S03CDTLUP_CNTRLDTRNL_1","N/A","800","003098057","380","20.12.2022",""
"CTA|IT / 01.01.2016 00:00 - 01.01.2017 00:00","Fossil Gas","26W-SZ3TRBGTURB5","IM_S03TRBGUP_TURBIGO_4","N/A","800","003015146","380","20.12.2022",""
"CTA|IT / 01.01.2016 00:00 - 01.01.2017 00:00","Fossil Gas","26W-SZ2TRRVTRRV7","IM_S12TRRVUP_TRRVLDLIGA_5","N/A","790","012058032","380","20.12.2022",""
"CTA|IT / 01.01.2016 00:00 - 01.01.2017 00:00","Fossil Gas","26W-S03TVZZ1159W","IM_S03TVZZUP_TAVAZZANO_1","N/A","790","003098040","380","20.12.2022",""
"CTA|IT / 01.01.2016 00:00 - 01.01.2017 00:00","Fossil Gas","26W-0300653CCGTK","IM_0300653UP_CCGTPRILIA_1","N/A","787","012059001","380","20.12.2022",""
"CTA|IT / 01.01.2016 00:00 - 01.01.2017 00:00","Fossil Gas","26W-SY7VTDRVADOM","IM_S07VTDRUP_VADOTERM_5","N/A","784","007009052","380","20.12.2022",""
