00:00 - 00:15,164,,0,,0,,3024,,248,,40,,0,,0,,0,,200,2636,992,,2492,,0,,6464,,12,,80,,20,,236,,0,,7108,
00:15 - 00:30,164,,0,,0,,2968,,276,,40,,0,,0,,0,,56,2904,948,,2164,,0,,6464,,12,,76,,20,,232,,0,,6548,
00:30 - 00:45,168,,0,,0,,2884,,304,,40,,0,,0,,0,,0,2964,936,,2164,,0,,6464,,12,,80,,20,,228,,0,,6112,
00:45 - 01:00,168,,0,,0,,2848,,340,,40,,0,,0,,0,,0,3076,936,,2176,,0,,6464,,12,,80,,20,,236,,0,,5916,
01:00 - 01:15,172,,0,,0,,2884,,368,,40,,0,,0,,0,,0,3184,932,,2264,,0,,6464,,12,,80,,20,,232,,0,,5624,
01:15 - 01:30,156,,0,,0,,3092,,400,,40,,0,,0,,0,,0,3408,976,,2604,,0,,6464,,8,,76,,20,,232,,0,,5480,
01:30 - 01:45,144,,0,,0,,3028,,416,,40,,0,,0,,0,,0,3576,944,,2524,,0,,6468,,8,,76,,20,,232,,0,,5904,
01:45 - 02:00,148,,0,,0,,2924,,436,,40,,0,,0,,0,,0,3624,920,,2332,,0,,6468,,8,,76,,20,,236,,0,,5980,
02:00 - 02:15,152,,0,,0,,2892,,440,,40,,0,,0,,0,,0,3696,908,,2216,,0,,6468,,8,,72,,20,,236,,0,,5516,
02:15 - 02:30,148,,0,,0,,2952,,432,,40,,0,,0,,0,,0,3752,944,,2384,,0,,6468,,8,,76,,20,,236,,0,,5632,
02:30 - 02:45,144,,0,,0,,2920,,432,,40,,0,,0,,0,,100,3808,932,,2352,,0,,6468,,12,,76,,20,,240,,0,,5592,
02:45 - 03:00,148,,0,,0,,2872,,432,,40,,0,,0,,0,,164,3808,904,,2160,,0,,6472,,8,,76,,20,,236,,0,,5572,
03:00 - 03:15,152,,0,,0,,2768,,432,,40,,0,,0,,0,,72,3812,892,,2000,,0,,6472,,8,,76,,20,,232,,0,,5368,
03:15 - 03:30,164,,0,,0,,2724,,432,,40,,0,,0,,0,,80,3824,900,,1928,,0,,6468,,12,,76,,20,,236,,0,,5640,
03:30 - 03:45,168,,0,,0,,2740,,432,,40,,0,,0,,0,,120,3900,916,,1912,,0,,6468,,12,,76,,20,,232,,0,,5328,
03:45 - 04:00,172,,0,,0,,2748,,432,,40,,0,,0,,0,,48,3912,920,,1868,,0,,6468,,12,,76,,20,,232,,0,,5264,
04:00 - 04:15,176,,0,,0,,2700,,432,,40,,0,,0,,0,,0,4004,920,,1908,,0,,6468,,12,,76,,20,,232,,0,,5168,
04:15 - 04:30,176,,0,,0,,2652,,432,,40,,0,,0,,0,,0,4052,916,,1752,,0,,6468,,12,,76,,20,,236,,0,,4928,
04:30 - 04:45,180,,0,,0,,2660,,432,,40,,0,,0,,0,,0,4200,916,,1768,,0,,6468,,8,,76,,20,,236,,0,,4536,
04:45 - 05:00,176,,0,,0,,2660,,432,,40,,0,,0,,0,,0,4224,912,,1740,,0,,6468,,8,,72,,20,,236,,0,,4432,
