00:00 - 01:00,734,,n/e,n/e,n/e,n/e,268,,338,,39,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1,,179,,1849,,1073,
01:00 - 02:00,660,,n/e,n/e,n/e,n/e,227,,334,,38,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1,,171,,1866,,1262,
02:00 - 03:00,468,,n/e,n/e,n/e,n/e,215,,331,,37,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1,,169,,1875,,1308,
03:00 - 04:00,511,,n/e,n/e,n/e,n/e,212,,331,,37,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1,,169,,1904,,1189,
04:00 - 05:00,519,,n/e,n/e,n/e,n/e,213,,333,,37,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1,,169,,1738,,1051,
05:00 - 06:00,558,,n/e,n/e,n/e,n/e,214,,332,,37,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1,,169,,1436,,1048,
06:00 - 07:00,468,,n/e,n/e,n/e,n/e,215,,332,,37,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1,,169,,1505,,878,
07:00 - 08:00,505,,n/e,n/e,n/e,n/e,223,,331,,37,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1,,168,,1391,,827,
08:00 - 09:00,554,,n/e,n/e,n/e,n/e,226,,332,,37,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1,,165,,1407,,617,
09:00 - 10:00,720,,n/e,n/e,n/e,n/e,232,,421,,40,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1,,170,,1098,,474,
10:00 - 11:00,714,,n/e,n/e,n/e,n/e,246,,544,,48,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,12,,171,,734,,346,
11:00 - 12:00,675,,n/e,n/e,n/e,n/e,244,,576,,49,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,45,,165,,703,,232,
12:00 - 13:00,668,,n/e,n/e,n/e,n/e,239,,586,,48,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,67,,169,,610,,256,
13:00 - 14:00,732,,n/e,n/e,n/e,n/e,236,,778,,49,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,62,,170,,653,,385,
14:00 - 15:00,649,,n/e,n/e,n/e,n/e,238,,795,,50,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,40,,171,,714,,501,
15:00 - 16:00,756,,n/e,n/e,n/e,n/e,243,,800,,51,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,20,,175,,763,,577,
16:00 - 17:00,803,,n/e,n/e,n/e,n/e,271,,829,,52,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3,,182,,893,,799,
17:00 - 18:00,851,,n/e,n/e,n/e,n/e,380,,892,,51,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1,,180,,1034,,1314,
18:00 - 19:00,875,,n/e,n/e,n/e,n/e,412,,1052,,51,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1,,177,,1102,,1793,
19:00 - 20:00,850,,n/e,n/e,n/e,n/e,411,,1095,,50,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1,,181,,1415,,2073,
20:00 - 21:00,838,,n/e,n/e,n/e,n/e,394,,1014,,51,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1,,180,,1748,,2205,
21:00 - 22:00,693,,n/e,n/e,n/e,n/e,358,,867,,50,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1,,176,,1962,,2396,
22:00 - 23:00,545,,n/e,n/e,n/e,n/e,321,,725,,49,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1,,176,,2075,,2476,
23:00 - 00:00,472,,n/e,n/e,n/e,n/e,316,,616,,49,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1,,176,,2048,,2371,
00:00 - 01:00,415,,n/e,n/e,n/e,n/e,235,,477,,49,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1,,176,,2056,,2275,
