index,Forecasted Load,Actual Load
2018-01-01 00:00:00+01:00,375.0,504.0
2018-01-01 00:15:00+01:00,375.0,469.0
2018-01-01 00:30:00+01:00,374.0,468.0
2018-01-01 00:45:00+01:00,373.0,475.0
2018-01-01 01:00:00+01:00,309.0,477.0
2018-01-01 01:15:00+01:00,312.0,467.0
2018-01-01 01:30:00+01:00,314.0,423.0
2018-01-01 01:45:00+01:00,316.0,394.0
2018-01-01 02:00:00+01:00,288.0,390.0
2018-01-01 02:15:00+01:00,289.0,405.0
2018-01-01 02:30:00+01:00,291.0,421.0
2018-01-01 02:45:00+01:00,293.0,427.0
2018-01-01 03:00:00+01:00,267.0,425.0
2018-01-01 03:15:00+01:00,268.0,410.0
2018-01-01 03:30:00+01:00,270.0,407.0
2018-01-01 03:45:00+01:00,272.0,389.0
2018-01-01 04:00:00+01:00,253.0,384.0
2018-01-01 04:15:00+01:00,254.0,405.0
2018-01-01 04:30:00+01:00,256.0,395.0
2018-01-01 04:45:00+01:00,257.0,420.0
2018-01-01 05:00:00+01:00,248.0,414.0
2018-01-01 05:15:00+01:00,248.0,401.0
2018-01-01 05:30:00+01:00,248.0,413.0
2018-01-01 05:45:00+01:00,250.0,411.0
2018-01-01 06:00:00+01:00,251.0,422.0
2018-01-01 06:15:00+01:00,249.0,430.0
2018-01-01 06:30:00+01:00,249.0,429.0
2018-01-01 06:45:00+01:00,251.0,425.0
2018-01-01 07:00:00+01:00,220.0,431.0
2018-01-01 07:15:00+01:00,217.0,401.0
2018-01-01 07:30:00+01:00,216.0,359.0
2018-01-01 07:45:00+01:00,215.0,352.0
2018-01-01 08:00:00+01:00,222.0,351.0
2018-01-01 08:15:00+01:00,220.0,312.0
2018-01-01 08:30:00+01:00,217.0,316.0
2018-01-01 08:45:00+01:00,216.0,313.0
2018-01-01 09:00:00+01:00,237.0,309.0
2018-01-01 09:15:00+01:00,235.0,311.0
2018-01-01 09:30:00+01:00,233.0,311.0
2018-01-01 09:45:00+01:00,235.0,307.0
2018-01-01 10:00:00+01:00,252.0,298.0
2018-01-01 10:15:00+01:00,250.0,311.0
2018-01-01 10:30:00+01:00,249.0,303.0
2018-01-01 10:45:00+01:00,247.0,292.0
2018-01-01 11:00:00+01:00,279.0,308.0
2018-01-01 11:15:00+01:00,272.0,391.0
2018-01-01 11:30:00+01:00,270.0,406.0
2018-01-01 11:45:00+01:00,269.0,417.0
2018-01-01 12:00:00+01:00,304.0,404.0
2018-01-01 12:15:00+01:00,299.0,445.0
2018-01-01 12:30:00+01:00,296.0,464.0
2018-01-01 12:45:00+01:00,294.0,458.0
2018-01-01 13:00:00+01:00,308.0,471.0
2018-01-01 13:15:00+01:00,306.0,510.0
2018-01-01 13:30:00+01:00,305.0,508.0
2018-01-01 13:45:00+01:00,304.0,529.0
2018-01-01 14:00:00+01:00,288.0,489.0
2018-01-01 14:15:00+01:00,289.0,472.0
2018-01-01 14:30:00+01:00,294.0,403.0
2018-01-01 14:45:00+01:00,295.0,390.0
2018-01-01 15:00:00+01:00,277.0,359.0
2018-01-01 15:15:00+01:00,279.0,268.0
2018-01-01 15:30:00+01:00,278.0,249.0
2018-01-01 15:45:00+01:00,278.0,220.0
2018-01-01 16:00:00+01:00,273.0,176.0
2018-01-01 16:15:00+01:00,273.0,145.0
2018-01-01 16:30:00+01:00,273.0,151.0
2018-01-01 16:45:00+01:00,272.0,152.0
2018-01-01 17:00:00+01:00,293.0,137.0
2018-01-01 17:15:00+01:00,291.0,167.0
2018-01-01 17:30:00+01:00,289.0,136.0
2018-01-01 17:45:00+01:00,280.0,108.0
2018-01-01 18:00:00+01:00,342.0,104.0
2018-01-01 18:15:00+01:00,338.0,122.0
2018-01-01 18:30:00+01:00,332.0,89.0
2018-01-01 18:45:00+01:00,331.0,95.0
2018-01-01 19:00:00+01:00,363.0,111.0
2018-01-01 19:15:00+01:00,362.0,266.0
2018-01-01 19:30:00+01:00,360.0,245.0
2018-01-01 19:45:00+01:00,364.0,231.0
2018-01-01 20:00:00+01:00,354.0,219.0
2018-01-01 20:15:00+01:00,354.0,258.0
2018-01-01 20:30:00+01:00,359.0,233.0
2018-01-01 20:45:00+01:00,360.0,217.0
2018-01-01 21:00:00+01:00,342.0,200.0
2018-01-01 21:15:00+01:00,342.0,223.0
2018-01-01 21:30:00+01:00,344.0,206.0
2018-01-01 21:45:00+01:00,345.0,164.0
2018-01-01 22:00:00+01:00,318.0,149.0
2018-01-01 22:15:00+01:00,322.0,160.0
2018-01-01 22:30:00+01:00,328.0,145.0
2018-01-01 22:45:00+01:00,329.0,145.0
2018-01-01 23:00:00+01:00,370.0,139.0
2018-01-01 23:15:00+01:00,367.0,128.0
2018-01-01 23:30:00+01:00,361.0,144.0
2018-01-01 23:45:00+01:00,364.0,171.0
2018-01-02 00:00:00+01:00,347.0,166.0
2018-01-02 00:15:00+01:00,349.0,29.0
