index,Actual Load
2022-01-01 00:00:00+00:00,21517.0
2022-01-01 00:15:00+00:00,20827.0
2022-01-01 00:30:00+00:00,19530.0
2022-01-01 00:45:00+00:00,18383.0
2022-01-01 01:00:00+00:00,17680.0
2022-01-01 01:15:00+00:00,17396.0
2022-01-01 01:30:00+00:00,17544.0
2022-01-01 01:45:00+00:00,17866.0
2022-01-01 02:00:00+00:00,17806.0
2022-01-01 02:15:00+00:00,18533.0
2022-01-01 02:30:00+00:00,20018.0
2022-01-01 02:45:00+00:00,20989.0
2022-01-01 03:00:00+00:00,21514.0
2022-01-01 03:15:00+00:00,22105.0
2022-01-01 03:30:00+00:00,22384.0
2022-01-01 03:45:00+00:00,21106.0
2022-01-01 04:00:00+00:00,20617.0
2022-01-01 04:15:00+00:00,21096.0
2022-01-01 04:30:00+00:00,23211.0
2022-01-01 04:45:00+00:00,24435.0
2022-01-01 05:00:00+00:00,24964.0
2022-01-01 05:15:00+00:00,25189.0
2022-01-01 05:30:00+00:00,24134.0
2022-01-01 05:45:00+00:00,22552.0
2022-01-01 06:00:00+00:00,21048.0
2022-01-01 06:15:00+00:00,19473.0
2022-01-01 06:30:00+00:00,18375.0
2022-01-01 06:45:00+00:00,17841.0
2022-01-01 07:00:00+00:00,17539.0
2022-01-01 07:15:00+00:00,17684.0
2022-01-01 07:30:00+00:00,18353.0
2022-01-01 07:45:00+00:00,19223.0
2022-01-01 08:00:00+00:00,19936.0
2022-01-01 08:15:00+00:00,21531.0
2022-01-01 08:30:00+00:00,23286.0
2022-01-01 08:45:00+00:00,24126.0
2022-01-01 09:00:00+00:00,24202.0
2022-01-01 09:15:00+00:00,24673.0
2022-01-01 09:30:00+00:00,24921.0
2022-01-01 09:45:00+00:00,23869.0
2022-01-01 10:00:00+00:00,23258.0
2022-01-01 10:15:00+00:00,23642.0
2022-01-01 10:30:00+00:00,25965.0
2022-01-01 10:45:00+00:00,27307.0
2022-01-01 11:00:00+00:00,28243.0
2022-01-01 11:15:00+00:00,28062.0
2022-01-01 11:30:00+00:00,26650.0
2022-01-01 11:45:00+00:00,24535.0
2022-01-01 12:00:00+00:00,22800.0
2022-01-01 12:15:00+00:00,21173.0
2022-01-01 12:30:00+00:00,20153.0
2022-01-01 12:45:00+00:00,19679.0
2022-01-01 13:00:00+00:00,19754.0
2022-01-01 13:15:00+00:00,20516.0
2022-01-01 13:30:00+00:00,22969.0
2022-01-01 13:45:00+00:00,26155.0
2022-01-01 14:00:00+00:00,28546.0
2022-01-01 14:15:00+00:00,30212.0
2022-01-01 14:30:00+00:00,31106.0
2022-01-01 14:45:00+00:00,30788.0
2022-01-01 15:00:00+00:00,30499.0
2022-01-01 15:15:00+00:00,30485.0
2022-01-01 15:30:00+00:00,30083.0
2022-01-01 15:45:00+00:00,29167.0
2022-01-01 16:00:00+00:00,28768.0
2022-01-01 16:15:00+00:00,29274.0
2022-01-01 16:30:00+00:00,31072.0
2022-01-01 16:45:00+00:00,31843.0
2022-01-01 17:00:00+00:00,32306.0
2022-01-01 17:15:00+00:00,31729.0
2022-01-01 17:30:00+00:00,29097.0
2022-01-01 17:45:00+00:00,26455.0
2022-01-01 18:00:00+00:00,24775.0
2022-01-01 18:15:00+00:00,22985.0
2022-01-01 18:30:00+00:00,21880.0
2022-01-01 18:45:00+00:00,21345.0
2022-01-01 19:00:00+00:00,21264.0
2022-01-01 19:15:00+00:00,21935.0
2022-01-01 19:30:00+00:00,24068.0
2022-01-01 19:45:00+00:00,26973.0
2022-01-01 20:00:00+00:00,28993.0
2022-01-01 20:15:00+00:00,30459.0
2022-01-01 20:30:00+00:00,31305.0
2022-01-01 20:45:00+00:00,31355.0
2022-01-01 21:00:00+00:00,31292.0
2022-01-01 21:15:00+00:00,31527.0
2022-01-01 21:30:00+00:00,31273.0
2022-01-01 21:45:00+00:00,30405.0
2022-01-01 22:00:00+00:00,30188.0
2022-01-01 22:15:00+00:00,30488.0
2022-01-01 22:30:00+00:00,31590.0
2022-01-01 22:45:00+00:00,32085.0
2022-01-01 23:00:00+00:00,32753.0
2022-01-01 23:15:00+00:00,32032.0
2022-01-01 23:30:00+00:00,29607.0
2022-01-01 23:45:00+00:00,26964.0
2022-01-02 00:00:00+00:00,25526.0
2022-01-02 00:15:00+00:00,23719.0
2022-01-02 00:30:00+00:00,22560.0
2022-01-02 00:45:00+00:00,22015.0
2022-01-02 01:00:00+00:00,21928.0
2022-01-02 01:15:00+00:00,22317.0
2022-01-02 01:30:00+00:00,24279.0
2022-01-02 01:45:00+00:00,27094.0
2022-01-02 02:00:00+00:00,29198.0
2022-01-02 02:15:00+00:00,30892.0
2022-01-02 02:30:00+00:00,31720.0
2022-01-02 02:45:00+00:00,31813.0
2022-01-02 03:00:00+00:00,31696.0
