00:00 - 01:00,321,,n/e,n/e,n/e,n/e,91,,383,,18,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,84,,1026,,3077,
01:00 - 02:00,304,,n/e,n/e,n/e,n/e,89,,292,,17,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,84,,567,,2908,
02:00 - 03:00,310,,n/e,n/e,n/e,n/e,90,,291,,17,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,84,,503,,2866,
03:00 - 04:00,300,,n/e,n/e,n/e,n/e,90,,293,,17,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,71,,491,,2782,
04:00 - 05:00,297,,n/e,n/e,n/e,n/e,92,,294,,19,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,66,,490,,2705,
05:00 - 06:00,299,,n/e,n/e,n/e,n/e,89,,292,,17,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,60,,488,,2986,
06:00 - 07:00,355,,n/e,n/e,n/e,n/e,89,,304,,17,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,56,,493,,2990,
07:00 - 08:00,353,,n/e,n/e,n/e,n/e,94,,338,,17,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,68,,656,,2941,
08:00 - 09:00,324,,n/e,n/e,n/e,n/e,94,,332,,17,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,22,,69,,653,,3216,
09:00 - 10:00,464,,n/e,n/e,n/e,n/e,119,,380,,17,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,82,,69,,634,,3141,
10:00 - 11:00,579,,n/e,n/e,n/e,n/e,151,,383,,17,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,142,,71,,934,,2965,
11:00 - 12:00,550,,n/e,n/e,n/e,n/e,152,,369,,17,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,169,,71,,919,,2949,
12:00 - 13:00,537,,n/e,n/e,n/e,n/e,141,,325,,17,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,137,,71,,582,,3174,
13:00 - 14:00,616,,n/e,n/e,n/e,n/e,90,,287,,16,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,76,,72,,542,,3448,
