index,Forecasted Load
2023-01-01 00:00:00+00:00,13136.0
2023-01-01 01:00:00+00:00,12580.0
2023-01-01 02:00:00+00:00,12110.0
2023-01-01 03:00:00+00:00,11967.0
2023-01-01 04:00:00+00:00,12004.0
2023-01-01 05:00:00+00:00,12123.0
2023-01-01 06:00:00+00:00,12033.0
2023-01-01 07:00:00+00:00,11945.0
2023-01-01 08:00:00+00:00,12375.0
2023-01-01 09:00:00+00:00,12980.0
2023-01-01 10:00:00+00:00,13533.0
2023-01-01 11:00:00+00:00,14068.0
2023-01-01 12:00:00+00:00,14662.0
2023-01-01 13:00:00+00:00,14870.0
2023-01-01 14:00:00+00:00,15100.0
2023-01-01 15:00:00+00:00,16545.0
2023-01-01 16:00:00+00:00,17002.0
2023-01-01 17:00:00+00:00,17078.0
2023-01-01 18:00:00+00:00,17097.0
2023-01-01 19:00:00+00:00,16855.0
2023-01-01 20:00:00+00:00,16237.0
2023-01-01 21:00:00+00:00,15549.0
2023-01-01 22:00:00+00:00,14589.0
2023-01-01 23:00:00+00:00,13750.0
2023-01-02 00:00:00+00:00,13200.0
2023-01-02 01:00:00+00:00,12900.0
2023-01-02 02:00:00+00:00,12950.0
2023-01-02 03:00:00+00:00,13750.0
2023-01-02 04:00:00+00:00,15500.0
2023-01-02 05:00:00+00:00,19150.0
2023-01-02 06:00:00+00:00,20350.0
2023-01-02 07:00:00+00:00,21450.0
2023-01-02 08:00:00+00:00,22250.0
2023-01-02 09:00:00+00:00,22600.0
2023-01-02 10:00:00+00:00,22750.0
2023-01-02 11:00:00+00:00,23000.0
2023-01-02 12:00:00+00:00,23300.0
2023-01-02 13:00:00+00:00,22800.0
2023-01-02 14:00:00+00:00,22850.0
2023-01-02 15:00:00+00:00,23500.0
2023-01-02 16:00:00+00:00,23450.0
2023-01-02 17:00:00+00:00,23150.0
2023-01-02 18:00:00+00:00,22950.0
2023-01-02 19:00:00+00:00,22600.0
2023-01-02 20:00:00+00:00,21550.0
2023-01-02 21:00:00+00:00,20050.0
2023-01-02 22:00:00+00:00,18600.0
2023-01-02 23:00:00+00:00,15701.0
2023-01-03 00:00:00+00:00,14956.0
2023-01-03 01:00:00+00:00,14707.0
2023-01-03 02:00:00+00:00,14688.0
2023-01-03 03:00:00+00:00,14912.0
2023-01-03 04:00:00+00:00,15813.0
2023-01-03 05:00:00+00:00,18730.0
2023-01-03 06:00:00+00:00,20820.0
2023-01-03 07:00:00+00:00,21496.0
2023-01-03 08:00:00+00:00,21848.0
2023-01-03 09:00:00+00:00,21813.0
2023-01-03 10:00:00+00:00,22024.0
2023-01-03 11:00:00+00:00,22074.0
2023-01-03 12:00:00+00:00,22352.0
2023-01-03 13:00:00+00:00,22049.0
2023-01-03 14:00:00+00:00,22113.0
2023-01-03 15:00:00+00:00,23120.0
2023-01-03 16:00:00+00:00,23178.0
2023-01-03 17:00:00+00:00,22824.0
2023-01-03 18:00:00+00:00,22560.0
2023-01-03 19:00:00+00:00,21940.0
2023-01-03 20:00:00+00:00,20681.0
2023-01-03 21:00:00+00:00,19226.0
2023-01-03 22:00:00+00:00,17793.0
2023-01-03 23:00:00+00:00,16800.0
2023-01-04 00:00:00+00:00,16050.0
2023-01-04 01:00:00+00:00,15700.0
2023-01-04 02:00:00+00:00,15750.0
2023-01-04 03:00:00+00:00,16250.0
2023-01-04 04:00:00+00:00,17800.0
2023-01-04 05:00:00+00:00,21150.0
2023-01-04 06:00:00+00:00,21950.0
2023-01-04 07:00:00+00:00,22700.0
2023-01-04 08:00:00+00:00,22750.0
2023-01-04 09:00:00+00:00,22900.0
2023-01-04 10:00:00+00:00,23100.0
2023-01-04 11:00:00+00:00,23250.0
2023-01-04 12:00:00+00:00,23450.0
2023-01-04 13:00:00+00:00,23100.0
2023-01-04 14:00:00+00:00,23400.0
2023-01-04 15:00:00+00:00,24000.0
2023-01-04 16:00:00+00:00,24000.0
2023-01-04 17:00:00+00:00,23600.0
2023-01-04 18:00:00+00:00,23350.0
2023-01-04 19:00:00+00:00,22900.0
2023-01-04 20:00:00+00:00,21800.0
2023-01-04 21:00:00+00:00,20250.0
2023-01-04 22:00:00+00:00,18800.0
2023-01-04 23:00:00+00:00,17150.0
2023-01-05 00:00:00+00:00,16400.0
2023-01-05 01:00:00+00:00,16050.0
2023-01-05 02:00:00+00:00,16250.0
2023-01-05 03:00:00+00:00,16850.0
2023-01-05 04:00:00+00:00,18700.0
2023-01-05 05:00:00+00:00,21850.0
2023-01-05 06:00:00+00:00,22850.0
2023-01-05 07:00:00+00:00,23600.0
2023-01-05 08:00:00+00:00,23850.0
2023-01-05 09:00:00+00:00,24250.0
2023-01-05 10:00:00+00:00,24450.0
2023-01-05 11:00:00+00:00,24550.0
2023-01-05 12:00:00+00:00,24650.0
2023-01-05 13:00:00+00:00,24200.0
2023-01-05 14:00:00+00:00,24200.0
2023-01-05 15:00:00+00:00,24300.0
2023-01-05 16:00:00+00:00,23950.0
2023-01-05 17:00:00+00:00,23550.0
2023-01-05 18:00:00+00:00,23350.0
2023-01-05 19:00:00+00:00,22850.0
2023-01-05 20:00:00+00:00,21750.0
2023-01-05 21:00:00+00:00,20200.0
2023-01-05 22:00:00+00:00,18800.0
2023-01-05 23:00:00+00:00,16871.0
2023-01-06 00:00:00+00:00,16318.0
2023-01-06 01:00:00+00:00,15792.0
2023-01-06 02:00:00+00:00,15640.0
2023-01-06 03:00:00+00:00,15643.0
2023-01-06 04:00:00+00:00,15605.0
2023-01-06 05:00:00+00:00,15798.0
2023-01-06 06:00:00+00:00,15777.0
2023-01-06 07:00:00+00:00,16636.0
2023-01-06 08:00:00+00:00,17849.0
2023-01-06 09:00:00+00:00,18761.0
2023-01-06 10:00:00+00:00,19017.0
2023-01-06 11:00:00+00:00,19295.0
2023-01-06 12:00:00+00:00,19448.0
2023-01-06 13:00:00+00:00,19288.0
2023-01-06 14:00:00+00:00,19269.0
2023-01-06 15:00:00+00:00,20047.0
2023-01-06 16:00:00+00:00,19820.0
2023-01-06 17:00:00+00:00,19497.0
2023-01-06 18:00:00+00:00,19513.0
2023-01-06 19:00:00+00:00,19138.0
2023-01-06 20:00:00+00:00,18210.0
2023-01-06 21:00:00+00:00,17304.0
2023-01-06 22:00:00+00:00,16095.0
2023-01-06 23:00:00+00:00,15413.0
2023-01-07 00:00:00+00:00,14841.0
2023-01-07 01:00:00+00:00,14627.0
2023-01-07 02:00:00+00:00,15383.0
2023-01-07 03:00:00+00:00,15650.0
2023-01-07 04:00:00+00:00,16103.0
2023-01-07 05:00:00+00:00,17286.0
2023-01-07 06:00:00+00:00,18108.0
2023-01-07 07:00:00+00:00,19132.0
2023-01-07 08:00:00+00:00,20042.0
2023-01-07 09:00:00+00:00,20805.0
2023-01-07 10:00:00+00:00,21046.0
2023-01-07 11:00:00+00:00,21090.0
2023-01-07 12:00:00+00:00,21219.0
2023-01-07 13:00:00+00:00,20925.0
2023-01-07 14:00:00+00:00,20943.0
2023-01-07 15:00:00+00:00,21841.0
2023-01-07 16:00:00+00:00,21697.0
2023-01-07 17:00:00+00:00,21452.0
2023-01-07 18:00:00+00:00,21185.0
2023-01-07 19:00:00+00:00,20510.0
2023-01-07 20:00:00+00:00,19452.0
2023-01-07 21:00:00+00:00,18381.0
2023-01-07 22:00:00+00:00,17186.0
2023-01-07 23:00:00+00:00,17000.0
2023-01-08 00:00:00+00:00,16200.0
2023-01-08 01:00:00+00:00,15700.0
2023-01-08 02:00:00+00:00,15500.0
2023-01-08 03:00:00+00:00,15550.0
2023-01-08 04:00:00+00:00,15600.0
2023-01-08 05:00:00+00:00,16100.0
2023-01-08 06:00:00+00:00,16350.0
2023-01-08 07:00:00+00:00,17400.0
2023-01-08 08:00:00+00:00,18300.0
2023-01-08 09:00:00+00:00,18900.0
