index,Forecasted Load,Actual Load
2017-12-31 23:00:00+0000,23324.0,22779.0
2018-01-01 00:00:00+0000,22688.0,22009.0
2018-01-01 01:00:00+0000,21521.0,20589.0
2018-01-01 02:00:00+0000,20294.0,19547.0
2018-01-01 03:00:00+0000,19489.0,18871.0
2018-01-01 04:00:00+0000,19179.0,18688.0
2018-01-01 05:00:00+0000,19034.0,18869.0
2018-01-01 06:00:00+0000,18806.0,19263.0
2018-01-01 07:00:00+0000,18105.0,19046.0
2018-01-01 08:00:00+0000,18168.0,19563.0
2018-01-01 09:00:00+0000,19654.0,21063.0
2018-01-01 10:00:00+0000,20862.0,22448.0
2018-01-01 11:00:00+0000,21881.0,23033.0
2018-01-01 12:00:00+0000,23190.0,23680.0
2018-01-01 13:00:00+0000,23800.0,23918.0
2018-01-01 14:00:00+0000,22369.0,22626.0
2018-01-01 15:00:00+0000,22027.0,22130.0
2018-01-01 16:00:00+0000,22444.0,22607.0
2018-01-01 17:00:00+0000,24836.0,25198.0
2018-01-01 18:00:00+0000,26340.0,26477.0
2018-01-01 19:00:00+0000,27581.0,27326.0
2018-01-01 20:00:00+0000,27858.0,27534.0
2018-01-01 21:00:00+0000,26964.0,26946.0
2018-01-01 22:00:00+0000,24988.0,24878.0
2018-01-01 23:00:00+0000,22092.0,22657.0
2018-01-02 00:00:00+0000,20003.0,20818.0
2018-01-02 01:00:00+0000,18769.0,19741.0
2018-01-02 02:00:00+0000,18461.0,19276.0
2018-01-02 03:00:00+0000,18466.0,19192.0
2018-01-02 04:00:00+0000,19659.0,20003.0
2018-01-02 05:00:00+0000,22760.0,22852.0
2018-01-02 06:00:00+0000,26947.0,26479.0
2018-01-02 07:00:00+0000,30267.0,29437.0
2018-01-02 08:00:00+0000,32546.0,31639.0
2018-01-02 09:00:00+0000,34005.0,33137.0
2018-01-02 10:00:00+0000,34449.0,33404.0
2018-01-02 11:00:00+0000,34194.0,33171.0
2018-01-02 12:00:00+0000,33929.0,33170.0
2018-01-02 13:00:00+0000,32691.0,32227.0
2018-01-02 14:00:00+0000,31864.0,31370.0
2018-01-02 15:00:00+0000,31667.0,31148.0
2018-01-02 16:00:00+0000,32141.0,31503.0
2018-01-02 17:00:00+0000,33738.0,33192.0
2018-01-02 18:00:00+0000,33972.0,33671.0
2018-01-02 19:00:00+0000,33515.0,33817.0
2018-01-02 20:00:00+0000,33153.0,33507.0
2018-01-02 21:00:00+0000,30857.0,31412.0
2018-01-02 22:00:00+0000,27976.0,28731.0
2018-01-02 23:00:00+0000,26202.0,26574.0
2018-01-03 00:00:00+0000,24184.0,24559.0
2018-01-03 01:00:00+0000,23039.0,23152.0
2018-01-03 02:00:00+0000,22538.0,22562.0
2018-01-03 03:00:00+0000,22483.0,22406.0
2018-01-03 04:00:00+0000,23167.0,22999.0
2018-01-03 05:00:00+0000,25419.0,25085.0
2018-01-03 06:00:00+0000,29296.0,28376.0
2018-01-03 07:00:00+0000,32374.0,30875.0
2018-01-03 08:00:00+0000,33834.0,32775.0
2018-01-03 09:00:00+0000,34760.0,33782.0
2018-01-03 10:00:00+0000,34608.0,33868.0
