Unnamed: 0,Unit,PowerCapacity,Nunits,Zone,Zone_th,Zone_h2,Technology,Fuel,Efficiency,MinUpTime,MinDownTime,RampUpRate,RampDownRate,StartUpCost,NoLoadCost_pu,RampingCost,PartLoadMin,MinEfficiency,StartUpTime,CO2Intensity,CHPType,CHPPowerToHeat,CHPPowerLossFactor,CHPMaxHeat,COP,Tnominal,coef_COP_a,coef_COP_b,STOCapacity,STOSelfDischarge,STOMaxChargingPower,STOChargingEfficiency,WaterWithdrawal,WaterConsumption,Status,Source,Company,Lat,Lon,Lat/Lon
,KW Simmering,1349,1.0,AT,,,COMC,GAS,0.525,5.0,1.0,0.0084238311,0.0084238311,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
,GDK-Mellach,838,1.0,AT,,,COMC,GAS,0.525,5.0,1.0,0.0133293556,0.0133293556,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
,Malta-Hauptstufe,728,1.0,AT,,,HPHS,WAT,0.86,0.0,0.0,0.4109589041,0.4109589041,0.0,,0.0,0.0,0.86,0.3,0.0,,,,,,,,,50960.0,0.0,728.0,0.86,,,,,,,,
,Kraftwerk Theiß,495,1.0,AT,,,COMC,GAS,0.525,5.0,1.0,0.001314118,0.001314118,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
,Limberg II,480,1.0,AT,,,HPHS,WAT,0.86,0.0,0.0,0.625,0.625,0.0,,0.0,0.0,0.86,0.3,0.0,,,,,,,,,33600.0,0.0,480.0,0.86,,,,,,,,
,Reisseck 2,430,1.0,AT,,,HPHS,WAT,0.86,0.0,0.0,0.7211538462,0.7211538462,0.0,,0.0,0.0,0.86,0.3,0.0,,,,,,,,,31200.0,0.0,430.0,0.86,,,,,,,,
,Häusling,400,1.0,AT,,,HPHS,WAT,0.86,0.0,0.0,0.7211538462,0.7211538462,0.0,,0.0,0.0,0.86,0.3,0.0,,,,,,,,,28000.0,0.0,400.0,0.86,,,,,,,,
,Kraftwerk Timelkam Gesamtanlage,400,1.0,AT,,,COMC,GAS,0.525,5.0,1.0,0.027925,0.027925,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
,KW Donaustadt,395,1.0,AT,,,COMC,GAS,0.525,5.0,1.0,0.028278481,0.028278481,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
,KW Kaunertal,392,1.0,AT,,,HDAM,WAT,0.85,0.0,0.0,0.234375,0.234375,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,278800.0,0.0,0.0,0.0,,,,,,,,
,Mayrhofen,368,1.0,AT,,,HDAM,WAT,0.85,0.0,0.0,0.2459016393,0.2459016393,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,25760.0,0.0,0.0,0.0,,,,,,,,
,Altenwörth,333,1.0,AT,,,HROR,WAT,1.0,0.0,0.0,0.6707317073,0.6707317073,0.0,,0.0,0.0,1.0,0.3,0.0,,,,,,,,,,,,,,,,,,,,
,Greifenstein,297,1.0,AT,,,HROR,WAT,1.0,0.0,0.0,0.7457627119,0.7457627119,0.0,,0.0,0.0,1.0,0.3,0.0,,,,,,,,,,,,,,,,,,,,
,Aschach,289,1.0,AT,,,HROR,WAT,1.0,0.0,0.0,0.7665505226,0.7665505226,0.0,,0.0,0.0,1.0,0.3,0.0,,,,,,,,,,,,,,,,,,,,
,Kaprun-Hauptstufe,280,1.0,AT,,,HDAM,WAT,0.85,0.0,0.0,0.3157894737,0.3157894737,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,19600.0,0.0,0.0,0.0,,,,,,,,
,Ybbs-Persenbeug,242,1.0,AT,,,HROR,WAT,1.0,0.0,0.0,0.9282700422,0.9282700422,0.0,,0.0,0.0,1.0,0.3,0.0,,,,,,,,,,,,,,,,,,,,
,Roßhag,240,1.0,AT,,,HPHS,WAT,0.86,0.0,0.0,1.25,1.25,0.0,,0.0,0.0,0.86,0.3,0.0,,,,,,,,,159900.0,0.0,240.0,0.86,,,,,,,,
,FHKW Linz Mitte,217,1.0,AT,,,COMC,GAS,0.525,5.0,1.0,0.0514746544,0.0514746544,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
,Wallsee-Mitterkirchen,210,1.0,AT,,,HROR,WAT,1.0,0.0,0.0,1.0476190476,1.0476190476,0.0,,0.0,0.0,1.0,0.3,0.0,,,,,,,,,,,,,,,,,,,,
,Gerlos,200,1.0,AT,,,HDAM,WAT,0.85,0.0,0.0,0.45,0.45,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,1200.0,0.0,0.0,0.0,,,,,,,,
,Melk,187,1.0,AT,,,HROR,WAT,1.0,0.0,0.0,1.1764705882,1.1764705882,0.0,,0.0,0.0,1.0,0.3,0.0,,,,,,,,,,,,,,,,,,,,
,Ottensheim-Wilhering,179,1.0,AT,,,HROR,WAT,1.0,0.0,0.0,1.2290502793,1.2290502793,0.0,,0.0,0.0,1.0,0.3,0.0,,,,,,,,,,,,,,,,,,,,
,Freudenau,172,1.0,AT,,,HROR,WAT,1.0,0.0,0.0,1.2790697674,1.2790697674,0.0,,0.0,0.0,1.0,0.3,0.0,,,,,,,,,,,,,,,,,,,,
,Abwinden-Asten,168,1.0,AT,,,HROR,WAT,1.0,0.0,0.0,1.3095238095,1.3095238095,0.0,,0.0,0.0,1.0,0.3,0.0,,,,,,,,,,,,,,,,,,,,
,FHKW Mellach,165,1.0,AT,,,COMC,GAS,0.525,5.0,1.0,0.0668862275,0.0668862275,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
,Kaprun-Oberstufe,160,1.0,AT,,,HPHS,WAT,0.86,0.0,0.0,1.9607843137,1.9607843137,0.0,,0.0,0.0,0.86,0.3,0.0,,,,,,,,,11200.0,0.0,160.0,0.86,,,,,,,,
,FHKW Linz Süd,158,1.0,AT,,,COMC,GAS,0.525,5.0,1.0,0.0706962025,0.0706962025,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
,Malta-Oberstufe,156,1.0,AT,,,HPHS,WAT,0.86,0.0,0.0,1.9607843137,1.9607843137,0.0,,0.0,0.0,0.86,0.3,0.0,,,,,,,,,10920.0,0.0,156.0,0.86,,,,,,,,
,voestalpine KW Linz,153,1.0,AT,,,COMC,GAS,0.525,5.0,1.0,0.0730065359,0.0730065359,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
,KW Leopoldau,140,1.0,AT,,,COMC,GAS,0.525,5.0,1.0,0.0797857143,0.0797857143,112542.12,,0.0,0.4,0.525,0.0,0.45,,,,,,,,,,,,,,,,,,,,
,Kraftwerk Feldsee,140,1.0,AT,,,HPHS,WAT,0.86,0.0,0.0,2.1428571429,2.1428571429,0.0,,0.0,0.0,0.86,0.3,0.0,,,,,,,,,9800.0,0.0,140.0,0.86,,,,,,,,
,Kaprun-Schwarzach,120,1.0,AT,,,HDAM,WAT,0.85,0.0,0.0,0.75,0.75,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,8400.0,0.0,0.0,0.0,,,,,,,,
,Kraftwerk Oschenik,114,1.0,AT,,,HPHS,WAT,0.86,0.0,0.0,2.6315789474,2.6315789474,0.0,,0.0,0.0,0.86,0.3,0.0,,,,,,,,,7980.0,0.0,114.0,0.86,,,,,,,,
,Kraftwerk Hintermuhr,107,1.0,AT,,,HPHS,WAT,0.86,0.0,0.0,2.7777777778,2.7777777778,0.0,,0.0,0.0,0.86,0.3,0.0,,,,,,,,,7490.0,0.0,107.0,0.86,,,,,,,,
,Kraftwerk Außerfragant,100,1.0,AT,,,HDAM,WAT,0.85,0.0,0.0,0.9,0.9,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,7000.0,0.0,0.0,0.0,,,,,,,,
,Dispa-SET_Solar_AT,723,1.0,AT,,,PHOT,SUN,1.0,0.0,0.0,1.1056511057,1.1056511057,0.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
,Dispa-SET_WIN_AT,2497,1.0,AT,,,WTON,WIN,1.0,0.0,0.0,0.0585429315,0.0585429315,0.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
,Dispa-SET_BIO_AT,474,1.0,AT,,,STUR,BIO,0.45,8.0,6.0,0.0111607143,0.0111607143,2000.0,,0.0,0.2,0.45,0.0,0.0,,,,,,,,,,,,,,,,,,,,
,Dispa-SET_GAS_AT,156,1.0,AT,,,COMC,GAS,0.525,5.0,1.0,0.0706962025,0.0706962025,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
,Dispa-SET_GEO_AT,1,1.0,AT,,,STUR,GEO,0.1,0.0,0.0,0.02,0.02,,0.0,0.0,0.0,0.1,0.0,0.0,,,,,,,,,,,,,,,,,,,,
,Dispa-SET_HRD_AT,766,1.0,AT,,,STUR,HRD,0.395,8.0,6.0,0.0066050198,0.0066050198,117242.17,,0.0,0.3,0.395,7.0,0.95,,,,,,,,,,,,,,,,,,,,
,Dispa-SET_OIL_AT,178,1.0,AT,,,STUR,OIL,0.41,8.0,6.0,0.0279329609,0.0279329609,35280.965,,0.0,0.3,0.41,7.0,0.79,,,,,,,,,,,,,,,,,,,,
,Dispa-SET_OTH_AT,56,1.0,AT,,,STUR,OTH,0.3,4.0,4.0,0.02,0.02,,0.0,0.0,0.5,0.3,0.0,0.0,,,,,,,,,,,,,,,,,,,,
,Dispa-SET_WAT_AT,5019,1.0,AT,,,HROR,WAT,1.0,0.0,0.0,0.02,0.02,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
,Dispa-SET_WST_AT,144,1.0,AT,,,STUR,WST,0.465,7.335,7.335,1.8134831461,1.8134831461,0.0,,0.0,0.3,0.465,0.0,0.0,,,,,,,,,,,,,,,,,,,,
