,15565.0
2022-01-01 01:00:00+00:00,14946.0
2022-01-01 01:15:00+00:00,14782.5
2022-01-01 01:30:00+00:00,14619.0
2022-01-01 01:45:00+00:00,14455.5
2022-01-01 02:00:00+00:00,14292.0
2022-01-01 02:15:00+00:00,14284.0
2022-01-01 02:30:00+00:00,14276.0
2022-01-01 02:45:00+00:00,14268.0
2022-01-01 03:00:00+00:00,14260.0
2022-01-01 03:15:00+00:00,14270.5
2022-01-01 03:30:00+00:00,14281.0
2022-01-01 03:45:00+00:00,14291.5
2022-01-01 04:00:00+00:00,14302.0
2022-01-01 04:15:00+00:00,14340.5
2022-01-01 04:30:00+00:00,14379.0
2022-01-01 04:45:00+00:00,14417.5
2022-01-01 05:00:00+00:00,14456.0
2022-01-01 05:15:00+00:00,14990.5
2022-01-01 05:30:00+00:00,15525.0
2022-01-01 05:45:00+00:00,16059.5
2022-01-01 06:00:00+00:00,16594.0
2022-01-01 06:15:00+00:00,16722.75
2022-01-01 06:30:00+00:00,16851.5
2022-01-01 06:45:00+00:00,16980.25
2022-01-01 07:00:00+00:00,17109.0
2022-01-01 07:15:00+00:00,17222.0
2022-01-01 07:30:00+00:00,17335.0
2022-01-01 07:45:00+00:00,17448.0
2022-01-01 08:00:00+00:00,17561.0
2022-01-01 08:15:00+00:00,17645.0
2022-01-01 08:30:00+00:00,17729.0
2022-01-01 08:45:00+00:00,17813.0
2022-01-01 09:00:00+00:00,17897.0
2022-01-01 09:15:00+00:00,17928.25
2022-01-01 09:30:00+00:00,17959.5
2022-01-01 09:45:00+00:00,17990.75
2022-01-01 10:00:00+00:00,18022.0
2022-01-01 10:15:00+00:00,17986.5
2022-01-01 10:30:00+00:00,17951.0
2022-01-01 10:45:00+00:00,17915.5
2022-01-01 11:00:00+00:00,17880.0
2022-01-01 11:15:00+00:00,17870.5
2022-01-01 11:30:00+00:00,17861.0
2022-01-01 11:45:00+00:00,17851.5
2022-01-01 12:00:00+00:00,17842.0
2022-01-01 12:15:00+00:00,17870.0
2022-01-01 12:30:00+00:00,17898.0
2022-01-01 12:45:00+00:00,17926.0
2022-01-01 13:00:00+00:00,17954.0
2022-01-01 13:15:00+00:00,17971.75
2022-01-01 13:30:00+00:00,17989.5
2022-01-01 13:45:00+00:00,18007.25
2022-01-01 14:00:00+00:00,18025.0
2022-01-01 14:15:00+00:00,18108.0
2022-01-01 14:30:00+00:00,18191.0
2022-01-01 14:45:00+00:00,18274.0
2022-01-01 15:00:00+00:00,18357.0
2022-01-01 15:15:00+00:00,18381.75
2022-01-01 15:30:00+00:00,18406.5
2022-01-01 15:45:00+00:00,18431.25
2022-01-01 16:00:00+00:00,18456.0
2022-01-01 16:15:00+00:00,18462.25
2022-01-01 16:30:00+00:00,18468.5
2022-01-01 16:45:00+00:00,18474.75
2022-01-01 17:00:00+00:00,18481.0
2022-01-01 17:15:00+00:00,18465.5
2022-01-01 17:30:00+00:00,18450.0
2022-01-01 17:45:00+00:00,18434.5
2022-01-01 18:00:00+00:00,18419.0
2022-01-01 18:15:00+00:00,18366.5
2022-01-01 18:30:00+00:00,18314.0
2022-01-01 18:45:00+00:00,18261.5
2022-01-01 19:00:00+00:00,18209.0
2022-01-01 19:15:00+00:00,18154.0
2022-01-01 19:30:00+00:00,18099.0
2022-01-01 19:45:00+00:00,18044.0
2022-01-01 20:00:00+00:00,17989.0
2022-01-01 20:15:00+00:00,17982.75
2022-01-01 20:30:00+00:00,17976.5
2022-01-01 20:45:00+00:00,17970.25
2022-01-01 21:00:00+00:00,17964.0
2022-01-01 21:15:00+00:00,17903.25
2022-01-01 21:30:00+00:00,17842.5
2022-01-01 21:45:00+00:00,17781.75
2022-01-01 22:00:00+00:00,17721.0
2022-01-01 22:15:00+00:00,17421.25
2022-01-01 22:30:00+00:00,17121.5
2022-01-01 22:45:00+00:00,16821.75
2022-01-01 23:00:00+00:00,16522.0
2022-01-01 23:15:00+00:00,16361.0
2022-01-01 23:30:00+00:00,16200.0
2022-01-01 23:45:00+00:00,16039.0
2022-01-02 00:00:00+00:00,15878.0
