00:00 - 01:00,665,,n/e,n/e,n/e,n/e,261,,542,,15,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,181,,762,,1289,
01:00 - 02:00,576,,n/e,n/e,n/e,n/e,255,,520,,15,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,178,,845,,1500,
02:00 - 03:00,568,,n/e,n/e,n/e,n/e,252,,509,,15,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,180,,943,,1808,
03:00 - 04:00,621,,n/e,n/e,n/e,n/e,252,,506,,19,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,177,,1036,,1986,
04:00 - 05:00,582,,n/e,n/e,n/e,n/e,255,,555,,23,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,182,,1032,,2155,
05:00 - 06:00,585,,n/e,n/e,n/e,n/e,267,,726,,23,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,183,,1033,,2183,
06:00 - 07:00,659,,n/e,n/e,n/e,n/e,273,,704,,23,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,181,,1053,,2150,
07:00 - 08:00,661,,n/e,n/e,n/e,n/e,285,,621,,23,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,183,,1141,,2228,
08:00 - 09:00,659,,n/e,n/e,n/e,n/e,305,,604,,24,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,16,,183,,1150,,2399,
09:00 - 10:00,719,,n/e,n/e,n/e,n/e,312,,617,,26,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,54,,183,,1120,,2522,
10:00 - 11:00,670,,n/e,n/e,n/e,n/e,313,,647,,26,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,83,,184,,1159,,2731,
11:00 - 12:00,681,,n/e,n/e,n/e,n/e,314,,721,,26,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,101,,184,,1170,,2728,
12:00 - 13:00,735,,n/e,n/e,n/e,n/e,314,,775,,27,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,99,,185,,1137,,2536,
13:00 - 14:00,747,,n/e,n/e,n/e,n/e,314,,697,,26,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,51,,186,,1133,,2467,
14:00 - 15:00,744,,n/e,n/e,n/e,n/e,315,,742,,26,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10,,186,,1056,,2549,
15:00 - 16:00,768,,n/e,n/e,n/e,n/e,323,,660,,27,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,185,,1068,,2566,
16:00 - 17:00,710,,n/e,n/e,n/e,n/e,332,,693,,27,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,185,,1058,,2529,
17:00 - 18:00,727,,n/e,n/e,n/e,n/e,322,,719,,25,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,187,,929,,2421,
18:00 - 19:00,758,,n/e,n/e,n/e,n/e,317,,663,,24,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,184,,944,,2279,
19:00 - 20:00,726,,n/e,n/e,n/e,n/e,308,,700,,22,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,189,,1000,,2087,
20:00 - 21:00,682,,n/e,n/e,n/e,n/e,294,,681,,22,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,192,,929,,2012,
21:00 - 22:00,663,,n/e,n/e,n/e,n/e,294,,579,,22,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,192,,1030,,2147,
22:00 - 23:00,681,,n/e,n/e,n/e,n/e,277,,636,,23,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,191,,976,,2250,
23:00 - 00:00,619,,n/e,n/e,n/e,n/e,273,,606,,23,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,173,,971,,2250,
00:00 - 01:00,646,,n/e,n/e,n/e,n/e,274,,598,,23,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,174,,1008,,2135,
01:00 - 02:00,617,,n/e,n/e,n/e,n/e,268,,524,,22,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,174,,1073,,2154,
02:00 - 03:00,586,,n/e,n/e,n/e,n/e,262,,475,,22,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,175,,1105,,2267,
03:00 - 04:00,616,,n/e,n/e,n/e,n/e,260,,496,,22,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,174,,1101,,2376,
04:00 - 05:00,654,,n/e,n/e,n/e,n/e,262,,620,,24,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,167,,1170,,2487,
