Unnamed: 0,Unit,PowerCapacity,Nunits,Zone,Zone_th,Zone_h2,Technology,Fuel,Efficiency,MinUpTime,MinDownTime,RampUpRate,RampDownRate,StartUpCost,NoLoadCost_pu,RampingCost,PartLoadMin,MinEfficiency,StartUpTime,CO2Intensity,CHPType,CHPPowerToHeat,CHPPowerLossFactor,CHPMaxHeat,COP,Tnominal,coef_COP_a,coef_COP_b,STOCapacity,STOSelfDischarge,STOMaxChargingPower,STOChargingEfficiency,WaterWithdrawal,WaterConsumption,Status,Source,Company,Lat,Lon,Lat/Lon
,BRINDISI SUD CE,2420.0,1.0,IT,,,STUR,HRD,0.395,8.0,6.0,0.003125,0.003125,117242.17,,0.0,0.3,0.395,7.0,0.95,,,,,,,,,,,,,,,,,,,,
,TORREVAL.NORD,1845.0,1.0,IT,,,STUR,HRD,0.395,8.0,6.0,0.003125,0.003125,117242.17,,0.0,0.3,0.395,7.0,0.95,,,,,,,,,,,,,,,,,,,,
,LA CASELLA C.LE,1476.0,1.0,IT,,,COMC,GAS,0.525,5.0,1.0,0.0079107649,0.0079107649,112542.12,,0.0,0.4,0.525,0.0,0.45,,,,,,,,,,,,,,,,,,,,
,TAVAZZANO,1411.0,1.0,IT,,,COMC,GAS,0.525,5.0,1.0,0.0079107649,0.0079107649,112542.12,,0.0,0.4,0.525,0.0,0.45,,,,,,,,,,,,,,,,,,,,
,TERMINI IMERESE C.LE,1221.0,1.0,IT,,,COMC,GAS,0.525,5.0,1.0,0.0087814465,0.0087814465,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
,ENIPOWER BRINDISI,1217.0,1.0,IT,,,COMC,GAS,0.525,5.0,1.0,0.0087814465,0.0087814465,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
,TORREVALDALIGA,1180.0,1.0,IT,,,COMC,GAS,0.525,5.0,1.0,0.0087814465,0.0087814465,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
,SERMIDE,1151.0,1.0,IT,,,COMC,GAS,0.525,5.0,1.0,0.0087814465,0.0087814465,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
,CHIVASSO,1123.0,1.0,IT,,,COMC,GAS,0.525,5.0,1.0,0.01117,0.01117,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
,OSTIGLIA,1123.0,1.0,IT,,,COMC,GAS,0.525,5.0,1.0,0.01117,0.01117,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
,ENTRACQUE_CHRO,1064.0,1.0,IT,,,HPHS,WAT,0.86,0.0,0.0,0.2830188679,0.2830188679,0.0,,0.0,0.0,0.86,0.3,0.0,,,,,,,,,16860.0,,,,,,,,,,,
,ENIPOWER FERRERA ERBOGNONE,1006.0,1.0,IT,,,COMC,GAS,0.525,5.0,1.0,0.01117,0.01117,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
,PRESENZANO,1005.0,1.0,IT,,,HPHS,WAT,0.86,0.0,0.0,0.3042596349,0.3042596349,0.0,,0.0,0.0,0.86,0.3,0.0,,,,,,,,,15075.0,,,,,,,,,,,
,RONCOVALGRANDE,1000.0,1.0,IT,,,HPHS,WAT,0.86,0.0,0.0,0.3042596349,0.3042596349,0.0,,0.0,0.0,0.86,0.3,0.0,,,,,,,,,23140.407288317256,,,,,,,,,,,
,ENIPOWER RAVENNA,961.0,1.0,IT,,,COMC,GAS,0.525,5.0,1.0,0.0112261307,0.0112261307,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
,EDOLO,950.0,1.0,IT,,,HPHS,WAT,0.86,0.0,0.0,0.3042596349,0.3042596349,0.0,,0.0,0.0,0.86,0.3,0.0,,,,,,,,,21983.38692390139,,,,,,,,,,,
,MONTALTO C.LE,934.0,1.0,IT,,,COMC,GAS,0.525,5.0,1.0,0.0112261307,0.0112261307,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
,SIMERI CRICHI,885.0,1.0,IT,,,COMC,GAS,0.525,5.0,1.0,0.012853855,0.012853855,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
,FUSINA T.,871.0,1.0,IT,,,STUR,HRD,0.395,8.0,6.0,0.0057142857,0.0057142857,117242.17,,0.0,0.3,0.395,7.0,0.95,,,,,,,,,,,,,,,,,,,,
,SAN FILIPPO DEL MELA,866.0,1.0,IT,,,STUR,OIL,0.41,8.0,6.0,0.0064766839,0.0064766839,35280.965,,0.0,0.3,0.41,7.0,0.79,,,,,,,,,,,,,,,,,,,,
,GISSI,840.0,1.0,IT,,,COMC,GAS,0.525,5.0,1.0,0.013297619,0.013297619,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
,TORVISCOSA,830.0,1.0,IT,,,COMC,GAS,0.525,5.0,1.0,0.0133932854,0.0133932854,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
,CENTRALE DI SCANDALE,821.0,1.0,IT,,,COMC,GAS,0.5,5.0,1.0,0.013297619,0.013297619,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
,ENIPOWER MANTOVA,812.0,1.0,IT,,,COMC,GAS,0.5,5.0,1.0,0.013297619,0.013297619,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
,SORGENIA PUGLIA CENTRALE DI MODUGNO,810.0,1.0,IT,,,COMC,GAS,0.5,5.0,1.0,0.013297619,0.013297619,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
,ALTOMONTE,808.0,1.0,IT,,,COMC,GAS,0.525,5.0,1.0,0.0140326633,0.0140326633,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
,PIACENZA,806.0,1.0,IT,,,COMC,GAS,0.525,5.0,1.0,0.0140326633,0.0140326633,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
