Unnamed: 0,Unit,PowerCapacity,Nunits,Zone,Zone_th,Zone_h2,Technology,Fuel,Efficiency,MinUpTime,MinDownTime,RampUpRate,RampDownRate,StartUpCost,NoLoadCost_pu,RampingCost,PartLoadMin,MinEfficiency,StartUpTime,CO2Intensity,CHPType,CHPPowerToHeat,CHPPowerLossFactor,CHPMaxHeat,COP,Tnominal,coef_COP_a,coef_COP_b,STOCapacity,STOSelfDischarge,STOMaxChargingPower,STOChargingEfficiency,WaterWithdrawal,WaterConsumption,Status,Source,Company,Lat,Lon,Lat/Lon
,BRINDISI SUD CE,2420.0,1.0,IT,,,STUR,HRD,0.395,8.0,6.0,0.003125,0.003125,117242.17,,0.0,0.3,0.395,7.0,0.95,,,,,,,,,,,,,,,,,,,,
,TORREVAL.NORD,1845.0,1.0,IT,,,STUR,HRD,0.395,8.0,6.0,0.003125,0.003125,117242.17,,0.0,0.3,0.395,7.0,0.95,,,,,,,,,,,,,,,,,,,,
,TERMINI IMERESE C.LE,1221.0,1.0,IT,,,COMC,GAS,0.525,5.0,1.0,0.0087814465,0.0087814465,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
,SERMIDE,1151.0,1.0,IT,,,COMC,GAS,0.525,5.0,1.0,0.0087814465,0.0087814465,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
,OSTIGLIA,1123.0,1.0,IT,,,COMC,GAS,0.525,5.0,1.0,0.01117,0.01117,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
,ENTRACQUE_CHRO,1064.0,1.0,IT,,,HPHS,WAT,0.86,0.0,0.0,0.2830188679,0.2830188679,0.0,,0.0,0.0,0.86,0.3,0.0,,,,,,,,,16860.0,0.0,1064.0,0.86,,,,,,,,
,PRESENZANO,1005.0,1.0,IT,,,HPHS,WAT,0.86,0.0,0.0,0.3042596349,0.3042596349,0.0,,0.0,0.0,0.86,0.3,0.0,,,,,,,,,15075.0,0.0,1005.0,0.86,,,,,,,,
,RONCOVALGRANDE,1000.0,1.0,IT,,,HPHS,WAT,0.86,0.0,0.0,0.3042596349,0.3042596349,0.0,,0.0,0.0,0.86,0.3,0.0,,,,,,,,,22675.042533699776,0.0,1000.0,0.86,,,,,,,,
,EDOLO,950.0,1.0,IT,,,HPHS,WAT,0.86,0.0,0.0,0.3042596349,0.3042596349,0.0,,0.0,0.0,0.86,0.3,0.0,,,,,,,,,21541.29040701479,0.0,950.0,0.86,,,,,,,,
,MONTALTO C.LE,934.0,1.0,IT,,,COMC,GAS,0.525,5.0,1.0,0.0112261307,0.0112261307,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
,SIMERI CRICHI,885.0,1.0,IT,,,COMC,GAS,0.525,5.0,1.0,0.012853855,0.012853855,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
,SAN FILIPPO DEL MELA,866.0,1.0,IT,,,STUR,OIL,0.41,8.0,6.0,0.0064766839,0.0064766839,35280.965,,0.0,0.3,0.41,7.0,0.79,,,,,,,,,,,,,,,,,,,,
,GISSI,840.0,1.0,IT,,,COMC,GAS,0.525,5.0,1.0,0.013297619,0.013297619,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
,TORVISCOSA,830.0,1.0,IT,,,COMC,GAS,0.525,5.0,1.0,0.0133932854,0.0133932854,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
,ALTOMONTE,808.0,1.0,IT,,,COMC,GAS,0.525,5.0,1.0,0.0140326633,0.0140326633,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
,CENTRALE DI TURANO LODIGIANO - BERTONICO (LO),800.0,1.0,IT,,,COMC,GAS,0.525,5.0,1.0,0.0140326633,0.0140326633,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
,CCGT APRILIA,787.0,1.0,IT,,,COMC,GAS,0.525,5.0,1.0,0.0142292994,0.0142292994,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
,SPARANISE,784.0,1.0,IT,,,COMC,GAS,0.525,5.0,1.0,0.014247449,0.014247449,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
,MONCALIERI,780.0,1.0,IT,,,COMC,GAS,0.525,5.0,1.0,0.014247449,0.014247449,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
,ENERGIA MOLISE,769.0,1.0,IT,,,COMC,GAS,0.525,5.0,1.0,0.0146013072,0.0146013072,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
,RIZZICONI,768.0,1.0,IT,,,COMC,GAS,0.525,5.0,1.0,0.0146013072,0.0146013072,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
,LEVANTE,753.0,1.0,IT,,,COMC,GAS,0.525,5.0,1.0,0.0146013072,0.0146013072,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
,CASSANO,748.0,1.0,IT,,,COMC,GAS,0.525,5.0,1.0,0.0146013072,0.0146013072,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
,GROSIO,655.0,1.0,IT,,,HROR,WAT,1.0,0.0,0.0,0.02,0.02,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
,FIUMESANTO,534.0,1.0,IT,,,STUR,HRD,0.395,8.0,6.0,0.012254902,0.012254902,117242.17,,0.0,0.5,0.395,7.0,0.95,,,,,,,,,,,,,,,,,,,,
,SPEZIA CENTR,520.0,1.0,IT,,,STUR,HRD,0.395,8.0,6.0,0.012254902,0.012254902,117242.17,,0.0,0.5,0.395,7.0,0.95,,,,,,,,,,,,,,,,,,,,
,BRINDISI NORD,500.0,1.0,IT,,,STUR,OIL,0.41,8.0,6.0,0.0093457944,0.0093457944,35280.965,,0.0,0.3,0.41,7.0,0.79,,,,,,,,,,,,,,,,,,,,
