Unnamed: 0,Unit,PowerCapacity,Nunits,Zone,Zone_th,Zone_h2,Technology,Fuel,Efficiency,MinUpTime,MinDownTime,RampUpRate,RampDownRate,StartUpCost,NoLoadCost_pu,RampingCost,PartLoadMin,MinEfficiency,StartUpTime,CO2Intensity,CHPType,CHPPowerToHeat,CHPPowerLossFactor,CHPMaxHeat,COP,Tnominal,coef_COP_a,coef_COP_b,STOCapacity,STOSelfDischarge,STOMaxChargingPower,STOChargingEfficiency,WaterWithdrawal,WaterConsumption,Status,Source,Company,Lat,Lon,Lat/Lon
,Kvilldal,1240,1.0,NO,,,HDAM,WAT,0.85,0.0,0.0,3.9130434783,3.9130434783,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,,,,,,,,,,,,
,Tonstad,960,1.0,NO,,,HDAM,WAT,0.85,0.0,0.0,0.1645338208,0.1645338208,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,,,,,,,,,,,,
,Aurland1,840,1.0,NO,,,HDAM,WAT,0.85,0.0,0.0,0.1645338208,0.1645338208,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,,,,,,,,,,,,
,Svartisen,720,1.0,NO,,,HDAM,WAT,0.85,0.0,0.0,0.1645338208,0.1645338208,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,,,,,,,,,,,,
,Sy-Sima,720,1.0,NO,,,HDAM,WAT,0.85,0.0,0.0,0.1645338208,0.1645338208,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,,,,,,,,,,,,
,Saurdal,640,1.0,NO,,,HDAM,WAT,0.85,0.0,0.0,0.1645338208,0.1645338208,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,,,,,,,,,,,,
,Lang Sima,580,1.0,NO,,,HDAM,WAT,0.85,0.0,0.0,0.1645338208,0.1645338208,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,,,,,,,,,,,,
,Rana,500,1.0,NO,,,HDAM,WAT,0.85,0.0,0.0,0.18,0.18,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,,,,,,,,,,,,
,Tokke,440,1.0,NO,,,HDAM,WAT,0.85,0.0,0.0,0.2013422819,0.2013422819,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,,,,,,,,,,,,
,Naturkraft CCPP,420,1.0,NO,,,COMC,GAS,0.57,2.0,4.0,0.03,0.03,,0.0,0.0,0.36,0.57,1.0,0.42,,,,,,,,,,,,,,,,,,,,
,Holen,415,1.0,NO,,,HDAM,WAT,0.85,0.0,0.0,0.2142857143,0.2142857143,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,,,,,,,,,,,,
,Øyfjellet Vindkraftverk,400,1.0,NO,,,WTON,WIN,1.0,0.0,0.0,0.02,0.02,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
,Tyin,390,1.0,NO,,,HDAM,WAT,0.85,0.0,0.0,0.234375,0.234375,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,,,,,,,,,,,,
,Brokke,379,1.0,NO,,,HDAM,WAT,0.85,0.0,0.0,0.234375,0.234375,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,,,,,,,,,,,,
,Lysebotn 2,370,1.0,NO,,,HDAM,WAT,0.85,0.0,0.0,0.2459016393,0.2459016393,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,,,,,,,,,,,,
