index,Forecasted Load,Actual Load
2016-01-01 01:00:00+02:00,686.0,911.0
2016-01-01 02:00:00+02:00,653.0,882.0
2016-01-01 03:00:00+02:00,639.0,854.0
2016-01-01 04:00:00+02:00,634.0,828.0
2016-01-01 05:00:00+02:00,631.0,821.0
2016-01-01 06:00:00+02:00,653.0,823.0
2016-01-01 07:00:00+02:00,678.0,842.0
2016-01-01 08:00:00+02:00,685.0,864.0
2016-01-01 09:00:00+02:00,696.0,869.0
2016-01-01 10:00:00+02:00,722.0,910.0
2016-01-01 11:00:00+02:00,744.0,947.0
2016-01-01 12:00:00+02:00,750.0,967.0
2016-01-01 13:00:00+02:00,760.0,975.0
2016-01-01 14:00:00+02:00,762.0,980.0
2016-01-01 15:00:00+02:00,790.0,1008.0
2016-01-01 16:00:00+02:00,844.0,1088.0
2016-01-01 17:00:00+02:00,846.0,1108.0
2016-01-01 18:00:00+02:00,837.0,1104.0
2016-01-01 19:00:00+02:00,829.0,1092.0
2016-01-01 20:00:00+02:00,811.0,1079.0
2016-01-01 21:00:00+02:00,795.0,1054.0
2016-01-01 22:00:00+02:00,764.0,1010.0
2016-01-01 23:00:00+02:00,717.0,972.0
2016-01-02 00:00:00+02:00,883.0,923.0
2016-01-02 01:00:00+02:00,731.0,892.0
2016-01-02 02:00:00+02:00,709.0,870.0
2016-01-02 03:00:00+02:00,681.0,863.0
2016-01-02 04:00:00+02:00,711.0,862.0
2016-01-02 05:00:00+02:00,724.0,874.0
2016-01-02 06:00:00+02:00,754.0,913.0
2016-01-02 07:00:00+02:00,802.0,959.0
2016-01-02 08:00:00+02:00,843.0,1014.0
2016-01-02 09:00:00+02:00,875.0,1057.0
2016-01-02 10:00:00+02:00,915.0,1113.0
2016-01-02 11:00:00+02:00,928.0,1133.0
2016-01-02 12:00:00+02:00,931.0,1132.0
2016-01-02 13:00:00+02:00,928.0,1126.0
2016-01-02 14:00:00+02:00,905.0,1124.0
2016-01-02 15:00:00+02:00,934.0,1146.0
2016-01-02 16:00:00+02:00,1003.0,1227.0
2016-01-02 17:00:00+02:00,1014.0,1236.0
2016-01-02 18:00:00+02:00,996.0,1230.0
2016-01-02 19:00:00+02:00,980.0,1219.0
2016-01-02 20:00:00+02:00,954.0,1186.0
2016-01-02 21:00:00+02:00,916.0,1142.0
2016-01-02 22:00:00+02:00,874.0,1083.0
2016-01-02 23:00:00+02:00,827.0,1028.0
2016-01-03 00:00:00+02:00,926.0,978.0
2016-01-03 01:00:00+02:00,736.0,942.0
2016-01-03 02:00:00+02:00,713.0,914.0
2016-01-03 03:00:00+02:00,703.0,902.0
2016-01-03 04:00:00+02:00,700.0,892.0
2016-01-03 05:00:00+02:00,708.0,895.0
2016-01-03 06:00:00+02:00,722.0,926.0
2016-01-03 07:00:00+02:00,760.0,968.0
2016-01-03 08:00:00+02:00,795.0,1020.0
2016-01-03 09:00:00+02:00,825.0,1055.0
2016-01-03 10:00:00+02:00,862.0,1108.0
2016-01-03 11:00:00+02:00,883.0,1135.0
2016-01-03 12:00:00+02:00,892.0,1145.0
2016-01-03 13:00:00+02:00,900.0,1140.0
2016-01-03 14:00:00+02:00,909.0,1132.0
2016-01-03 15:00:00+02:00,934.0,1146.0
2016-01-03 16:00:00+02:00,986.0,1216.0
2016-01-03 17:00:00+02:00,994.0,1233.0
2016-01-03 18:00:00+02:00,982.0,1226.0
2016-01-03 19:00:00+02:00,966.0,1206.0
2016-01-03 20:00:00+02:00,939.0,1177.0
2016-01-03 21:00:00+02:00,902.0,1134.0
2016-01-03 22:00:00+02:00,850.0,1070.0
2016-01-03 23:00:00+02:00,799.0,994.0
2016-01-04 00:00:00+02:00,966.0,953.0
2016-01-04 01:00:00+02:00,792.0,923.0
2016-01-04 02:00:00+02:00,778.0,907.0
2016-01-04 03:00:00+02:00,773.0,909.0
2016-01-04 04:00:00+02:00,783.0,923.0
2016-01-04 05:00:00+02:00,811.0,962.0
2016-01-04 06:00:00+02:00,919.0,1080.0
2016-01-04 07:00:00+02:00,1077.0,1227.0
2016-01-04 08:00:00+02:00,1183.0,1347.0
2016-01-04 09:00:00+02:00,1205.0,1391.0
2016-01-04 10:00:00+02:00,1204.0,1397.0
2016-01-04 11:00:00+02:00,1196.0,1398.0
2016-01-04 12:00:00+02:00,1178.0,1386.0
2016-01-04 13:00:00+02:00,1187.0,1397.0
2016-01-04 14:00:00+02:00,1184.0,1396.0
2016-01-04 15:00:00+02:00,1208.0,1407.0
2016-01-04 16:00:00+02:00,1246.0,1462.0
2016-01-04 17:00:00+02:00,1224.0,1450.0
2016-01-04 18:00:00+02:00,1203.0,1428.0
2016-01-04 19:00:00+02:00,1175.0,1398.0
2016-01-04 20:00:00+02:00,1147.0,1349.0
2016-01-04 21:00:00+02:00,1094.0,1286.0
2016-01-04 22:00:00+02:00,1029.0,1209.0
2016-01-04 23:00:00+02:00,949.0,1124.0
2016-01-05 00:00:00+02:00,1049.0,1039.0
2016-01-05 01:00:00+02:00,864.0,1012.0
2016-01-05 02:00:00+02:00,849.0,989.0
2016-01-05 03:00:00+02:00,844.0,986.0
2016-01-05 04:00:00+02:00,858.0,984.0
2016-01-05 05:00:00+02:00,893.0,1017.0
2016-01-05 06:00:00+02:00,999.0,1123.0
2016-01-05 07:00:00+02:00,1138.0,1267.0
2016-01-05 08:00:00+02:00,1227.0,1384.0
2016-01-05 09:00:00+02:00,1244.0,1416.0
2016-01-05 10:00:00+02:00,1235.0,1429.0
2016-01-05 11:00:00+02:00,1219.0,1424.0
2016-01-05 12:00:00+02:00,1205.0,1399.0
2016-01-05 13:00:00+02:00,1212.0,1411.0
2016-01-05 14:00:00+02:00,1206.0,1409.0
2016-01-05 15:00:00+02:00,1221.0,1424.0
2016-01-05 16:00:00+02:00,1265.0,1469.0
2016-01-05 17:00:00+02:00,1250.0,1461.0
2016-01-05 18:00:00+02:00,1228.0,1434.0
2016-01-05 19:00:00+02:00,1211.0,1401.0
2016-01-05 20:00:00+02:00,1176.0,1362.0
2016-01-05 21:00:00+02:00,1130.0,1309.0
2016-01-05 22:00:00+02:00,1048.0,1234.0
2016-01-05 23:00:00+02:00,970.0,1150.0
2016-01-06 00:00:00+02:00,1072.0,1078.0
2016-01-06 01:00:00+02:00,864.0,1047.0
2016-01-06 02:00:00+02:00,849.0,1025.0
2016-01-06 03:00:00+02:00,844.0,1030.0
2016-01-06 04:00:00+02:00,854.0,1029.0
2016-01-06 05:00:00+02:00,886.0,1055.0
2016-01-06 06:00:00+02:00,989.0,1165.0
2016-01-06 07:00:00+02:00,1132.0,1304.0
2016-01-06 08:00:00+02:00,1221.0,1418.0
2016-01-06 09:00:00+02:00,1236.0,1452.0
2016-01-06 10:00:00+02:00,1231.0,1464.0
2016-01-06 11:00:00+02:00,1221.0,1474.0
2016-01-06 12:00:00+02:00,1204.0,1438.0
2016-01-06 13:00:00+02:00,1219.0,1461.0
2016-01-06 14:00:00+02:00,1214.0,1454.0
2016-01-06 15:00:00+02:00,1233.0,1465.0
2016-01-06 16:00:00+02:00,1276.0,1504.0
2016-01-06 17:00:00+02:00,1259.0,1501.0
2016-01-06 18:00:00+02:00,1237.0,1470.0
2016-01-06 19:00:00+02:00,1211.0,1441.0
2016-01-06 20:00:00+02:00,1173.0,1397.0
2016-01-06 21:00:00+02:00,1121.0,1347.0
2016-01-06 22:00:00+02:00,1046.0,1270.0
2016-01-06 23:00:00+02:00,964.0,1192.0
2016-01-07 00:00:00+02:00,1100.0,1132.0
2016-01-07 01:00:00+02:00,901.0,1091.0
2016-01-07 02:00:00+02:00,887.0,1068.0
2016-01-07 03:00:00+02:00,881.0,1058.0
2016-01-07 04:00:00+02:00,893.0,1059.0
2016-01-07 05:00:00+02:00,922.0,1091.0
2016-01-07 06:00:00+02:00,1026.0,1197.0
2016-01-07 07:00:00+02:00,1161.0,1335.0
2016-01-07 08:00:00+02:00,1244.0,1445.0
2016-01-07 09:00:00+02:00,1257.0,1471.0
2016-01-07 10:00:00+02:00,1256.0,1491.0
2016-01-07 11:00:00+02:00,1247.0,1489.0
2016-01-07 12:00:00+02:00,1227.0,1470.0
2016-01-07 13:00:00+02:00,1239.0,1478.0
2016-01-07 14:00:00+02:00,1236.0,1469.0
2016-01-07 15:00:00+02:00,1255.0,1472.0
2016-01-07 16:00:00+02:00,1298.0,1511.0
2016-01-07 17:00:00+02:00,1289.0,1501.0
2016-01-07 18:00:00+02:00,1269.0,1486.0
2016-01-07 19:00:00+02:00,1244.0,1456.0
2016-01-07 20:00:00+02:00,1208.0,1417.0
2016-01-07 21:00:00+02:00,1158.0,1365.0
2016-01-07 22:00:00+02:00,1089.0,1291.0
2016-01-07 23:00:00+02:00,1011.0,1197.0
2016-01-08 00:00:00+02:00,1092.0,1136.0
2016-01-08 01:00:00+02:00,908.0,1099.0
2016-01-08 02:00:00+02:00,887.0,1078.0
2016-01-08 03:00:00+02:00,880.0,1069.0
2016-01-08 04:00:00+02:00,890.0,1080.0
2016-01-08 05:00:00+02:00,912.0,1120.0
2016-01-08 06:00:00+02:00,1015.0,1226.0
2016-01-08 07:00:00+02:00,1146.0,1368.0
2016-01-08 08:00:00+02:00,1237.0,1482.0
2016-01-08 09:00:00+02:00,1246.0,1523.0
2016-01-08 10:00:00+02:00,1244.0,1538.0
2016-01-08 11:00:00+02:00,1234.0,
2016-01-08 12:00:00+02:00,1216.0,
2016-01-08 13:00:00+02:00,1232.0,
2016-01-08 14:00:00+02:00,1222.0,
2016-01-08 15:00:00+02:00,1238.0,
2016-01-08 16:00:00+02:00,1280.0,
2016-01-08 17:00:00+02:00,1269.0,
2016-01-08 18:00:00+02:00,1244.0,1506.0
2016-01-08 19:00:00+02:00,1218.0,1471.0
2016-01-08 20:00:00+02:00,1181.0,1427.0
2016-01-08 21:00:00+02:00,1129.0,1374.0
2016-01-08 22:00:00+02:00,1066.0,1311.0
2016-01-08 23:00:00+02:00,991.0,1236.0
2016-01-09 00:00:00+02:00,1107.0,1175.0
2016-01-09 01:00:00+02:00,877.0,1126.0
2016-01-09 02:00:00+02:00,859.0,1111.0
2016-01-09 03:00:00+02:00,850.0,1098.0
2016-01-09 04:00:00+02:00,849.0,1087.0
2016-01-09 05:00:00+02:00,856.0,1101.0
2016-01-09 06:00:00+02:00,886.0,1129.0
2016-01-09 07:00:00+02:00,932.0,1198.0
2016-01-09 08:00:00+02:00,991.0,1253.0
2016-01-09 09:00:00+02:00,1025.0,1301.0
2016-01-09 10:00:00+02:00,1060.0,1348.0
2016-01-09 11:00:00+02:00,1065.0,1351.0
2016-01-09 12:00:00+02:00,1055.0,1345.0
2016-01-09 13:00:00+02:00,1047.0,1336.0
2016-01-09 14:00:00+02:00,1048.0,1332.0
2016-01-09 15:00:00+02:00,1068.0,1349.0
2016-01-09 16:00:00+02:00,1137.0,1413.0
2016-01-09 17:00:00+02:00,1151.0,1440.0
