index,Forecasted Load
2022-01-01 00:00:00+00:00,22339.0
2022-01-01 00:15:00+00:00,21549.0
2022-01-01 00:30:00+00:00,20292.0
2022-01-01 00:45:00+00:00,19484.0
2022-01-01 01:00:00+00:00,18927.0
2022-01-01 01:15:00+00:00,18460.0
2022-01-01 01:30:00+00:00,18460.0
2022-01-01 01:45:00+00:00,18637.0
2022-01-01 02:00:00+00:00,18486.0
2022-01-01 02:15:00+00:00,18918.0
2022-01-01 02:30:00+00:00,19973.0
2022-01-01 02:45:00+00:00,20663.0
2022-01-01 03:00:00+00:00,21525.0
2022-01-01 03:15:00+00:00,22267.0
2022-01-01 03:30:00+00:00,22526.0
2022-01-01 03:45:00+00:00,21414.0
2022-01-01 04:00:00+00:00,20870.0
2022-01-01 04:15:00+00:00,21304.0
2022-01-01 04:30:00+00:00,23283.0
2022-01-01 04:45:00+00:00,24052.0
2022-01-01 05:00:00+00:00,24950.0
2022-01-01 05:15:00+00:00,25546.0
2022-01-01 05:30:00+00:00,24551.0
2022-01-01 05:45:00+00:00,22684.0
2022-01-01 06:00:00+00:00,21104.0
2022-01-01 06:15:00+00:00,19560.0
2022-01-01 06:30:00+00:00,18354.0
2022-01-01 06:45:00+00:00,17632.0
2022-01-01 07:00:00+00:00,17358.0
2022-01-01 07:15:00+00:00,17630.0
2022-01-01 07:30:00+00:00,18286.0
2022-01-01 07:45:00+00:00,19167.0
2022-01-01 08:00:00+00:00,19932.0
2022-01-01 08:15:00+00:00,21667.0
2022-01-01 08:30:00+00:00,23685.0
2022-01-01 08:45:00+00:00,24501.0
2022-01-01 09:00:00+00:00,24589.0
2022-01-01 09:15:00+00:00,25041.0
2022-01-01 09:30:00+00:00,25086.0
2022-01-01 09:45:00+00:00,23957.0
2022-01-01 10:00:00+00:00,23268.0
2022-01-01 10:15:00+00:00,23572.0
2022-01-01 10:30:00+00:00,25614.0
2022-01-01 10:45:00+00:00,26849.0
2022-01-01 11:00:00+00:00,27686.0
2022-01-01 11:15:00+00:00,27774.0
2022-01-01 11:30:00+00:00,26209.0
2022-01-01 11:45:00+00:00,23969.0
2022-01-01 12:00:00+00:00,22997.0
2022-01-01 12:15:00+00:00,21363.0
2022-01-01 12:30:00+00:00,20299.0
2022-01-01 12:45:00+00:00,19870.0
2022-01-01 13:00:00+00:00,19887.0
2022-01-01 13:15:00+00:00,20675.0
2022-01-01 13:30:00+00:00,23166.0
2022-01-01 13:45:00+00:00,26391.0
2022-01-01 14:00:00+00:00,28811.0
2022-01-01 14:15:00+00:00,30420.0
2022-01-01 14:30:00+00:00,31379.0
2022-01-01 14:45:00+00:00,31283.0
2022-01-01 15:00:00+00:00,31227.0
2022-01-01 15:15:00+00:00,31289.0
2022-01-01 15:30:00+00:00,30838.0
2022-01-01 15:45:00+00:00,29932.0
2022-01-01 16:00:00+00:00,29622.0
2022-01-01 16:15:00+00:00,30007.0
2022-01-01 16:30:00+00:00,31603.0
2022-01-01 16:45:00+00:00,32591.0
2022-01-01 17:00:00+00:00,32878.0
2022-01-01 17:15:00+00:00,31984.0
2022-01-01 17:30:00+00:00,29385.0
2022-01-01 17:45:00+00:00,26567.0
2022-01-01 18:00:00+00:00,24713.0
2022-01-01 18:15:00+00:00,23005.0
2022-01-01 18:30:00+00:00,21843.0
2022-01-01 18:45:00+00:00,21309.0
2022-01-01 19:00:00+00:00,21213.0
2022-01-01 19:15:00+00:00,21866.0
2022-01-01 19:30:00+00:00,23926.0
2022-01-01 19:45:00+00:00,26836.0
2022-01-01 20:00:00+00:00,28898.0
2022-01-01 20:15:00+00:00,30404.0
2022-01-01 20:30:00+00:00,31247.0
2022-01-01 20:45:00+00:00,31044.0
2022-01-01 21:00:00+00:00,30966.0
2022-01-01 21:15:00+00:00,31050.0
2022-01-01 21:30:00+00:00,30572.0
2022-01-01 21:45:00+00:00,29652.0
2022-01-01 22:00:00+00:00,29247.0
2022-01-01 22:15:00+00:00,29665.0
2022-01-01 22:30:00+00:00,31295.0
2022-01-01 22:45:00+00:00,31976.0
2022-01-01 23:00:00+00:00,32465.0
2022-01-01 23:15:00+00:00,31905.0
2022-01-01 23:30:00+00:00,29389.0
2022-01-01 23:45:00+00:00,26624.0
2022-01-02 00:00:00+00:00,25152.0
2022-01-02 00:15:00+00:00,23274.0
2022-01-02 00:30:00+00:00,22167.0
2022-01-02 00:45:00+00:00,21554.0
2022-01-02 01:00:00+00:00,21484.0
2022-01-02 01:15:00+00:00,22051.0
2022-01-02 01:30:00+00:00,23984.0
2022-01-02 01:45:00+00:00,26735.0
2022-01-02 02:00:00+00:00,28752.0
2022-01-02 02:15:00+00:00,30491.0
2022-01-02 02:30:00+00:00,31565.0
2022-01-02 02:45:00+00:00,31684.0
2022-01-02 03:00:00+00:00,31531.0
2022-01-02 03:15:00+00:00,31675.0
2022-01-02 03:30:00+00:00,31010.0
2022-01-02 03:45:00+00:00,30003.0
2022-01-02 04:00:00+00:00,29559.0
2022-01-02 04:15:00+00:00,29585.0
2022-01-02 04:30:00+00:00,30345.0
2022-01-02 04:45:00+00:00,30281.0
2022-01-02 05:00:00+00:00,30531.0
2022-01-02 05:15:00+00:00,30130.0
2022-01-02 05:30:00+00:00,28315.0
2022-01-02 05:45:00+00:00,26426.0
2022-01-02 06:00:00+00:00,25403.0
2022-01-02 06:15:00+00:00,23591.0
2022-01-02 06:30:00+00:00,22190.0
2022-01-02 06:45:00+00:00,20866.0
2022-01-02 07:00:00+00:00,20486.0
2022-01-02 07:15:00+00:00,20423.0
2022-01-02 07:30:00+00:00,20849.0
2022-01-02 07:45:00+00:00,21368.0
2022-01-02 08:00:00+00:00,21200.0
2022-01-02 08:15:00+00:00,22704.0
2022-01-02 08:30:00+00:00,24201.0
2022-01-02 08:45:00+00:00,24643.0
2022-01-02 09:00:00+00:00,24962.0
2022-01-02 09:15:00+00:00,25237.0
2022-01-02 09:30:00+00:00,25520.0
2022-01-02 09:45:00+00:00,24150.0
2022-01-02 10:00:00+00:00,23706.0
2022-01-02 10:15:00+00:00,24162.0
2022-01-02 10:30:00+00:00,26291.0
2022-01-02 10:45:00+00:00,27632.0
2022-01-02 11:00:00+00:00,28809.0
2022-01-02 11:15:00+00:00,29237.0
2022-01-02 11:30:00+00:00,28184.0
2022-01-02 11:45:00+00:00,26158.0
2022-01-02 12:00:00+00:00,23483.0
2022-01-02 12:15:00+00:00,21647.0
2022-01-02 12:30:00+00:00,20478.0
2022-01-02 12:45:00+00:00,20029.0
2022-01-02 13:00:00+00:00,19881.0
2022-01-02 13:15:00+00:00,20417.0
2022-01-02 13:30:00+00:00,22162.0
2022-01-02 13:45:00+00:00,24549.0
2022-01-02 14:00:00+00:00,27250.0
2022-01-02 14:15:00+00:00,29734.0
2022-01-02 14:30:00+00:00,31288.0
2022-01-02 14:45:00+00:00,31234.0
2022-01-02 15:00:00+00:00,31169.0
2022-01-02 15:15:00+00:00,31297.0
2022-01-02 15:30:00+00:00,31111.0
2022-01-02 15:45:00+00:00,30242.0
2022-01-02 16:00:00+00:00,29764.0
2022-01-02 16:15:00+00:00,30089.0
2022-01-02 16:30:00+00:00,31751.0
2022-01-02 16:45:00+00:00,32335.0
2022-01-02 17:00:00+00:00,32549.0
2022-01-02 17:15:00+00:00,32162.0
2022-01-02 17:30:00+00:00,29653.0
2022-01-02 17:45:00+00:00,26845.0
2022-01-02 18:00:00+00:00,26026.0
2022-01-02 18:15:00+00:00,24129.0
2022-01-02 18:30:00+00:00,22668.0
2022-01-02 18:45:00+00:00,21821.0
2022-01-02 19:00:00+00:00,21477.0
2022-01-02 19:15:00+00:00,21571.0
2022-01-02 19:30:00+00:00,22150.0
2022-01-02 19:45:00+00:00,23343.0
2022-01-02 20:00:00+00:00,24969.0
2022-01-02 20:15:00+00:00,27394.0
2022-01-02 20:30:00+00:00,29243.0
2022-01-02 20:45:00+00:00,29103.0
2022-01-02 21:00:00+00:00,29123.0
2022-01-02 21:15:00+00:00,29094.0
2022-01-02 21:30:00+00:00,29003.0
2022-01-02 21:45:00+00:00,28083.0
2022-01-02 22:00:00+00:00,27356.0
2022-01-02 22:15:00+00:00,27651.0
2022-01-02 22:30:00+00:00,29536.0
2022-01-02 22:45:00+00:00,30502.0
2022-01-02 23:00:00+00:00,31101.0
2022-01-02 23:15:00+00:00,30861.0
2022-01-02 23:30:00+00:00,29177.0
2022-01-02 23:45:00+00:00,26957.0
2022-01-03 00:00:00+00:00,24639.0
2022-01-03 00:15:00+00:00,22690.0
2022-01-03 00:30:00+00:00,21479.0
2022-01-03 00:45:00+00:00,20777.0
2022-01-03 01:00:00+00:00,20478.0
2022-01-03 01:15:00+00:00,20500.0
2022-01-03 01:30:00+00:00,21001.0
2022-01-03 01:45:00+00:00,21644.0
2022-01-03 02:00:00+00:00,22292.0
2022-01-03 02:15:00+00:00,24148.0
2022-01-03 02:30:00+00:00,26220.0
2022-01-03 02:45:00+00:00,26855.0
2022-01-03 03:00:00+00:00,27003.0
2022-01-03 03:15:00+00:00,27215.0
2022-01-03 03:30:00+00:00,27707.0
2022-01-03 03:45:00+00:00,26663.0
2022-01-03 04:00:00+00:00,26012.0
2022-01-03 04:15:00+00:00,26208.0
2022-01-03 04:30:00+00:00,28413.0
2022-01-03 04:45:00+00:00,29855.0
2022-01-03 05:00:00+00:00,30907.0
2022-01-03 05:15:00+00:00,30869.0
2022-01-03 05:30:00+00:00,29162.0
2022-01-03 05:45:00+00:00,26630.0
2022-01-03 06:00:00+00:00,24100.0
2022-01-03 06:15:00+00:00,22453.0
2022-01-03 06:30:00+00:00,21402.0
2022-01-03 06:45:00+00:00,20939.0
2022-01-03 07:00:00+00:00,20936.0
2022-01-03 07:15:00+00:00,21743.0
2022-01-03 07:30:00+00:00,24620.0
2022-01-03 07:45:00+00:00,28567.0
2022-01-03 08:00:00+00:00,30950.0
2022-01-03 08:15:00+00:00,32012.0
2022-01-03 08:30:00+00:00,32850.0
2022-01-03 08:45:00+00:00,32852.0
2022-01-03 09:00:00+00:00,33035.0
2022-01-03 09:15:00+00:00,33200.0
2022-01-03 09:30:00+00:00,32999.0
2022-01-03 09:45:00+00:00,32229.0
2022-01-03 10:00:00+00:00,31848.0
2022-01-03 10:15:00+00:00,32053.0
2022-01-03 10:30:00+00:00,33601.0
2022-01-03 10:45:00+00:00,34450.0
2022-01-03 11:00:00+00:00,34899.0
2022-01-03 11:15:00+00:00,34058.0
2022-01-03 11:30:00+00:00,30793.0
2022-01-03 11:45:00+00:00,27783.0
2022-01-03 12:00:00+00:00,25939.0
2022-01-03 12:15:00+00:00,24225.0
2022-01-03 12:30:00+00:00,23154.0
2022-01-03 12:45:00+00:00,22735.0
2022-01-03 13:00:00+00:00,22752.0
2022-01-03 13:15:00+00:00,23384.0
2022-01-03 13:30:00+00:00,26075.0
2022-01-03 13:45:00+00:00,30194.0
2022-01-03 14:00:00+00:00,32259.0
2022-01-03 14:15:00+00:00,32806.0
2022-01-03 14:30:00+00:00,33250.0
2022-01-03 14:45:00+00:00,33149.0
2022-01-03 15:00:00+00:00,33165.0
2022-01-03 15:15:00+00:00,33138.0
2022-01-03 15:30:00+00:00,32810.0
2022-01-03 15:45:00+00:00,32109.0
2022-01-03 16:00:00+00:00,31753.0
2022-01-03 16:15:00+00:00,31976.0
2022-01-03 16:30:00+00:00,33636.0
2022-01-03 16:45:00+00:00,34525.0
2022-01-03 17:00:00+00:00,35159.0
2022-01-03 17:15:00+00:00,34211.0
2022-01-03 17:30:00+00:00,31187.0
2022-01-03 17:45:00+00:00,28014.0
2022-01-03 18:00:00+00:00,26620.0
2022-01-03 18:15:00+00:00,24791.0
2022-01-03 18:30:00+00:00,23761.0
2022-01-03 18:45:00+00:00,23267.0
2022-01-03 19:00:00+00:00,23266.0
2022-01-03 19:15:00+00:00,23942.0
2022-01-03 19:30:00+00:00,26567.0
2022-01-03 19:45:00+00:00,30727.0
2022-01-03 20:00:00+00:00,33023.0
2022-01-03 20:15:00+00:00,33640.0
2022-01-03 20:30:00+00:00,34005.0
2022-01-03 20:45:00+00:00,33823.0
2022-01-03 21:00:00+00:00,33717.0
2022-01-03 21:15:00+00:00,33604.0
2022-01-03 21:30:00+00:00,33211.0
2022-01-03 21:45:00+00:00,32362.0
2022-01-03 22:00:00+00:00,32072.0
2022-01-03 22:15:00+00:00,32421.0
2022-01-03 22:30:00+00:00,34213.0
2022-01-03 22:45:00+00:00,35503.0
2022-01-03 23:00:00+00:00,35881.0
2022-01-03 23:15:00+00:00,34777.0
2022-01-03 23:30:00+00:00,31561.0
2022-01-03 23:45:00+00:00,28513.0
2022-01-04 00:00:00+00:00,26592.0
2022-01-04 00:15:00+00:00,24915.0
2022-01-04 00:30:00+00:00,23908.0
2022-01-04 00:45:00+00:00,23482.0
2022-01-04 01:00:00+00:00,23404.0
2022-01-04 01:15:00+00:00,24032.0
2022-01-04 01:30:00+00:00,26656.0
2022-01-04 01:45:00+00:00,30756.0
2022-01-04 02:00:00+00:00,33158.0
2022-01-04 02:15:00+00:00,33879.0
2022-01-04 02:30:00+00:00,34300.0
2022-01-04 02:45:00+00:00,34012.0
2022-01-04 03:00:00+00:00,33882.0
2022-01-04 03:15:00+00:00,33840.0
2022-01-04 03:30:00+00:00,33496.0
2022-01-04 03:45:00+00:00,32774.0
2022-01-04 04:00:00+00:00,32410.0
2022-01-04 04:15:00+00:00,32673.0
2022-01-04 04:30:00+00:00,34420.0
2022-01-04 04:45:00+00:00,35739.0
2022-01-04 05:00:00+00:00,36165.0
2022-01-04 05:15:00+00:00,34924.0
2022-01-04 05:30:00+00:00,31880.0
2022-01-04 05:45:00+00:00,28781.0
2022-01-04 06:00:00+00:00,27357.0
2022-01-04 06:15:00+00:00,25667.0
2022-01-04 06:30:00+00:00,24522.0
2022-01-04 06:45:00+00:00,23945.0
2022-01-04 07:00:00+00:00,23873.0
2022-01-04 07:15:00+00:00,24475.0
2022-01-04 07:30:00+00:00,27280.0
2022-01-04 07:45:00+00:00,31797.0
2022-01-04 08:00:00+00:00,34096.0
2022-01-04 08:15:00+00:00,34783.0
2022-01-04 08:30:00+00:00,35220.0
2022-01-04 08:45:00+00:00,34936.0
2022-01-04 09:00:00+00:00,34610.0
2022-01-04 09:15:00+00:00,34440.0
2022-01-04 09:30:00+00:00,33873.0
2022-01-04 09:45:00+00:00,33003.0
2022-01-04 10:00:00+00:00,32626.0
