"Area / Date","Production Type","Code","Name","Intalled Capacity at the beginning of year [MW]","Current Installed Capacity [MW]","Location","Voltage Connection Level [kV]","Commissioning Date","Decommissioning Date"
"CTA|PL / 01.01.2014 00:00 - 01.01.2015 00:00","Wind Onshore","19W110000000306I","Farma wiatrowa Dunowo","N/A","243","Polska","110","21.05.2021",""
"CTA|PL / 01.01.2014 00:00 - 01.01.2015 00:00","Wind Onshore","19W000000000041G","FW Darłowo","N/A","239","Polska","400","01.04.2014",""
"CTA|PL / 01.01.2014 00:00 - 01.01.2015 00:00","Fossil Gas","19W0000000001098","EC Wrotków","231","226","Polska","110","01.01.2011",""
"CTA|PL / 01.01.2014 00:00 - 01.01.2015 00:00","Fossil Hard coal","19W000000000213D","Wrocław","N/A","218","Polska","110","07.10.2014",""
"CTA|PL / 01.01.2014 00:00 - 01.01.2015 00:00","Fossil Hard coal","19W0000000000369","Chorzów","226","208","Polska","110","01.01.2011",""
"CTA|PL / 01.01.2014 00:00 - 01.01.2015 00:00","Biomass","19W000000000165Z","Połaniec 2-Pasywna","205","208","Polska","400","28.09.2012",""
"CTA|PL / 01.01.2014 00:00 - 01.01.2015 00:00","Fossil Hard coal","19W000000000059Y","Gdańsk 2","217","199","Polska","110","01.01.2011",""
"CTA|PL / 01.01.2014 00:00 - 01.01.2015 00:00","Hydro Pumped Storage","19W0000000002515","Solina","N/A","197","Polska","110","30.12.2014",""
"CTA|PL / 01.01.2014 00:00 - 01.01.2015 00:00","Fossil Gas","19W000000000230D","Zielona Góra","188","194","Polska","220","01.01.2011",""
"CTA|PL / 01.01.2014 00:00 - 01.01.2015 00:00","Fossil Hard coal","19W000000000238Y","Mondi Świecie","N/A","193","Polska","110","01.12.2014",""
"CTA|PL / 01.01.2014 00:00 - 01.01.2015 00:00","Fossil Hard coal","19W000000000106E","EC Łódź-3","205","184","Polska","110","01.01.2011",""
"CTA|PL / 01.01.2014 00:00 - 01.01.2015 00:00","Fossil Hard coal","19W0000000000741","Karolin 2","106","183","Polska","110","01.01.2011",""
"CTA|PL / 01.01.2014 00:00 - 01.01.2015 00:00","Fossil Hard coal","19W000000000107C","EC Łódź-4","198","181","Polska","110","01.09.2012",""
"CTA|PL / 01.01.2014 00:00 - 01.01.2015 00:00","Hydro Run-of-river and poundage","19W000000000004M","EW Włocławek","156","165","Polska","110","01.01.2011",""
"CTA|PL / 01.01.2014 00:00 - 01.01.2015 00:00","Hydro Pumped Storage","19W0000000002426","Żydowo","N/A","164","Polska","110","30.12.2014",""
"CTA|PL / 01.01.2014 00:00 - 01.01.2015 00:00","Fossil Hard coal","19W0000000000628","Jaworzno 2","189","162","Polska","110","21.09.2013",""
"CTA|PL / 01.01.2014 00:00 - 01.01.2015 00:00","Fossil Hard coal","19W000000000035B","Bydgoszcz 2","177","162","Polska","110","01.01.2011",""
"CTA|PL / 01.01.2014 00:00 - 01.01.2015 00:00","Fossil Hard coal","19W000000000239W","Nowa","N/A","162","Polska","110","01.12.2014",""
"CTA|PL / 01.01.2014 00:00 - 01.01.2015 00:00","Fossil Coal-derived gas","19W000000000034D","Blachownia","158","150","Polska","110","01.01.2011",""
"CTA|PL / 01.01.2014 00:00 - 01.01.2015 00:00","Wind Onshore","19W110000000307G","Farma wiatrowa Biały Bór","N/A","141","Polska","110","01.09.2021",""
"CTA|PL / 01.01.2014 00:00 - 01.01.2015 00:00","Fossil Hard coal","19W000000000033F","EC Białystok","157","137","Polska","110","01.01.2013",""
"CTA|PL / 01.01.2014 00:00 - 01.01.2015 00:00","Fossil Gas","19W000000000274U","Gorzów 2","N/A","135","Polska","110","01.01.2016",""
"CTA|PL / 01.01.2014 00:00 - 01.01.2015 00:00","Fossil Gas","19W0000000000571","EC Nowa Sarzyna","129","126","Polska","110","01.01.2011",""
"CTA|PL / 01.01.2014 00:00 - 01.01.2015 00:00","Wind Onshore","19W110000000303O","FW Jasna","N/A","126","Polska","110","11.08.2020",""
"CTA|PL / 01.01.2014 00:00 - 01.01.2015 00:00","Wind Onshore","19W000000000301G","FW Potegowo Zachód","N/A","118","Polska","110","11.03.2020",""
"CTA|PL / 01.01.2014 00:00 - 01.01.2015 00:00","Wind Onshore","19W0000000001276","FW Margonin","120","118","Polska","110","01.01.2011",""
"CTA|PL / 01.01.2014 00:00 - 01.01.2015 00:00","Fossil Hard coal","19W000000000076Y","Katowice","135","117","Polska","110","01.01.2011",""
"CTA|PL / 01.01.2014 00:00 - 01.01.2015 00:00","Fossil Hard coal","19W000000000240A","Azoty Tarnów","N/A","114","Polska","6","01.12.2014",""
"CTA|PL / 01.01.2014 00:00 - 01.01.2015 00:00","Fossil Coal-derived gas","19W000000000294O","Przyjaźń","N/A","106","Polska","110","01.04.2018",""
"CTA|PL / 01.01.2014 00:00 - 01.01.2015 00:00","Wind Onshore","19W000000000275S","FW Banie","N/A","106","Polska","110","30.10.2015",""
"CTA|PL / 01.01.2014 00:00 - 01.01.2015 00:00","Fossil Hard coal","19W0000000002337","International Paper Kwidzyn","N/A","105","Polska","110","01.12.2014",""
"CTA|PL / 01.01.2014 00:00 - 01.01.2015 00:00","Fossil Hard coal","19W000000000168T","Pomorzany","134","104","Polska","110","01.01.2011",""
"CTA|PL / 01.01.2014 00:00 - 01.01.2015 00:00","Wind Onshore","19W000000000299E","FW Potegowo","N/A","101","Polska","110","22.11.2019",""
"CTA|PL / 01.01.2014 00:00 - 01.01.2015 00:00","Fossil Hard coal","19W000000000212F","ZA Puławy","N/A","101","Polska","30","18.11.2014",""
"CTA|PL / 01.01.2014 00:00 - 01.01.2015 00:00","Wind Onshore","19W0000000002604","FW Marszewo","82","100","Polska","0","01.09.2013",""
"CTA|PL / 01.01.2014 00:00 - 01.01.2015 00:00","Fossil Gas","19W000000000169R","EC Rzeszów","101","99","Polska","110","01.01.2011",""
"CTA|PL / 01.01.2014 00:00 - 01.01.2015 00:00","Fossil Gas","19W000000000293Q","EC Toruń","N/A","97","Polska","110","15.03.2017",""
"CTA|PL / 01.01.2014 00:00 - 01.01.2015 00:00","Fossil Hard coal","19W000000000061A","Gdynia 3","105","96","Polska","110","01.01.2011",""
"CTA|PL / 01.01.2014 00:00 - 01.01.2015 00:00","Fossil Hard coal","19W000000000197M","Tychy","40","94","Polska","0","01.01.2011",""
"CTA|PL / 01.01.2014 00:00 - 01.01.2015 00:00","Fossil Hard coal","19W0000000002353","Zakłady Chemiczne Police SA","N/A","93","Polska","6","18.11.2014",""
"CTA|PL / 01.01.2014 00:00 - 01.01.2015 00:00","Hydro Pumped Storage","19W000000000272Y","Dychów","N/A","90","Polska","110","01.01.2015",""
"CTA|PL / 01.01.2014 00:00 - 01.01.2015 00:00","Wind Onshore","19W000000000258S","FW Korytnica","N/A","83","Polska","400","15.12.2015",""
"CTA|PL / 01.01.2014 00:00 - 01.01.2015 00:00","Fossil Hard coal","19W000000000040I","Czechnica","100","79","Polska","0","01.01.2011",""
"CTA|PL / 01.01.2014 00:00 - 01.01.2015 00:00","Fossil Hard coal","19W000000000295M","Zofiówka","N/A","79","Polska","110","01.04.2018",""
"CTA|PL / 01.01.2014 00:00 - 01.01.2015 00:00","Fossil Gas","19W000000000060C","Gorzów","98","70","Polska","110","01.06.2012",""
"CTA|PL / 01.01.2014 00:00 - 01.01.2015 00:00","Fossil Hard coal","19W000000000287L","Zabrze","N/A","70","Polska","110","01.01.2016",""
"CTA|PL / 01.01.2014 00:00 - 01.01.2015 00:00","Fossil Brown coal/Lignite","19W000000000094W","Konin","N/A","46","Polska","110","01.01.2015",""
"CTA|PL / 01.01.2014 00:00 - 01.01.2015 00:00","Fossil Hard coal","19W0000000000725","Karolin 1","149","45","Polska","110","01.09.2011",""
"CTA|PL / 01.01.2014 00:00 - 01.01.2015 00:00","Wind Onshore","19W0000000000563","FW EGL","41","41","Polska","110","18.06.2012",""
"CTA|PL / 01.01.2014 00:00 - 01.01.2015 00:00","Fossil Brown coal/Lignite","19W000000000005K","Adamów","600","N/A","Polska","220","01.01.2011","21.02.2018"
"CTA|PL / 01.01.2014 00:00 - 01.01.2015 00:00","Fossil Hard coal","19W000000000229Z","EC Żerań","386","N/A","Polska","110","01.01.2011","19.05.2021"
"CTA|PL / 01.01.2014 00:00 - 01.01.2015 00:00","Fossil Hard coal","19W000000000193U","Stalowa Wola 3","250","N/A","Polska","110","01.01.2011","01.01.2021"
"CTA|PL / 01.01.2014 00:00 - 01.01.2015 00:00","Fossil Hard coal","19W000000000116B","Łaziska 2","250","N/A","Polska","110","01.01.2011","01.01.2021"
