Unnamed: 0,Unit,PowerCapacity,Nunits,Zone,Zone_th,Zone_h2,Technology,Fuel,Efficiency,MinUpTime,MinDownTime,RampUpRate,RampDownRate,StartUpCost,NoLoadCost_pu,RampingCost,PartLoadMin,MinEfficiency,StartUpTime,CO2Intensity,CHPType,CHPPowerToHeat,CHPPowerLossFactor,CHPMaxHeat,COP,Tnominal,coef_COP_a,coef_COP_b,STOCapacity,STOSelfDischarge,STOMaxChargingPower,STOChargingEfficiency,WaterWithdrawal,WaterConsumption,Status,Source,Company,Lat,Lon,Lat/Lon
,Enecogen,860.0,1.0,NL,,,COMC,GAS,0.525,5.0,1.0,0.0129883721,0.0129883721,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
,MVL380 CR10,736.0,1.0,NL,,,STUR,HRD,0.46,8.0,8.0,0.0177777777777778,0.0177777777777778,,0.0,0.0,0.3,0.46,2.0,0.81,,,,,,,,,,,,,,,,,,,,
,Borssele 30,492.0,1.0,NL,,,STUR,NUC,0.405,24.0,24.0,0.0069715447,0.0069715447,200000.0,,0.0,0.9,0.405,72.0,0.0,,,,,,,,,,,,,,,,,,,,
,FLEVO 5,464.0,1.0,NL,,,COMC,GAS,0.51,4.0,4.0,0.03700431,0.03987069,76411.66484,,0.0,0.4375,0.51,0.0,0.40108227,,,,,,,,,,,,,,,,,,,,
,TNZ150 ELSTA,456.0,1.0,NL,,,COMC,GAS,0.525,5.0,1.0,0.024495614,0.024495614,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
,FLEVO 4,443.0,1.0,NL,,,COMC,GAS,0.525,5.0,1.0,0.0251576577,0.0251576577,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
,Sloecentrale Unit 20,432.0,1.0,NL,,,COMC,GAS,0.58,2.0,2.0,0.03235498,0.03235498,15000.0,,0.0,0.451388889,0.435,2.0,0.44,,,,,,,,,,,,,,,,,,,,
,Sloecentrale Unit 10,432.0,1.0,NL,,,COMC,GAS,0.58,2.0,2.0,0.03235498,0.03235498,15000.0,,0.0,0.451388889,0.435,2.0,0.44,,,,,,,,,,,,,,,,,,,,
,Eems 7,360.0,1.0,NL,,,COMC,GAS,0.525,5.0,1.0,0.0310277778,0.0310277778,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
,Eems 5,360.0,1.0,NL,,,COMC,GAS,0.525,5.0,1.0,0.0310277778,0.0310277778,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
,Eems 3,360.0,1.0,NL,,,COMC,GAS,0.525,5.0,1.0,0.0310277778,0.0310277778,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
,Eems 6,360.0,1.0,NL,,,COMC,GAS,0.525,5.0,1.0,0.0310277778,0.0310277778,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
,Eems 4,360.0,1.0,NL,,,COMC,GAS,0.525,5.0,1.0,0.0310277778,0.0310277778,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
,Delesto 2,343.0,1.0,NL,,,COMC,GAS,0.48,4.0,4.0,0.020408163,0.020408163,151325.2689,,0.0,0.498542274,0.47,0.0,0.429795688,,,,,,,,,,,,,,,,,,,,
,Centrale Lage Weide,247.0,1.0,NL,,,COMC,GAS,0.48,0.0,0.0,0.012550607,0.024574899,16291.73448,,0.0,0.457489879,0.41,0.0,0.422636453,,,,,,,,,,,,,,,,,,,,
