,2744.0
2019-01-01 01:00:00+00:00,2679.0
2019-01-01 01:15:00+00:00,2661.25
2019-01-01 01:30:00+00:00,2643.5
2019-01-01 01:45:00+00:00,2625.75
2019-01-01 02:00:00+00:00,2608.0
2019-01-01 02:15:00+00:00,2606.5
2019-01-01 02:30:00+00:00,2605.0
2019-01-01 02:45:00+00:00,2603.5
2019-01-01 03:00:00+00:00,2602.0
2019-01-01 03:15:00+00:00,2600.0
2019-01-01 03:30:00+00:00,2598.0
2019-01-01 03:45:00+00:00,2596.0
2019-01-01 04:00:00+00:00,2594.0
2019-01-01 04:15:00+00:00,2611.25
2019-01-01 04:30:00+00:00,2628.5
2019-01-01 04:45:00+00:00,2645.75
2019-01-01 05:00:00+00:00,2663.0
2019-01-01 05:15:00+00:00,2661.75
2019-01-01 05:30:00+00:00,2660.5
2019-01-01 05:45:00+00:00,2659.25
2019-01-01 06:00:00+00:00,2658.0
2019-01-01 06:15:00+00:00,2673.0
2019-01-01 06:30:00+00:00,2688.0
2019-01-01 06:45:00+00:00,2703.0
2019-01-01 07:00:00+00:00,2718.0
2019-01-01 07:15:00+00:00,2761.5
2019-01-01 07:30:00+00:00,2805.0
2019-01-01 07:45:00+00:00,2848.5
2019-01-01 08:00:00+00:00,2892.0
2019-01-01 08:15:00+00:00,2907.25
2019-01-01 08:30:00+00:00,2922.5
2019-01-01 08:45:00+00:00,2937.75
2019-01-01 09:00:00+00:00,2953.0
2019-01-01 09:15:00+00:00,2982.5
2019-01-01 09:30:00+00:00,3012.0
2019-01-01 09:45:00+00:00,3041.5
2019-01-01 10:00:00+00:00,3071.0
2019-01-01 10:15:00+00:00,3069.75
2019-01-01 10:30:00+00:00,3068.5
2019-01-01 10:45:00+00:00,3067.25
2019-01-01 11:00:00+00:00,3066.0
2019-01-01 11:15:00+00:00,3067.0
2019-01-01 11:30:00+00:00,3068.0
2019-01-01 11:45:00+00:00,3069.0
2019-01-01 12:00:00+00:00,3070.0
2019-01-01 12:15:00+00:00,3070.75
2019-01-01 12:30:00+00:00,3071.5
2019-01-01 12:45:00+00:00,3072.25
2019-01-01 13:00:00+00:00,3073.0
2019-01-01 13:15:00+00:00,3065.75
2019-01-01 13:30:00+00:00,3058.5
2019-01-01 13:45:00+00:00,3051.25
2019-01-01 14:00:00+00:00,3044.0
2019-01-01 14:15:00+00:00,3080.5
2019-01-01 14:30:00+00:00,3117.0
2019-01-01 14:45:00+00:00,3153.5
2019-01-01 15:00:00+00:00,3190.0
2019-01-01 15:15:00+00:00,3194.75
2019-01-01 15:30:00+00:00,3199.5
2019-01-01 15:45:00+00:00,3204.25
2019-01-01 16:00:00+00:00,3209.0
2019-01-01 16:15:00+00:00,3213.0
2019-01-01 16:30:00+00:00,3217.0
2019-01-01 16:45:00+00:00,3221.0
2019-01-01 17:00:00+00:00,3225.0
2019-01-01 17:15:00+00:00,3217.25
2019-01-01 17:30:00+00:00,3209.5
2019-01-01 17:45:00+00:00,3201.75
2019-01-01 18:00:00+00:00,3194.0
2019-01-01 18:15:00+00:00,3191.25
2019-01-01 18:30:00+00:00,3188.5
2019-01-01 18:45:00+00:00,3185.75
2019-01-01 19:00:00+00:00,3183.0
2019-01-01 19:15:00+00:00,3155.0
2019-01-01 19:30:00+00:00,3127.0
2019-01-01 19:45:00+00:00,3099.0
2019-01-01 20:00:00+00:00,3071.0
2019-01-01 20:15:00+00:00,3044.25
2019-01-01 20:30:00+00:00,3017.5
2019-01-01 20:45:00+00:00,2990.75
2019-01-01 21:00:00+00:00,2964.0
2019-01-01 21:15:00+00:00,2934.5
2019-01-01 21:30:00+00:00,2905.0
2019-01-01 21:45:00+00:00,2875.5
2019-01-01 22:00:00+00:00,2846.0
2019-01-01 22:15:00+00:00,2820.0
2019-01-01 22:30:00+00:00,2794.0
2019-01-01 22:45:00+00:00,2768.0
2019-01-01 23:00:00+00:00,2742.0
2019-01-01 23:15:00+00:00,2722.5
2019-01-01 23:30:00+00:00,2703.0
2019-01-01 23:45:00+00:00,2683.5
2019-01-02 00:00:00+00:00,2664.0
2019-01-02 00:15:00+00:00,2664.5
2019-01-02 00:30:00+00:00,2665.0
2019-01-02 00:45:00+00:00,2665.5
2019-01-02 01:00:00+00:00,2666.0
2019-01-02 01:15:00+00:00,2661.25
2019-01-02 01:30:00+00:00,2656.5
2019-01-02 01:45:00+00:00,2651.75
2019-01-02 02:00:00+00:00,2647.0
2019-01-02 02:15:00+00:00,2665.5
2019-01-02 02:30:00+00:00,2684.0
2019-01-02 02:45:00+00:00,2702.5
2019-01-02 03:00:00+00:00,2721.0
2019-01-02 03:15:00+00:00,2761.5
2019-01-02 03:30:00+00:00,2802.0
2019-01-02 03:45:00+00:00,2842.5
2019-01-02 04:00:00+00:00,2883.0
2019-01-02 04:15:00+00:00,2958.0
2019-01-02 04:30:00+00:00,3033.0
2019-01-02 04:45:00+00:00,3108.0
2019-01-02 05:00:00+00:00,3183.0
2019-01-02 05:15:00+00:00,3222.25
2019-01-02 05:30:00+00:00,3261.5
2019-01-02 05:45:00+00:00,3300.75
2019-01-02 06:00:00+00:00,3340.0
2019-01-02 06:15:00+00:00,3380.75
2019-01-02 06:30:00+00:00,3421.5
2019-01-02 06:45:00+00:00,3462.25
2019-01-02 07:00:00+00:00,3503.0
2019-01-02 07:15:00+00:00,3546.5
2019-01-02 07:30:00+00:00,3590.0
2019-01-02 07:45:00+00:00,3633.5
2019-01-02 08:00:00+00:00,3677.0
2019-01-02 08:15:00+00:00,3674.75
2019-01-02 08:30:00+00:00,3672.5
2019-01-02 08:45:00+00:00,3670.25
2019-01-02 09:00:00+00:00,3668.0
2019-01-02 09:15:00+00:00,3694.25
2019-01-02 09:30:00+00:00,3720.5
2019-01-02 09:45:00+00:00,3746.75
2019-01-02 10:00:00+00:00,3773.0
2019-01-02 10:15:00+00:00,3772.25
2019-01-02 10:30:00+00:00,3771.5
2019-01-02 10:45:00+00:00,3770.75
2019-01-02 11:00:00+00:00,3770.0
2019-01-02 11:15:00+00:00,3765.0
2019-01-02 11:30:00+00:00,3760.0
2019-01-02 11:45:00+00:00,3755.0
2019-01-02 12:00:00+00:00,3750.0
2019-01-02 12:15:00+00:00,3742.5
2019-01-02 12:30:00+00:00,3735.0
2019-01-02 12:45:00+00:00,3727.5
2019-01-02 13:00:00+00:00,3720.0
2019-01-02 13:15:00+00:00,3712.75
2019-01-02 13:30:00+00:00,3705.5
2019-01-02 13:45:00+00:00,3698.25
2019-01-02 14:00:00+00:00,3691.0
2019-01-02 14:15:00+00:00,3728.25
2019-01-02 14:30:00+00:00,3765.5
2019-01-02 14:45:00+00:00,3802.75
2019-01-02 15:00:00+00:00,3840.0
2019-01-02 15:15:00+00:00,3844.25
2019-01-02 15:30:00+00:00,3848.5
2019-01-02 15:45:00+00:00,3852.75
2019-01-02 16:00:00+00:00,3857.0
2019-01-02 16:15:00+00:00,3845.0
2019-01-02 16:30:00+00:00,3833.0
2019-01-02 16:45:00+00:00,3821.0
2019-01-02 17:00:00+00:00,3809.0
2019-01-02 17:15:00+00:00,3796.5
2019-01-02 17:30:00+00:00,3784.0
2019-01-02 17:45:00+00:00,3771.5
2019-01-02 18:00:00+00:00,3759.0
2019-01-02 18:15:00+00:00,3741.75
2019-01-02 18:30:00+00:00,3724.5
2019-01-02 18:45:00+00:00,3707.25
2019-01-02 19:00:00+00:00,3690.0
2019-01-02 19:15:00+00:00,3648.5
2019-01-02 19:30:00+00:00,3607.0
2019-01-02 19:45:00+00:00,3565.5
2019-01-02 20:00:00+00:00,3524.0
2019-01-02 20:15:00+00:00,3487.5
2019-01-02 20:30:00+00:00,3451.0
2019-01-02 20:45:00+00:00,3414.5
2019-01-02 21:00:00+00:00,3378.0
2019-01-02 21:15:00+00:00,3336.5
2019-01-02 21:30:00+00:00,3295.0
2019-01-02 21:45:00+00:00,3253.5
2019-01-02 22:00:00+00:00,3212.0
2019-01-02 22:15:00+00:00,3187.5
2019-01-02 22:30:00+00:00,3163.0
2019-01-02 22:45:00+00:00,3138.5
2019-01-02 23:00:00+00:00,3114.0
2019-01-02 23:15:00+00:00,3086.75
2019-01-02 23:30:00+00:00,3059.5
2019-01-02 23:45:00+00:00,3032.25
2019-01-03 00:00:00+00:00,3005.0
2019-01-03 00:15:00+00:00,2999.75
2019-01-03 00:30:00+00:00,2994.5
2019-01-03 00:45:00+00:00,2989.25
2019-01-03 01:00:00+00:00,2984.0
2019-01-03 01:15:00+00:00,2987.5
2019-01-03 01:30:00+00:00,2991.0
2019-01-03 01:45:00+00:00,2994.5
2019-01-03 02:00:00+00:00,2998.0
2019-01-03 02:15:00+00:00,3009.5
2019-01-03 02:30:00+00:00,3021.0
2019-01-03 02:45:00+00:00,3032.5
2019-01-03 03:00:00+00:00,3044.0
2019-01-03 03:15:00+00:00,3079.0
2019-01-03 03:30:00+00:00,3114.0
2019-01-03 03:45:00+00:00,3149.0
2019-01-03 04:00:00+00:00,3184.0
2019-01-03 04:15:00+00:00,3252.75
2019-01-03 04:30:00+00:00,3321.5
2019-01-03 04:45:00+00:00,3390.25
2019-01-03 05:00:00+00:00,3459.0
2019-01-03 05:15:00+00:00,3498.5
2019-01-03 05:30:00+00:00,3538.0
2019-01-03 05:45:00+00:00,3577.5
2019-01-03 06:00:00+00:00,3617.0
2019-01-03 06:15:00+00:00,3655.0
2019-01-03 06:30:00+00:00,3693.0
2019-01-03 06:45:00+00:00,3731.0
2019-01-03 07:00:00+00:00,3769.0
2019-01-03 07:15:00+00:00,3796.0
2019-01-03 07:30:00+00:00,3823.0
2019-01-03 07:45:00+00:00,3850.0
2019-01-03 08:00:00+00:00,3877.0
2019-01-03 08:15:00+00:00,3871.5
2019-01-03 08:30:00+00:00,3866.0
2019-01-03 08:45:00+00:00,3860.5
2019-01-03 09:00:00+00:00,3855.0
2019-01-03 09:15:00+00:00,3880.5
2019-01-03 09:30:00+00:00,3906.0
2019-01-03 09:45:00+00:00,3931.5
2019-01-03 10:00:00+00:00,3957.0
2019-01-03 10:15:00+00:00,3954.25
2019-01-03 10:30:00+00:00,3951.5
2019-01-03 10:45:00+00:00,3948.75
2019-01-03 11:00:00+00:00,3946.0
2019-01-03 11:15:00+00:00,3943.75
2019-01-03 11:30:00+00:00,3941.5
2019-01-03 11:45:00+00:00,3939.25
2019-01-03 12:00:00+00:00,3937.0
2019-01-03 12:15:00+00:00,3928.5
2019-01-03 12:30:00+00:00,3920.0
2019-01-03 12:45:00+00:00,3911.5
2019-01-03 13:00:00+00:00,3903.0
2019-01-03 13:15:00+00:00,3888.75
2019-01-03 13:30:00+00:00,3874.5
2019-01-03 13:45:00+00:00,3860.25
2019-01-03 14:00:00+00:00,3846.0
2019-01-03 14:15:00+00:00,3888.25
2019-01-03 14:30:00+00:00,3930.5
2019-01-03 14:45:00+00:00,3972.75
2019-01-03 15:00:00+00:00,4015.0
2019-01-03 15:15:00+00:00,4010.5
2019-01-03 15:30:00+00:00,4006.0
2019-01-03 15:45:00+00:00,4001.5
2019-01-03 16:00:00+00:00,3997.0
2019-01-03 16:15:00+00:00,3990.5
2019-01-03 16:30:00+00:00,3984.0
2019-01-03 16:45:00+00:00,3977.5
2019-01-03 17:00:00+00:00,3971.0
2019-01-03 17:15:00+00:00,3955.5
2019-01-03 17:30:00+00:00,3940.0
2019-01-03 17:45:00+00:00,3924.5
2019-01-03 18:00:00+00:00,3909.0
2019-01-03 18:15:00+00:00,3893.5
2019-01-03 18:30:00+00:00,3878.0
2019-01-03 18:45:00+00:00,3862.5
2019-01-03 19:00:00+00:00,3847.0
2019-01-03 19:15:00+00:00,3799.0
2019-01-03 19:30:00+00:00,3751.0
2019-01-03 19:45:00+00:00,3703.0
2019-01-03 20:00:00+00:00,3655.0
2019-01-03 20:15:00+00:00,3612.75
2019-01-03 20:30:00+00:00,3570.5
2019-01-03 20:45:00+00:00,3528.25
2019-01-03 21:00:00+00:00,3486.0
2019-01-03 21:15:00+00:00,3452.5
2019-01-03 21:30:00+00:00,3419.0
2019-01-03 21:45:00+00:00,3385.5
2019-01-03 22:00:00+00:00,3352.0
2019-01-03 22:15:00+00:00,3322.25
2019-01-03 22:30:00+00:00,3292.5
2019-01-03 22:45:00+00:00,3262.75
2019-01-03 23:00:00+00:00,3233.0
2019-01-03 23:15:00+00:00,3200.25
2019-01-03 23:30:00+00:00,3167.5
2019-01-03 23:45:00+00:00,3134.75
2019-01-04 00:00:00+00:00,3102.0
2019-01-04 00:15:00+00:00,3103.5
2019-01-04 00:30:00+00:00,3105.0
2019-01-04 00:45:00+00:00,3106.5
2019-01-04 01:00:00+00:00,3108.0
2019-01-04 01:15:00+00:00,3101.25
2019-01-04 01:30:00+00:00,3094.5
2019-01-04 01:45:00+00:00,3087.75
2019-01-04 02:00:00+00:00,3081.0
2019-01-04 02:15:00+00:00,3100.75
2019-01-04 02:30:00+00:00,3120.5
2019-01-04 02:45:00+00:00,3140.25
2019-01-04 03:00:00+00:00,3160.0
2019-01-04 03:15:00+00:00,3194.75
2019-01-04 03:30:00+00:00,3229.5
2019-01-04 03:45:00+00:00,3264.25
2019-01-04 04:00:00+00:00,3299.0
2019-01-04 04:15:00+00:00,3376.0
2019-01-04 04:30:00+00:00,3453.0
2019-01-04 04:45:00+00:00,3530.0
2019-01-04 05:00:00+00:00,3607.0
2019-01-04 05:15:00+00:00,3647.25
2019-01-04 05:30:00+00:00,3687.5
2019-01-04 05:45:00+00:00,3727.75
