Unnamed: 0,Unit,PowerCapacity,Nunits,Zone,Zone_th,Zone_h2,Technology,Fuel,Efficiency,MinUpTime,MinDownTime,RampUpRate,RampDownRate,StartUpCost,NoLoadCost_pu,RampingCost,PartLoadMin,MinEfficiency,StartUpTime,CO2Intensity,CHPType,CHPPowerToHeat,CHPPowerLossFactor,CHPMaxHeat,COP,Tnominal,coef_COP_a,coef_COP_b,STOCapacity,STOSelfDischarge,STOMaxChargingPower,STOChargingEfficiency,WaterWithdrawal,WaterConsumption,Status,Source,Company,Lat,Lon,Lat/Lon
,links H2 Fuel Cell_2,0.022264972648506055,1,NL,,,SOFC,HYD,0.75,14.0,7.0,0.075,0.075,300.0,19.0,12.0,0.3,0.54,1.0,0.0,,,,,,,,,,,,,,,,,,,,
,links H2 Fuel Cell_3,0.011132486324253028,1,NL,,,MCFC,HYD,0.7250000000000001,24.0,14.0,0.065,0.065,600.0,31.0,18.0,0.35,0.49,4.0,0.0,,,,,,,,,,,,,,,,,,,,
,links H2 Fuel Cell_4,0.005566243162126514,1,NL,,,PAFC,HYD,0.675,7.0,3.5,0.25,0.25,200.0,15.5,9.0,0.25,0.39,0.5,0.0,,,,,,,,,,,,,,,,,,,,
,links H2 Fuel Cell_5,0.002783121581063257,1,NL,,,ALFC,HYD,0.75,4.5,2.25,0.375,0.375,100.0,10.0,6.0,0.3,0.49,100.0,0.0,,,,,,,,,,,,,,,,,,,,
,links H2 Fuel Cell_6,0.0013915607905316285,1,NL,,,REFC,HYD,0.675,2.25,1.1,0.25,0.25,60.0,7.5,6.0,0.25,0.44,0.166666667,0.0,,,,,,,,,,,,,,,,,,,,
,links H2 turbine_1,0.38602709727351275,1,NL,,,GTUR,HYD,0.24,0.0,0.0,0.092068966,0.092068966,1866.996374,868.0702473,0.0,0.172413793,0.11,0.0,0.6979286075,,,,,,,,,,,,,,,,,,,,
,links H2 turbine_2,0.19301354863675638,1,NL,,,COMC,HYD,0.525,5.0,1.0,0.2482222222,0.2482222222,112542.12,0.0,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
,links H2 turbine_3,0.09650677431837819,1,NL,,,ICEN,HYD,0.49,0.0,0.0,1.0,1.0,,,0.0,0.3,0.49,0.0,0.489795918367347,,,,,,,,,,,,,,,,,,,,
,links Haber-Bosch,0.0719960284175715,1,NL,,,HBBS,ELE,0.875,168.0,72.0,0.6,0.6,4000.0,37.5,30.0,0.6,0.6,12.0,0.0,,,,,,,,,,,,,,,,,,,,
,links V2G,74604.42605,1,NL,,,BEVS,ELE,0.95,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,,,,,,,,,522230.98234999995,0.0,2276.0,0.95,,,,,,,,
,links ammonia cracker,0.1107927743930991,1,NL,,,P2BS,ELE,0.5,24.0,12.0,0.03,0.03,500.0,15.0,17.5,0.35,0.35,4.0,0.0,,,,,,,,,,,,,,,,,,,,
,links battery discharger,11165.116030835154,1,NL,,,BATS,ELE,0.935,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,,0.0,,,,,,,,,,73389.5429466955,0.0008,5.0,0.935,,,,,,,,
,links methanolisation,0.3643001295918217,1,NL,,,P2BS,ELE,0.5,24.0,12.0,0.03,0.03,500.0,15.0,17.5,0.35,0.35,4.0,0.0,,,,,,,,,,,,,,,,,,,,
,links nuclear,0.1192143580365583,1,NL,,,STUR,NUC,0.38,1.0,1.0,0.33366435,0.33366435,1.108186813,42.68538462,0.0,0.49652433,0.39,0.0,0.0,,,,,,,,,,,,,,,,,,,,
,links residential rural air heat pump,0.0331010896427823,1,NL,,,ASHP,ELE,1.0,0.175,0.175,0.925,0.79,2.5,,0.0,0.325,1.0,0.125,0.0,p2h,,0.0,0.09268305099979043,2.8,,,,,,,,,,,,,,,
,links residential rural ground heat pump,280.9755198037966,1,NL,,,GSHP,ELE,1.0,0.125,0.125,0.8,0.8,0.0,,0.0,0.2,1.0,0.25,0.0,p2h,,0.0,983.4143193132882,3.5,,,,,,,,,,,,,,,
,links residential rural resistive heater,120.04031958882128,1,NL,,,REHE,ELE,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.15,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
,links residential urban decentral air heat pump,1790.0786372494308,1,NL,,,ASHP,ELE,1.0,0.375,0.375,0.6,0.6,125.0,,0.0,0.3,1.0,0.75,0.0,p2h,,0.0,5012.220184298406,2.8,,,,,,,,,,,,,,,
,links residential urban decentral resistive heater,2309.446340373013,1,NL,,,REHE,ELE,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.15,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
,links services rural air heat pump,0.0434993462727314,1,NL,,,ASHP,ELE,1.0,0.175,0.175,0.925,0.79,2.5,,0.0,0.325,1.0,0.125,0.0,p2h,,0.0,0.12179816956364792,2.8,,,,,,,,,,,,,,,
,links services rural ground heat pump,1301.1672951270907,1,NL,,,GSHP,ELE,1.0,0.125,0.125,0.8,0.8,0.0,,0.0,0.2,1.0,0.25,0.0,p2h,,0.0,4554.085532944818,3.5,,,,,,,,,,,,,,,
,links services rural resistive heater,259.51016702571485,1,NL,,,REHE,ELE,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.15,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
,links services urban decentral air heat pump,826.8566635071129,1,NL,,,ASHP,ELE,1.0,0.375,0.375,0.6,0.6,125.0,,0.0,0.3,1.0,0.75,0.0,p2h,,0.0,2315.1986578199158,2.8,,,,,,,,,,,,,,,
,links services urban decentral resistive heater,1835.126822007241,1,NL,,,REHE,ELE,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.15,1.0,0.0,0.0,p2h,,0.0,1835.126822007241,1.0,,,,,,,,,,,,,,,
,links urban central air heat pump,3716.075834730168,1,NL,,,ASHP,ELE,1.0,0.375,0.375,0.6,0.6,125.0,,0.0,0.3,1.0,0.75,0.0,p2h,,0.0,10405.01233724447,2.8,,,,,,,,,,,,,,,
,links urban central gas CHP_1,101.47769552622108,1,NL,,,COMC,GAS,0.51,0.0,0.0,0.01,0.03960396,12294.79632,473.6446703,0.0,0.623762376,0.49,0.0,0.399746673,back-pressure,0.65,0.0,156.11953157880166,,,,,,,,,,,,,,,,
,links urban central gas CHP_2,50.73884776311054,1,NL,,,GTUR,GAS,0.31,0.0,0.5,0.192307692,0.192307692,2253.405192,1025.9826374999998,0.0,0.096153846,0.21,0.0,0.8306004455,back-pressure,0.55,0.0,92.2524504783828,,,,,,,,,,,,,,,,
,links urban central gas CHP_3,25.36942388155527,1,NL,,,STUR,GAS,0.46,4.0,6.0,0.02,0.02,,,1.3,0.35,0.35,1.0,0.0,back-pressure,0.6,0.0,42.282373135925454,,,,,,,,,,,,,,,,
,links urban central gas CHP_4,12.684711940777635,1,NL,,,ICEN,GAS,0.49,0.0,0.0,1.0,1.0,,,0.0,0.3,0.49,0.0,0.489795918,back-pressure,0.45,0.0,28.188248757283635,,,,,,,,,,,,,,,,
,links urban central gas CHP CC,0.933610592669594,1,NL,,,COMC,GAS,0.525,5.0,1.0,0.2482222222,0.2482222222,112542.12,0.0,0.0,0.4,0.525,1.0,0.45,back-pressure,0.65,0.0,1.4363239887224524,,,,,,,,,,,,,,,,
,links urban central resistive heater,10823.337389215652,1,NL,,,REHE,ELE,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.15,1.0,0.0,0.0,p2h,,0.0,10823.337389215652,1.0,,,,,,,,,,,,,,,
,links urban central solid biomass CHP_1,0.07429276741072946,1,NL,,,STUR,BIO,0.38,1.0,1.0,0.33366435,0.33366435,1.108186813,42.68538462,0.0,0.49652433,0.39,0.0,0.0,back-pressure,0.6,0.0,0.12382127901788244,,,,,,,,,,,,,,,,
,links urban central solid biomass CHP_2,0.03714638370536473,1,NL,,,ICEN,BIO,0.49,0.0,0.0,1.0,1.0,,,0.0,0.3,0.49,0.0,0.489795918367347,back-pressure,0.45,0.0,0.08254751934525495,,,,,,,,,,,,,,,,
,links urban central solid biomass CHP CC_1,4325.241705262112,1,NL,,,STUR,BIO,0.395,8.0,6.0,0.0011953144,0.0011953144,117242.17,0.0,0.0,0.3,0.395,7.0,0.95,back-pressure,0.6,0.0,7208.736175436854,,,,,,,,,,,,,,,,
,links urban central solid biomass CHP CC_2,2162.620852631056,1,NL,,,ICEN,BIO,0.421,,,0.0572,0.0572,1200.0,85.0,0.0,0.8581,0.4063,0.0,0.0,back-pressure,0.45,0.0,4805.824116957902,,,,,,,,,,,,,,,,
,links CCGT_1,5018.2851097425455,1,NL,,,COMC,GAS,0.525,5.0,1.0,0.0055710723,0.0055710723,112542.12,0.0,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
,links CCGT_3,557.5872344158385,1,NL,,,COMC,BIO,0.51,2.0,2.0,0.021818182,0.021818182,15000.0,0.0,0.0,0.170909091,0.3825,2.0,0.44,,,,,,,,,,,,,,,,,,,,
,links OCGT_1,28.654593577532584,1,NL,,,GTUR,GAS,0.24,0.0,0.0,0.092068966,0.092068966,1866.996374,868.0702473,0.0,0.172413793,0.11,0.0,0.6979286075,,,,,,,,,,,,,,,,,,,,
,links OCGT_3,3.3711286561803044,1,NL,,,GTUR,OIL,0.24,0.0,0.0,0.092068966,0.092068966,1866.996374,868.0702473,0.0,0.172413793,0.11,0.0,0.6979286075,,,,,,,,,,,,,,,,,,,,
,links OCGT_5,1.6855643280901522,1,NL,,,GTUR,BIO,0.24,0.0,0.0,0.092068966,0.092068966,1866.996374,868.0702473,0.0,0.172413793,0.11,0.0,0.6979286075,,,,,,,,,,,,,,,,,,,,
