index,Forecasted Load,Actual Load
2020-12-31 23:00:00+0000,889.0,838.0
2021-01-01 00:00:00+0000,875.0,810.0
2021-01-01 01:00:00+0000,853.0,785.0
2021-01-01 02:00:00+0000,856.0,765.0
2021-01-01 03:00:00+0000,861.0,765.0
2021-01-01 04:00:00+0000,905.0,775.0
2021-01-01 05:00:00+0000,970.0,795.0
2021-01-01 06:00:00+0000,1041.0,820.0
2021-01-01 07:00:00+0000,1075.0,829.0
2021-01-01 08:00:00+0000,1114.0,861.0
2021-01-01 09:00:00+0000,1136.0,897.0
2021-01-01 10:00:00+0000,1133.0,922.0
2021-01-01 11:00:00+0000,1129.0,935.0
2021-01-01 12:00:00+0000,1118.0,944.0
2021-01-01 13:00:00+0000,1163.0,973.0
2021-01-01 14:00:00+0000,1211.0,1024.0
2021-01-01 15:00:00+0000,1213.0,1033.0
2021-01-01 16:00:00+0000,1174.0,1020.0
2021-01-01 17:00:00+0000,1113.0,1006.0
2021-01-01 18:00:00+0000,1066.0,991.0
2021-01-01 19:00:00+0000,1026.0,957.0
2021-01-01 20:00:00+0000,969.0,914.0
2021-01-01 21:00:00+0000,941.0,881.0
2021-01-01 22:00:00+0000,913.0,849.0
2021-01-01 23:00:00+0000,879.0,811.0
2021-01-02 00:00:00+0000,859.0,791.0
2021-01-02 01:00:00+0000,845.0,775.0
2021-01-02 02:00:00+0000,848.0,775.0
2021-01-02 03:00:00+0000,865.0,787.0
2021-01-02 04:00:00+0000,898.0,812.0
2021-01-02 05:00:00+0000,945.0,855.0
2021-01-02 06:00:00+0000,1006.0,886.0
2021-01-02 07:00:00+0000,1041.0,923.0
2021-01-02 08:00:00+0000,1086.0,970.0
2021-01-02 09:00:00+0000,1111.0,991.0
2021-01-02 10:00:00+0000,1121.0,998.0
2021-01-02 11:00:00+0000,1125.0,1004.0
2021-01-02 12:00:00+0000,1123.0,1007.0
2021-01-02 13:00:00+0000,1153.0,1031.0
2021-01-02 14:00:00+0000,1195.0,1088.0
2021-01-02 15:00:00+0000,1192.0,1096.0
2021-01-02 16:00:00+0000,1168.0,1085.0
2021-01-02 17:00:00+0000,1145.0,1067.0
2021-01-02 18:00:00+0000,1118.0,1029.0
2021-01-02 19:00:00+0000,1091.0,990.0
2021-01-02 20:00:00+0000,1049.0,937.0
2021-01-02 21:00:00+0000,983.0,899.0
2021-01-02 22:00:00+0000,950.0,864.0
2021-01-02 23:00:00+0000,917.0,835.0
2021-01-03 00:00:00+0000,889.0,815.0
2021-01-03 01:00:00+0000,893.0,793.0
2021-01-03 02:00:00+0000,890.0,788.0
2021-01-03 03:00:00+0000,895.0,792.0
2021-01-03 04:00:00+0000,923.0,828.0
2021-01-03 05:00:00+0000,966.0,859.0
2021-01-03 06:00:00+0000,1026.0,914.0
2021-01-03 07:00:00+0000,1070.0,949.0
2021-01-03 08:00:00+0000,1121.0,1002.0
2021-01-03 09:00:00+0000,1139.0,1027.0
2021-01-03 10:00:00+0000,1150.0,1034.0
2021-01-03 11:00:00+0000,1160.0,1029.0
2021-01-03 12:00:00+0000,1176.0,1033.0
2021-01-03 13:00:00+0000,1209.0,1053.0
2021-01-03 14:00:00+0000,1248.0,1124.0
2021-01-03 15:00:00+0000,1236.0,1140.0
2021-01-03 16:00:00+0000,1232.0,1129.0
2021-01-03 17:00:00+0000,1215.0,1109.0
2021-01-03 18:00:00+0000,1206.0,1070.0
2021-01-03 19:00:00+0000,1129.0,1027.0
2021-01-03 20:00:00+0000,1066.0,967.0
2021-01-03 21:00:00+0000,1009.0,911.0
2021-01-03 22:00:00+0000,964.0,867.0
2021-01-03 23:00:00+0000,910.0,833.0
2021-01-04 00:00:00+0000,883.0,815.0
2021-01-04 01:00:00+0000,865.0,814.0
2021-01-04 02:00:00+0000,848.0,815.0
2021-01-04 03:00:00+0000,836.0,843.0
2021-01-04 04:00:00+0000,841.0,942.0
2021-01-04 05:00:00+0000,860.0,1069.0
2021-01-04 06:00:00+0000,887.0,1198.0
2021-01-04 07:00:00+0000,901.0,1243.0
2021-01-04 08:00:00+0000,938.0,1255.0
2021-01-04 09:00:00+0000,967.0,1264.0
2021-01-04 10:00:00+0000,985.0,1257.0
