,PHOT,WTOF,WTON
2016-01-01 00:00:00,0.0,0.0,0.0
2016-01-01 00:15:00,0.0,0.0,0.0
2016-01-01 00:30:00,0.0,0.0,0.0
2016-01-01 00:45:00,0.0,0.0,0.0
2016-01-01 01:00:00,0.0,0.0,0.0
2016-01-01 01:15:00,0.0,0.0,0.0
2016-01-01 01:30:00,0.0,0.0,0.0
2016-01-01 01:45:00,0.0,0.0,0.0
2016-01-01 02:00:00,0.0,0.0,0.0
2016-01-01 02:15:00,0.0,0.0,0.0
2016-01-01 02:30:00,0.0,0.0,0.0
2016-01-01 02:45:00,0.0,0.0,0.0
2016-01-01 03:00:00,0.0,0.0,0.0
2016-01-01 03:15:00,0.0,0.0,0.0
2016-01-01 03:30:00,0.0,0.0,0.0
2016-01-01 03:45:00,0.0,0.0,0.0
2016-01-01 04:00:00,0.0,0.0,0.0
2016-01-01 04:15:00,0.0,0.0,0.0
2016-01-01 04:30:00,0.0,0.0,0.0
2016-01-01 04:45:00,0.0,0.0,0.0
2016-01-01 05:00:00,0.0,0.0,0.0
2016-01-01 05:15:00,0.0165,0.0,0.0
2016-01-01 05:30:00,0.033,0.0,0.0
2016-01-01 05:45:00,0.0495,0.0,0.0
2016-01-01 06:00:00,0.066,0.0,0.0
2016-01-01 06:15:00,0.11425,0.0,0.0
2016-01-01 06:30:00,0.1625,0.0,0.0
2016-01-01 06:45:00,0.21075000000000002,0.0,0.0
2016-01-01 07:00:00,0.259,0.0,0.0
2016-01-01 07:15:00,0.3,0.0,0.0
2016-01-01 07:30:00,0.34099999999999997,0.0,0.0
2016-01-01 07:45:00,0.382,0.0,0.0
2016-01-01 08:00:00,0.423,0.0,0.0
2016-01-01 08:15:00,0.454,0.0,0.0
2016-01-01 08:30:00,0.485,0.0,0.0
2016-01-01 08:45:00,0.516,0.0,0.0
2016-01-01 09:00:00,0.547,0.0,0.0
2016-01-01 09:15:00,0.557,0.0,0.0
2016-01-01 09:30:00,0.5670000000000001,0.0,0.0
2016-01-01 09:45:00,0.5770000000000001,0.0,0.0
2016-01-01 10:00:00,0.5870000000000001,0.0,0.0
2016-01-01 10:15:00,0.58375,0.0,0.0
2016-01-01 10:30:00,0.5805,0.0,0.0
2016-01-01 10:45:00,0.5772499999999999,0.0,0.0
2016-01-01 11:00:00,0.574,0.0,0.0
2016-01-01 11:15:00,0.55875,0.0,0.0
2016-01-01 11:30:00,0.5435,0.0,0.0
2016-01-01 11:45:00,0.52825,0.0,0.0
2016-01-01 12:00:00,0.513,0.0,0.0
2016-01-01 12:15:00,0.474,0.0,0.0
2016-01-01 12:30:00,0.435,0.0,0.0
2016-01-01 12:45:00,0.396,0.0,0.0
2016-01-01 13:00:00,0.357,0.0,0.0
2016-01-01 13:15:00,0.30224999999999996,0.0,0.0
2016-01-01 13:30:00,0.2475,0.0,0.0
2016-01-01 13:45:00,0.19275,0.0,0.0
2016-01-01 14:00:00,0.138,0.0,0.0
2016-01-01 14:15:00,0.10350000000000001,0.0,0.0
2016-01-01 14:30:00,0.069,0.0,0.0
2016-01-01 14:45:00,0.0345,0.0,0.0
2016-01-01 15:00:00,0.0,0.0,0.0
2016-01-01 15:15:00,0.0,0.0,0.0
2016-01-01 15:30:00,0.0,0.0,0.0
2016-01-01 15:45:00,0.0,0.0,0.0
2016-01-01 16:00:00,0.0,0.0,0.0
2016-01-01 16:15:00,0.0,0.0,0.0
2016-01-01 16:30:00,0.0,0.0,0.0
2016-01-01 16:45:00,0.0,0.0,0.0
2016-01-01 17:00:00,0.0,0.0,0.0
2016-01-01 17:15:00,0.0,0.0,0.0
2016-01-01 17:30:00,0.0,0.0,0.0
2016-01-01 17:45:00,0.0,0.0,0.0
2016-01-01 18:00:00,0.0,0.0,0.0
2016-01-01 18:15:00,0.0,0.0,0.0
2016-01-01 18:30:00,0.0,0.0,0.0
2016-01-01 18:45:00,0.0,0.0,0.0
2016-01-01 19:00:00,0.0,0.0,0.0
2016-01-01 19:15:00,0.0,0.0,0.0
2016-01-01 19:30:00,0.0,0.0,0.0
2016-01-01 19:45:00,0.0,0.0,0.0
2016-01-01 20:00:00,0.0,0.0,0.0
2016-01-01 20:15:00,0.0,0.0,0.0
2016-01-01 20:30:00,0.0,0.0,0.0
2016-01-01 20:45:00,0.0,0.0,0.0
2016-01-01 21:00:00,0.0,0.0,0.0
2016-01-01 21:15:00,0.0,0.0,0.0
2016-01-01 21:30:00,0.0,0.0,0.0
2016-01-01 21:45:00,0.0,0.0,0.0
2016-01-01 22:00:00,0.0,0.0,0.0
2016-01-01 22:15:00,0.0,0.0,0.0
2016-01-01 22:30:00,0.0,0.0,0.0
2016-01-01 22:45:00,0.0,0.0,0.0
2016-01-01 23:00:00,0.0,0.0,0.0
2016-01-01 23:15:00,0.0,0.0,0.0
2016-01-01 23:30:00,0.0,0.0,0.0
2016-01-01 23:45:00,0.0,0.0,0.0
2016-01-02 00:00:00,0.0,0.0,0.0
2016-01-02 00:15:00,0.0,0.0,0.0
2016-01-02 00:30:00,0.0,0.0,0.0
2016-01-02 00:45:00,0.0,0.0,0.0
2016-01-02 01:00:00,0.0,0.0,0.0
2016-01-02 01:15:00,0.0,0.0,0.0
2016-01-02 01:30:00,0.0,0.0,0.0
2016-01-02 01:45:00,0.0,0.0,0.0
2016-01-02 02:00:00,0.0,0.0,0.0
2016-01-02 02:15:00,0.0,0.0,0.0
2016-01-02 02:30:00,0.0,0.0,0.0
2016-01-02 02:45:00,0.0,0.0,0.0
2016-01-02 03:00:00,0.0,0.0,0.0
2016-01-02 03:15:00,0.0,0.0,0.0
2016-01-02 03:30:00,0.0,0.0,0.0
2016-01-02 03:45:00,0.0,0.0,0.0
2016-01-02 04:00:00,0.0,0.0,0.0
2016-01-02 04:15:00,0.0,0.0,0.0
2016-01-02 04:30:00,0.0,0.0,0.0
2016-01-02 04:45:00,0.0,0.0,0.0
2016-01-02 05:00:00,0.0,0.0,0.0
2016-01-02 05:15:00,0.01675,0.0,0.0
2016-01-02 05:30:00,0.0335,0.0,0.0
2016-01-02 05:45:00,0.05025,0.0,0.0
2016-01-02 06:00:00,0.067,0.0,0.0
2016-01-02 06:15:00,0.11749999999999998,0.0,0.0
2016-01-02 06:30:00,0.16799999999999995,0.0,0.0
2016-01-02 06:45:00,0.21849999999999994,0.0,0.0
2016-01-02 07:00:00,0.2689999999999999,0.0,0.0
2016-01-02 07:15:00,0.3107499999999999,0.0,0.0
2016-01-02 07:30:00,0.3524999999999999,0.0,0.0
2016-01-02 07:45:00,0.39425,0.0,0.0
2016-01-02 08:00:00,0.436,0.0,0.0
2016-01-02 08:15:00,0.461,0.0,0.0
2016-01-02 08:30:00,0.486,0.0,0.0
2016-01-02 08:45:00,0.511,0.0,0.0
2016-01-02 09:00:00,0.536,0.0,0.0
2016-01-02 09:15:00,0.54175,0.0,0.0
2016-01-02 09:30:00,0.5475,0.0,0.0
2016-01-02 09:45:00,0.55325,0.0,0.0
2016-01-02 10:00:00,0.5589999999999999,0.0,0.0
2016-01-02 10:15:00,0.53425,0.0,0.0
2016-01-02 10:30:00,0.5095,0.0,0.0
2016-01-02 10:45:00,0.48475,0.0,0.0
2016-01-02 11:00:00,0.46,0.0,0.0
2016-01-02 11:15:00,0.4355,0.0,0.0
2016-01-02 11:30:00,0.41100000000000003,0.0,0.0
2016-01-02 11:45:00,0.3865,0.0,0.0
2016-01-02 12:00:00,0.362,0.0,0.0
2016-01-02 12:15:00,0.33349999999999996,0.0,0.0
2016-01-02 12:30:00,0.305,0.0,0.0
2016-01-02 12:45:00,0.27649999999999997,0.0,0.0
2016-01-02 13:00:00,0.248,0.0,0.0
2016-01-02 13:15:00,0.2165,0.0,0.0
2016-01-02 13:30:00,0.185,0.0,0.0
2016-01-02 13:45:00,0.1535,0.0,0.0
2016-01-02 14:00:00,0.122,0.0,0.0
2016-01-02 14:15:00,0.0915,0.0,0.0
2016-01-02 14:30:00,0.06099999999999999,0.0,0.0
2016-01-02 14:45:00,0.0305,0.0,0.0
2016-01-02 15:00:00,0.0,0.0,0.0
2016-01-02 15:15:00,0.0,0.0,0.0
2016-01-02 15:30:00,0.0,0.0,0.0
2016-01-02 15:45:00,0.0,0.0,0.0
2016-01-02 16:00:00,0.0,0.0,0.0
2016-01-02 16:15:00,0.0,0.0,0.0
2016-01-02 16:30:00,0.0,0.0,0.0
2016-01-02 16:45:00,0.0,0.0,0.0
2016-01-02 17:00:00,0.0,0.0,0.0
2016-01-02 17:15:00,0.0,0.0,0.0
2016-01-02 17:30:00,0.0,0.0,0.0
2016-01-02 17:45:00,0.0,0.0,0.0
2016-01-02 18:00:00,0.0,0.0,0.0
2016-01-02 18:15:00,0.0,0.0,0.0
2016-01-02 18:30:00,0.0,0.0,0.0
2016-01-02 18:45:00,0.0,0.0,0.0
2016-01-02 19:00:00,0.0,0.0,0.0
2016-01-02 19:15:00,0.0,0.0,0.0
2016-01-02 19:30:00,0.0,0.0,0.0
2016-01-02 19:45:00,0.0,0.0,0.0
2016-01-02 20:00:00,0.0,0.0,0.0
2016-01-02 20:15:00,0.0,0.0,0.0
2016-01-02 20:30:00,0.0,0.0,0.0
2016-01-02 20:45:00,0.0,0.0,0.0
2016-01-02 21:00:00,0.0,0.0,0.0
2016-01-02 21:15:00,0.0,0.0,0.0
2016-01-02 21:30:00,0.0,0.0,0.0
2016-01-02 21:45:00,0.0,0.0,0.0
2016-01-02 22:00:00,0.0,0.0,0.0
2016-01-02 22:15:00,0.0,0.0,0.0
2016-01-02 22:30:00,0.0,0.0,0.0
2016-01-02 22:45:00,0.0,0.0,0.0
2016-01-02 23:00:00,0.0,0.0,0.0
2016-01-02 23:15:00,0.0,0.0,0.0
2016-01-02 23:30:00,0.0,0.0,0.0
2016-01-02 23:45:00,0.0,0.0,0.0
2016-01-03 00:00:00,0.0,0.0,0.0
2016-01-03 00:15:00,0.0,0.0,0.0
2016-01-03 00:30:00,0.0,0.0,0.0
2016-01-03 00:45:00,0.0,0.0,0.0
2016-01-03 01:00:00,0.0,0.0,0.0
2016-01-03 01:15:00,0.0,0.0,0.0
2016-01-03 01:30:00,0.0,0.0,0.0
2016-01-03 01:45:00,0.0,0.0,0.0
2016-01-03 02:00:00,0.0,0.0,0.0
2016-01-03 02:15:00,0.0,0.0,0.0
2016-01-03 02:30:00,0.0,0.0,0.0
2016-01-03 02:45:00,0.0,0.0,0.0
2016-01-03 03:00:00,0.0,0.0,0.0
2016-01-03 03:15:00,0.0,0.0,0.0
2016-01-03 03:30:00,0.0,0.0,0.0
2016-01-03 03:45:00,0.0,0.0,0.0
2016-01-03 04:00:00,0.0,0.0,0.0
2016-01-03 04:15:00,0.0,0.0,0.0
2016-01-03 04:30:00,0.0,0.0,0.0
2016-01-03 04:45:00,0.0,0.0,0.0
2016-01-03 05:00:00,0.0,0.0,0.0
2016-01-03 05:15:00,0.00025,0.0,0.0
2016-01-03 05:30:00,0.0005,0.0,0.0
2016-01-03 05:45:00,0.00075,0.0,0.0
2016-01-03 06:00:00,0.001,0.0,0.0
2016-01-03 06:15:00,0.0032500000000000003,0.0,0.0
2016-01-03 06:30:00,0.0055000000000000005,0.0,0.0
2016-01-03 06:45:00,0.007750000000000001,0.0,0.0
2016-01-03 07:00:00,0.01,0.0,0.0
2016-01-03 07:15:00,0.014,0.0,0.0
2016-01-03 07:30:00,0.018000000000000002,0.0,0.0
2016-01-03 07:45:00,0.022,0.0,0.0
2016-01-03 08:00:00,0.026,0.0,0.0
2016-01-03 08:15:00,0.03025,0.0,0.0
2016-01-03 08:30:00,0.034499999999999996,0.0,0.0
2016-01-03 08:45:00,0.03874999999999999,0.0,0.0
2016-01-03 09:00:00,0.043,0.0,0.0
2016-01-03 09:15:00,0.04425,0.0,0.0
2016-01-03 09:30:00,0.0455,0.0,0.0
2016-01-03 09:45:00,0.04675,0.0,0.0
2016-01-03 10:00:00,0.048,0.0,0.0
2016-01-03 10:15:00,0.04825,0.0,0.0
2016-01-03 10:30:00,0.0485,0.0,0.0
2016-01-03 10:45:00,0.04875,0.0,0.0
2016-01-03 11:00:00,0.049,0.0,0.0
2016-01-03 11:15:00,0.0465,0.0,0.0
2016-01-03 11:30:00,0.044,0.0,0.0
2016-01-03 11:45:00,0.0415,0.0,0.0
2016-01-03 12:00:00,0.039,0.0,0.0
2016-01-03 12:15:00,0.03325,0.0,0.0
2016-01-03 12:30:00,0.0275,0.0,0.0
2016-01-03 12:45:00,0.021750000000000002,0.0,0.0
2016-01-03 13:00:00,0.016,0.0,0.0
2016-01-03 13:15:00,0.0125,0.0,0.0
2016-01-03 13:30:00,0.009000000000000001,0.0,0.0
2016-01-03 13:45:00,0.005500000000000001,0.0,0.0
2016-01-03 14:00:00,0.002,0.0,0.0
2016-01-03 14:15:00,0.0015,0.0,0.0
2016-01-03 14:30:00,0.001,0.0,0.0
2016-01-03 14:45:00,0.0005,0.0,0.0
2016-01-03 15:00:00,0.0,0.0,0.0
2016-01-03 15:15:00,0.0,0.0,0.0
2016-01-03 15:30:00,0.0,0.0,0.0
2016-01-03 15:45:00,0.0,0.0,0.0
2016-01-03 16:00:00,0.0,0.0,0.0
2016-01-03 16:15:00,0.0,0.0,0.0
2016-01-03 16:30:00,0.0,0.0,0.0
2016-01-03 16:45:00,0.0,0.0,0.0
2016-01-03 17:00:00,0.0,0.0,0.0
2016-01-03 17:15:00,0.0,0.0,0.0
2016-01-03 17:30:00,0.0,0.0,0.0
2016-01-03 17:45:00,0.0,0.0,0.0
2016-01-03 18:00:00,0.0,0.0,0.0
2016-01-03 18:15:00,0.0,0.0,0.0
2016-01-03 18:30:00,0.0,0.0,0.0
2016-01-03 18:45:00,0.0,0.0,0.0
2016-01-03 19:00:00,0.0,0.0,0.0
2016-01-03 19:15:00,0.0,0.0,0.0
2016-01-03 19:30:00,0.0,0.0,0.0
2016-01-03 19:45:00,0.0,0.0,0.0
2016-01-03 20:00:00,0.0,0.0,0.0
2016-01-03 20:15:00,0.0,0.0,0.0
2016-01-03 20:30:00,0.0,0.0,0.0
2016-01-03 20:45:00,0.0,0.0,0.0
2016-01-03 21:00:00,0.0,0.0,0.0
2016-01-03 21:15:00,0.0,0.0,0.0
2016-01-03 21:30:00,0.0,0.0,0.0
2016-01-03 21:45:00,0.0,0.0,0.0
2016-01-03 22:00:00,0.0,0.0,0.0
2016-01-03 22:15:00,0.0,0.0,0.0
2016-01-03 22:30:00,0.0,0.0,0.0
2016-01-03 22:45:00,0.0,0.0,0.0
2016-01-03 23:00:00,0.0,0.0,0.0
2016-01-03 23:15:00,0.0,0.0,0.0
2016-01-03 23:30:00,0.0,0.0,0.0
2016-01-03 23:45:00,0.0,0.0,0.0
2016-01-04 00:00:00,0.0,0.0,0.0
2016-01-04 00:15:00,0.0,0.0,0.0
2016-01-04 00:30:00,0.0,0.0,0.0
2016-01-04 00:45:00,0.0,0.0,0.0
2016-01-04 01:00:00,0.0,0.0,0.0
2016-01-04 01:15:00,0.0,0.0,0.0
2016-01-04 01:30:00,0.0,0.0,0.0
2016-01-04 01:45:00,0.0,0.0,0.0
2016-01-04 02:00:00,0.0,0.0,0.0
2016-01-04 02:15:00,0.0,0.0,0.0
2016-01-04 02:30:00,0.0,0.0,0.0
2016-01-04 02:45:00,0.0,0.0,0.0
2016-01-04 03:00:00,0.0,0.0,0.0
2016-01-04 03:15:00,0.0,0.0,0.0
2016-01-04 03:30:00,0.0,0.0,0.0
2016-01-04 03:45:00,0.0,0.0,0.0
2016-01-04 04:00:00,0.0,0.0,0.0
2016-01-04 04:15:00,0.0,0.0,0.0
2016-01-04 04:30:00,0.0,0.0,0.0
2016-01-04 04:45:00,0.0,0.0,0.0
2016-01-04 05:00:00,0.0,0.0,0.0
2016-01-04 05:15:00,0.00025,0.0,0.0
2016-01-04 05:30:00,0.0005,0.0,0.0
2016-01-04 05:45:00,0.00075,0.0,0.0
2016-01-04 06:00:00,0.001,0.0,0.0
2016-01-04 06:15:00,0.00375,0.0,0.0
2016-01-04 06:30:00,0.0065,0.0,0.0
2016-01-04 06:45:00,0.009249999999999998,0.0,0.0
2016-01-04 07:00:00,0.012,0.0,0.0
2016-01-04 07:15:00,0.017750000000000002,0.0,0.0
2016-01-04 07:30:00,0.0235,0.0,0.0
2016-01-04 07:45:00,0.02925,0.0,0.0
2016-01-04 08:00:00,0.035,0.0,0.0
2016-01-04 08:15:00,0.0395,0.0,0.0
2016-01-04 08:30:00,0.044,0.0,0.0
2016-01-04 08:45:00,0.0485,0.0,0.0
2016-01-04 09:00:00,0.053,0.0,0.0
2016-01-04 09:15:00,0.05475,0.0,0.0
2016-01-04 09:30:00,0.0565,0.0,0.0
2016-01-04 09:45:00,0.058249999999999996,0.0,0.0
2016-01-04 10:00:00,0.06,0.0,0.0
2016-01-04 10:15:00,0.055,0.0,0.0
2016-01-04 10:30:00,0.05,0.0,0.0
2016-01-04 10:45:00,0.045,0.0,0.0
2016-01-04 11:00:00,0.04,0.0,0.0
2016-01-04 11:15:00,0.0375,0.0,0.0
2016-01-04 11:30:00,0.035,0.0,0.0
2016-01-04 11:45:00,0.0325,0.0,0.0
2016-01-04 12:00:00,0.03,0.0,0.0
2016-01-04 12:15:00,0.02675,0.0,0.0
2016-01-04 12:30:00,0.0235,0.0,0.0
2016-01-04 12:45:00,0.020249999999999997,0.0,0.0
2016-01-04 13:00:00,0.017,0.0,0.0
2016-01-04 13:15:00,0.013500000000000002,0.0,0.0
2016-01-04 13:30:00,0.01,0.0,0.0
2016-01-04 13:45:00,0.006499999999999999,0.0,0.0
2016-01-04 14:00:00,0.003,0.0,0.0
2016-01-04 14:15:00,0.0022500000000000003,0.0,0.0
2016-01-04 14:30:00,0.0015,0.0,0.0
2016-01-04 14:45:00,0.0007499999999999998,0.0,0.0
2016-01-04 15:00:00,0.0,0.0,0.0
2016-01-04 15:15:00,0.0,0.0,0.0
2016-01-04 15:30:00,0.0,0.0,0.0
2016-01-04 15:45:00,0.0,0.0,0.0
2016-01-04 16:00:00,0.0,0.0,0.0
2016-01-04 16:15:00,0.0,0.0,0.0
2016-01-04 16:30:00,0.0,0.0,0.0
2016-01-04 16:45:00,0.0,0.0,0.0
2016-01-04 17:00:00,0.0,0.0,0.0
2016-01-04 17:15:00,0.0,0.0,0.0
2016-01-04 17:30:00,0.0,0.0,0.0
2016-01-04 17:45:00,0.0,0.0,0.0
2016-01-04 18:00:00,0.0,0.0,0.0
2016-01-04 18:15:00,0.0,0.0,0.0
2016-01-04 18:30:00,0.0,0.0,0.0
2016-01-04 18:45:00,0.0,0.0,0.0
2016-01-04 19:00:00,0.0,0.0,0.0
2016-01-04 19:15:00,0.0,0.0,0.0
2016-01-04 19:30:00,0.0,0.0,0.0
2016-01-04 19:45:00,0.0,0.0,0.0
2016-01-04 20:00:00,0.0,0.0,0.0
2016-01-04 20:15:00,0.0,0.0,0.0
2016-01-04 20:30:00,0.0,0.0,0.0
2016-01-04 20:45:00,0.0,0.0,0.0
2016-01-04 21:00:00,0.0,0.0,0.0
2016-01-04 21:15:00,0.0,0.0,0.0
2016-01-04 21:30:00,0.0,0.0,0.0
2016-01-04 21:45:00,0.0,0.0,0.0
2016-01-04 22:00:00,0.0,0.0,0.0
2016-01-04 22:15:00,0.0,0.0,0.0
2016-01-04 22:30:00,0.0,0.0,0.0
2016-01-04 22:45:00,0.0,0.0,0.0
2016-01-04 23:00:00,0.0,0.0,0.0
2016-01-04 23:15:00,0.0,0.0,0.0
