,9773.0
2022-01-01 01:00:00+00:00,9648.0
2022-01-01 01:15:00+00:00,9632.25
2022-01-01 01:30:00+00:00,9616.5
2022-01-01 01:45:00+00:00,9600.75
2022-01-01 02:00:00+00:00,9585.0
2022-01-01 02:15:00+00:00,9608.75
2022-01-01 02:30:00+00:00,9632.5
2022-01-01 02:45:00+00:00,9656.25
2022-01-01 03:00:00+00:00,9680.0
2022-01-01 03:15:00+00:00,9724.75
2022-01-01 03:30:00+00:00,9769.5
2022-01-01 03:45:00+00:00,9814.25
2022-01-01 04:00:00+00:00,9859.0
2022-01-01 04:15:00+00:00,9882.75
2022-01-01 04:30:00+00:00,9906.5
2022-01-01 04:45:00+00:00,9930.25
2022-01-01 05:00:00+00:00,9954.0
2022-01-01 05:15:00+00:00,10017.75
2022-01-01 05:30:00+00:00,10081.5
2022-01-01 05:45:00+00:00,10145.25
2022-01-01 06:00:00+00:00,10209.0
2022-01-01 06:15:00+00:00,10235.25
2022-01-01 06:30:00+00:00,10261.5
2022-01-01 06:45:00+00:00,10287.75
2022-01-01 07:00:00+00:00,10314.0
2022-01-01 07:15:00+00:00,10360.75
2022-01-01 07:30:00+00:00,10407.5
2022-01-01 07:45:00+00:00,10454.25
2022-01-01 08:00:00+00:00,10501.0
2022-01-01 08:15:00+00:00,10535.0
2022-01-01 08:30:00+00:00,10569.0
2022-01-01 08:45:00+00:00,10603.0
2022-01-01 09:00:00+00:00,10637.0
2022-01-01 09:15:00+00:00,10669.0
2022-01-01 09:30:00+00:00,10701.0
2022-01-01 09:45:00+00:00,10733.0
2022-01-01 10:00:00+00:00,10765.0
2022-01-01 10:15:00+00:00,10767.75
2022-01-01 10:30:00+00:00,10770.5
2022-01-01 10:45:00+00:00,10773.25
2022-01-01 11:00:00+00:00,10776.0
2022-01-01 11:15:00+00:00,10796.25
2022-01-01 11:30:00+00:00,10816.5
2022-01-01 11:45:00+00:00,10836.75
2022-01-01 12:00:00+00:00,10857.0
2022-01-01 12:15:00+00:00,10932.5
2022-01-01 12:30:00+00:00,11008.0
2022-01-01 12:45:00+00:00,11083.5
2022-01-01 13:00:00+00:00,11159.0
2022-01-01 13:15:00+00:00,11263.5
2022-01-01 13:30:00+00:00,11368.0
2022-01-01 13:45:00+00:00,11472.5
2022-01-01 14:00:00+00:00,11577.0
2022-01-01 14:15:00+00:00,11622.0
2022-01-01 14:30:00+00:00,11667.0
2022-01-01 14:45:00+00:00,11712.0
2022-01-01 15:00:00+00:00,11757.0
2022-01-01 15:15:00+00:00,11784.25
2022-01-01 15:30:00+00:00,11811.5
2022-01-01 15:45:00+00:00,11838.75
2022-01-01 16:00:00+00:00,11866.0
2022-01-01 16:15:00+00:00,11859.25
2022-01-01 16:30:00+00:00,11852.5
2022-01-01 16:45:00+00:00,11845.75
2022-01-01 17:00:00+00:00,11839.0
2022-01-01 17:15:00+00:00,11788.0
2022-01-01 17:30:00+00:00,11737.0
2022-01-01 17:45:00+00:00,11686.0
2022-01-01 18:00:00+00:00,11635.0
2022-01-01 18:15:00+00:00,11562.0
2022-01-01 18:30:00+00:00,11489.0
2022-01-01 18:45:00+00:00,11416.0
2022-01-01 19:00:00+00:00,11343.0
2022-01-01 19:15:00+00:00,11397.5
2022-01-01 19:30:00+00:00,11452.0
2022-01-01 19:45:00+00:00,11506.5
2022-01-01 20:00:00+00:00,11561.0
2022-01-01 20:15:00+00:00,11545.0
2022-01-01 20:30:00+00:00,11529.0
2022-01-01 20:45:00+00:00,11513.0
2022-01-01 21:00:00+00:00,11497.0
2022-01-01 21:15:00+00:00,11391.5
2022-01-01 21:30:00+00:00,11286.0
2022-01-01 21:45:00+00:00,11180.5
2022-01-01 22:00:00+00:00,11075.0
2022-01-01 22:15:00+00:00,10987.25
2022-01-01 22:30:00+00:00,10899.5
2022-01-01 22:45:00+00:00,10811.75
2022-01-01 23:00:00+00:00,10724.0
2022-01-01 23:15:00+00:00,10661.25
2022-01-01 23:30:00+00:00,10598.5
2022-01-01 23:45:00+00:00,10535.75
2022-01-02 00:00:00+00:00,10473.0
2022-01-02 00:15:00+00:00,10436.75
2022-01-02 00:30:00+00:00,10400.5
2022-01-02 00:45:00+00:00,10364.25
2022-01-02 01:00:00+00:00,10328.0
2022-01-02 01:15:00+00:00,10334.0
2022-01-02 01:30:00+00:00,10340.0
2022-01-02 01:45:00+00:00,10346.0
2022-01-02 02:00:00+00:00,10352.0
2022-01-02 02:15:00+00:00,10388.0
2022-01-02 02:30:00+00:00,10424.0
2022-01-02 02:45:00+00:00,10460.0
2022-01-02 03:00:00+00:00,10496.0
2022-01-02 03:15:00+00:00,10529.5
2022-01-02 03:30:00+00:00,10563.0
2022-01-02 03:45:00+00:00,10596.5
2022-01-02 04:00:00+00:00,10630.0
2022-01-02 04:15:00+00:00,10622.5
2022-01-02 04:30:00+00:00,10615.0
2022-01-02 04:45:00+00:00,10607.5
2022-01-02 05:00:00+00:00,10600.0
2022-01-02 05:15:00+00:00,10662.75
2022-01-02 05:30:00+00:00,10725.5
2022-01-02 05:45:00+00:00,10788.25
2022-01-02 06:00:00+00:00,10851.0
2022-01-02 06:15:00+00:00,10865.5
2022-01-02 06:30:00+00:00,10880.0
2022-01-02 06:45:00+00:00,10894.5
2022-01-02 07:00:00+00:00,10909.0
2022-01-02 07:15:00+00:00,10938.75
2022-01-02 07:30:00+00:00,10968.5
2022-01-02 07:45:00+00:00,10998.25
2022-01-02 08:00:00+00:00,11028.0
2022-01-02 08:15:00+00:00,11063.5
2022-01-02 08:30:00+00:00,11099.0
2022-01-02 08:45:00+00:00,11134.5
2022-01-02 09:00:00+00:00,11170.0
2022-01-02 09:15:00+00:00,11167.5
2022-01-02 09:30:00+00:00,11165.0
2022-01-02 09:45:00+00:00,11162.5
2022-01-02 10:00:00+00:00,11160.0
2022-01-02 10:15:00+00:00,11141.25
2022-01-02 10:30:00+00:00,11122.5
2022-01-02 10:45:00+00:00,11103.75
2022-01-02 11:00:00+00:00,11085.0
2022-01-02 11:15:00+00:00,11100.25
2022-01-02 11:30:00+00:00,11115.5
2022-01-02 11:45:00+00:00,11130.75
2022-01-02 12:00:00+00:00,11146.0
2022-01-02 12:15:00+00:00,11185.0
2022-01-02 12:30:00+00:00,11224.0
2022-01-02 12:45:00+00:00,11263.0
2022-01-02 13:00:00+00:00,11302.0
2022-01-02 13:15:00+00:00,11354.25
2022-01-02 13:30:00+00:00,11406.5
2022-01-02 13:45:00+00:00,11458.75
2022-01-02 14:00:00+00:00,11511.0
