Unnamed: 0,Unit,PowerCapacity,Nunits,Zone,Zone_th,Zone_h2,Technology,Fuel,Efficiency,MinUpTime,MinDownTime,RampUpRate,RampDownRate,StartUpCost,NoLoadCost_pu,RampingCost,PartLoadMin,MinEfficiency,StartUpTime,CO2Intensity,CHPType,CHPPowerToHeat,CHPPowerLossFactor,CHPMaxHeat,COP,Tnominal,coef_COP_a,coef_COP_b,STOCapacity,STOSelfDischarge,STOMaxChargingPower,STOChargingEfficiency,WaterWithdrawal,WaterConsumption,Status,Source,Company,Lat,Lon,Lat/Lon
,Oskarshamn 3,1400.0,1.0,SE,,,STUR,NUC,0.405,24.0,24.0,0.002446505,0.002446505,200000.0,,0.0,0.9,0.405,72.0,0.0,,,,,,,,,,,,,,,,,,,,
,Forsmark block 3,1172.0,1.0,SE,,,STUR,NUC,0.405,24.0,24.0,0.0028969595,0.0028969595,200000.0,,0.0,0.9,0.405,72.0,0.0,,,,,,,,,,,,,,,,,,,,
,Ringhals 4,1140.0,1.0,SE,,,STUR,NUC,0.405,24.0,24.0,0.0028969595,0.0028969595,200000.0,,0.0,0.9,0.405,72.0,0.0,,,,,,,,,,,,,,,,,,,,
,Forsmark block 2,1118.0,1.0,SE,,,STUR,NUC,0.405,24.0,24.0,0.0028969595,0.0028969595,200000.0,,0.0,0.9,0.405,72.0,0.0,,,,,,,,,,,,,,,,,,,,
,Ringhals 3,1063.0,1.0,SE,,,STUR,NUC,0.405,24.0,24.0,0.0032791587,0.0032791587,200000.0,,0.0,0.9,0.405,0.0,0.0,,,,,,,,,,,,,,,,,,,,
,Forsmark block 1,988.0,1.0,SE,,,STUR,NUC,1.0,24.0,24.0,0.0033333333333333,0.0033333333333333,,0.0,0.0,0.5,1.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,
,Harsprånget,811.0,1.0,SE,,,HDAM,WAT,0.85,0.0,0.0,0.1645338208,0.1645338208,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,7291.114435302918,0.0,0.0,0.0,,,,,,,,
,Karlshamn,662.0,1.0,SE,,,STUR,OIL,0.41,8.0,6.0,0.0072992701,0.0072992701,35280.965,,0.0,0.3,0.41,7.0,0.79,,,,,,,,,,,,,,,,,,,,
,MarkbygdenETT,645.0,1.0,SE,,,WTON,WIN,1.0,0.0,0.0,0.02,0.02,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
,Stornorrfors,610.0,1.0,SE,,,HDAM,WAT,0.85,0.0,0.0,0.1645338208,0.1645338208,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,5484.068810770381,0.0,0.0,0.0,,,,,,,,
,Letsi,473.0,1.0,SE,,,HDAM,WAT,0.85,0.0,0.0,0.2013422819,0.2013422819,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,4252.400897531787,0.0,0.0,0.0,,,,,,,,
,Messaure,445.0,1.0,SE,,,HDAM,WAT,0.85,0.0,0.0,0.2013422819,0.2013422819,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,4000.673148840688,0.0,0.0,0.0,,,,,,,,
,Porjus,422.0,1.0,SE,,,HDAM,WAT,0.85,0.0,0.0,0.2137767221,0.2137767221,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,3793.896783844428,0.0,0.0,0.0,,,,,,,,
,Värtaverket,504.0,1.0,SE,,,STUR,OIL,0.41,8.0,6.0,0.0093457944,0.0093457944,35280.965,,0.0,0.3,0.41,7.0,0.79,,,,,,,,,,,,,,,,,,,,
,Ritsem,334.0,1.0,SE,,,HDAM,WAT,0.85,0.0,0.0,0.2686567164,0.2686567164,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,3002.7524308152583,0.0,0.0,0.0,,,,,,,,
,Trängslet,330.0,1.0,SE,,,HDAM,WAT,0.85,0.0,0.0,0.2686567164,0.2686567164,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,2966.7913238593865,0.0,0.0,0.0,,,,,,,,
,Ligga,329.0,1.0,SE,,,HDAM,WAT,0.85,0.0,0.0,0.2686567164,0.2686567164,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,2957.801047120419,0.0,0.0,0.0,,,,,,,,
,Vietas,307.0,1.0,SE,,,HDAM,WAT,0.85,0.0,0.0,0.2941176471,0.2941176471,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,2760.0149588631266,0.0,0.0,0.0,,,,,,,,
,Vindpark Björkhöjden,288.0,1.0,SE,,,WTON,WIN,1.0,0.0,0.0,0.02,0.02,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
,Åskälen,288.0,1.0,SE,,,WTON,WIN,1.0,0.0,0.0,0.02,0.02,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
,Gasturbiner Halmstad,250.0,1.0,SE,,,STUR,OIL,0.41,8.0,6.0,0.01953125,0.01953125,35280.965,,0.0,0.3,0.41,7.0,0.79,,,,,,,,,,,,,,,,,,,,
,Porsi,273.0,1.0,SE,,,HDAM,WAT,0.85,0.0,0.0,0.3157894737,0.3157894737,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,2454.34554973822,0.0,0.0,0.0,,,,,,,,
,Kilforsen,272.0,1.0,SE,,,HDAM,WAT,0.85,0.0,0.0,0.3157894737,0.3157894737,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,2445.355272999252,0.0,0.0,0.0,,,,,,,,
,Krångede,266.0,1.0,SE,,,HDAM,WAT,0.85,0.0,0.0,0.3488372093,0.3488372093,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,2391.4136125654454,0.0,0.0,0.0,,,,,,,,
,Rya KVV,260.0,1.0,SE,,,COMC,GAS,0.55,5.0,1.0,0.045222672,0.045222672,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
,Markbygden 2 North,253.0,1.0,SE,,,WTON,WIN,1.0,0.0,0.0,0.02,0.02,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
,Åmot-Lingbo,249.0,1.0,SE,,,WTON,WIN,1.0,0.0,0.0,0.02,0.02,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
,Blaiken,237.0,1.0,SE,,,WTON,WIN,1.0,0.0,0.0,0.02,0.02,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
,Harrsele,223.0,1.0,SE,,,HROR,WAT,1.0,0.0,0.0,1.0476190476,1.0476190476,0.0,,0.0,0.0,1.0,0.3,0.0,,,,,,,,,,,,,,,,,,,,
,Jädraås Vindkraftpark,213.0,1.0,SE,,,WTON,WIN,1.0,0.0,0.0,0.02,0.02,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
,Gallejaur,207.0,1.0,SE,,,HDAM,WAT,0.85,0.0,0.0,0.4205607477,0.4205607477,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,1860.9872849663427,0.0,0.0,0.0,,,,,,,,
,Seitevare,201.0,1.0,SE,,,HDAM,WAT,0.85,0.0,0.0,0.45,0.45,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,1807.045624532536,0.0,0.0,0.0,,,,,,,,
,Laxede,200.0,1.0,SE,,,HDAM,WAT,0.85,0.0,0.0,0.45,0.45,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,1798.0553477935675,0.0,0.0,0.0,,,,,,,,
,Hojum,168.0,1.0,SE,,,HDAM,WAT,0.85,0.0,0.0,0.5660377358,0.5660377358,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,1510.366492146597,0.0,0.0,0.0,,,,,,,,
,Sällsjö,165.0,1.0,SE,,,HDAM,WAT,0.85,0.0,0.0,0.5660377358,0.5660377358,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,1483.3956619296932,0.0,0.0,0.0,,,,,,,,
,Bergeforsen,164.0,1.0,SE,,,HDAM,WAT,0.85,0.0,0.0,0.5660377358,0.5660377358,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,1474.4053851907256,0.0,0.0,0.0,,,,,,,,
,Kråktorpet,163.0,1.0,SE,,,WTON,WIN,1.0,0.0,0.0,0.9183673469,0.9183673469,0.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
,Akkats,156.0,1.0,SE,,,HDAM,WAT,0.85,0.0,0.0,0.5660377358,0.5660377358,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,1402.4831712789828,0.0,0.0,0.0,,,,,,,,
,Lasele,155.0,1.0,SE,,,HDAM,WAT,0.85,0.0,0.0,0.5660377358,0.5660377358,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,1393.492894540015,0.0,0.0,0.0,,,,,,,,
