Unnamed: 0,Unit,PowerCapacity,Nunits,Zone,Zone_th,Zone_h2,Technology,Fuel,Efficiency,MinUpTime,MinDownTime,RampUpRate,RampDownRate,StartUpCost,NoLoadCost_pu,RampingCost,PartLoadMin,MinEfficiency,StartUpTime,CO2Intensity,CHPType,CHPPowerToHeat,CHPPowerLossFactor,CHPMaxHeat,COP,Tnominal,coef_COP_a,coef_COP_b,STOCapacity,STOSelfDischarge,STOMaxChargingPower,STOChargingEfficiency,WaterWithdrawal,WaterConsumption,Status,Source,Company,Lat,Lon,Lat/Lon
,EHIBGES,5901.0,1.0,ES,,,WTON,WIN,1.0,0.0,0.0,0.02,0.02,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
,DUERO G,3543.0,1.0,ES,,,HDAM,WAT,0.8,0.0,0.0,0.0666666666666667,0.0666666666666667,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,248010.0,0.0,0.0,0.0,,,,,,,,
,TAJO G,2228.0,1.0,ES,,,HDAM,WAT,0.85,0.0,0.0,0.046728972,0.046728972,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,155960.0,0.0,0.0,0.0,,,,,,,,
,EOLICAGEST,2152.0,1.0,ES,,,WTON,WIN,1.0,0.0,0.0,0.02,0.02,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
,ENH-FEC-GR,1871.0,1.0,ES,,,HDAM,WAT,0.85,0.0,0.0,0.046728972,0.046728972,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,130970.0,0.0,0.0,0.0,,,,,,,,
,SIL G,1557.0,1.0,ES,,,HDAM,WAT,0.85,0.0,0.0,3.9130434783,3.9130434783,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,108990.0,0.0,0.0,0.0,,,,,,,,
,MUELA G,1512.0,1.0,ES,,,HDAM,WAT,0.85,0.0,0.0,3.9130434783,3.9130434783,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,105840.0,0.0,0.0,0.0,,,,,,,,
,EEGPEM,1511.0,1.0,ES,,,WTON,WIN,1.0,0.0,0.0,0.02,0.02,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
,MUELA B,1390.0,1.0,ES,,,HPHS,WAT,0.8,0.0,0.0,0.066666667,0.066666667,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,97300.0,0.0,1390.0,0.8,,,,,,,,
,DUERO B,1308.0,1.0,ES,,,HPHS,WAT,0.8,0.0,0.0,0.066666667,0.066666667,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,91560.0,0.0,1308.0,0.8,,,,,,,,
,EOLICAGES1,1071.0,1.0,ES,,,WTON,WIN,1.0,0.0,0.0,0.1080864692,0.1080864692,0.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
,COFRENTES,1064.0,1.0,ES,,,STUR,NUC,0.405,24.0,24.0,0.0032791587,0.0032791587,200000.0,,0.0,0.9,0.405,0.0,0.0,,,,,,,,,,,,,,,,,,,,
,VANDELLOS,1045.0,1.0,ES,,,STUR,NUC,0.405,24.0,24.0,0.0032791587,0.0032791587,200000.0,,0.0,0.9,0.405,0.0,0.0,,,,,,,,,,,,,,,,,,,,
,FREGPEM,1013.0,1.0,ES,,,PHOT,SUN,1.0,0.0,0.0,0.02,0.02,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
,ALMARAZ 1,1011.0,1.0,ES,,,STUR,NUC,0.405,24.0,24.0,0.0034027778,0.0034027778,200000.0,,0.0,0.9,0.405,0.0,0.0,,,,,,,,,,,,,,,,,,,,
,ALMARAZ 2,1006.0,1.0,ES,,,STUR,NUC,0.405,24.0,24.0,0.0034095427,0.0034095427,200000.0,,0.0,0.9,0.405,0.0,0.0,,,,,,,,,,,,,,,,,,,,
,TRILLO,1003.0,1.0,ES,,,STUR,NUC,1.0,24.0,24.0,0.003333333,0.003333333,,0.0,0.0,0.5,1.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,
,ASCO 1,996.0,1.0,ES,,,STUR,NUC,1.0,24.0,24.0,0.003333333,0.003333333,,0.0,0.0,0.5,1.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,
,ASCO 2,992.0,1.0,ES,,,STUR,NUC,1.0,24.0,24.0,0.003333333,0.003333333,,0.0,0.0,0.5,1.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,
,EFWMARK,943.0,1.0,ES,,,WTON,WIN,1.0,0.0,0.0,0.02,0.02,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
,GNF MIÑO,941.0,1.0,ES,,,HDAM,WAT,0.85,0.0,0.0,0.1645338208,0.1645338208,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,65870.0,0.0,0.0,0.0,,,,,,,,
,EREGPEM,924.0,1.0,ES,,,WTON,WIN,1.0,0.0,0.0,0.02,0.02,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
,FHIBGES,890.0,1.0,ES,,,PHOT,SUN,1.0,0.0,0.0,0.02,0.02,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
,HCGSCSA,884.0,1.0,ES,,,WTON,WIN,1.0,0.0,0.0,0.02,0.02,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
,SOLARES 1,864.0,1.0,ES,,,PHOT,SUN,1.0,0.0,0.0,0.02,0.02,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
,BESOS 5,859.0,1.0,ES,,,COMC,GAS,0.525,5.0,1.0,0.0129883721,0.0129883721,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
,P.G.RODR 5,856.0,1.0,ES,,,COMC,GAS,0.525,5.0,1.0,0.0129883721,0.0129883721,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
,CASTELLO 4,839.0,1.0,ES,,,COMC,GAS,0.525,5.0,1.0,0.0133293556,0.0133293556,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
,ARCOS3,823.0,1.0,ES,,,COMC,GAS,0.525,5.0,1.0,0.0135722965,0.0135722965,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
,ALG3,821.0,1.0,ES,,,COMC,GAS,0.5,5.0,1.0,0.013297619,0.013297619,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
,ESC IBER 6,816.0,1.0,ES,,,COMC,GAS,0.5,5.0,1.0,0.013297619,0.013297619,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
,ESCAT3,804.0,1.0,ES,,,COMC,GAS,0.525,5.0,1.0,0.0140326633,0.0140326633,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
,CASTELNOU,791.0,1.0,ES,,,COMC,GAS,0.525,5.0,1.0,0.0140326633,0.0140326633,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
,AMBIETA,786.0,1.0,ES,,,COMC,GAS,0.525,5.0,1.0,0.0142292994,0.0142292994,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
,BAHIAB,785.0,1.0,ES,,,COMC,GAS,0.525,5.0,1.0,0.0142292994,0.0142292994,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
,CASTELLO 3,782.0,1.0,ES,,,COMC,GAS,0.525,5.0,1.0,0.014247449,0.014247449,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
,HCGSIHA,779.0,1.0,ES,,,WTON,WIN,1.0,0.0,0.0,0.02,0.02,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
,FIIBGES,750.0,1.0,ES,,,PHOT,SUN,1.0,0.0,0.0,1.1056511057,1.1056511057,0.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
,JUCAR,739.0,1.0,ES,,,HDAM,WAT,0.85,0.0,0.0,0.1645338208,0.1645338208,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,51730.0,0.0,0.0,0.0,,,,,,,,
,EGASNE2,651.0,1.0,ES,,,WTON,WIN,1.0,0.0,0.0,0.02,0.02,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
,SIL-BIB-EU,626.0,1.0,ES,,,HDAM,WAT,0.85,0.0,0.0,0.1645338208,0.1645338208,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,43820.0,0.0,0.0,0.0,,,,,,,,
,BARRIOS,570.0,1.0,ES,,,STUR,HRD,0.395,8.0,6.0,0.0088652482,0.0088652482,117242.17,,0.0,0.3,0.395,7.0,0.95,,,,,,,,,,,,,,,,,,,,
,ABOÑO 2,562.0,1.0,ES,,,STUR,HRD,0.395,8.0,6.0,0.0088652482,0.0088652482,117242.17,,0.0,0.3,0.395,7.0,0.95,,,,,,,,,,,,,,,,,,,,
,FFIBGES,497.0,1.0,ES,,,PHOT,SUN,1.0,0.0,0.0,0.02,0.02,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
,EGASNE1,480.0,1.0,ES,,,WTON,WIN,1.0,0.0,0.0,0.02,0.02,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
,EGASNE0,447.0,1.0,ES,,,WTON,WIN,1.0,0.0,0.0,0.02,0.02,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
,SALLENT G,439.0,1.0,ES,,,HDAM,WAT,0.85,0.0,0.0,0.2013422819,0.2013422819,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,30730.0,0.0,0.0,0.0,,,,,,,,
,PBCN1,435.0,1.0,ES,,,COMC,GAS,0.525,5.0,1.0,0.0256781609,0.0256781609,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
,PBCN2,431.0,1.0,ES,,,COMC,GAS,0.58,2.0,2.0,0.03235498,0.03235498,15000.0,,0.0,0.451388889,0.435,2.0,0.44,,,,,,,,,,,,,,,,,,,,
,SOTO5,428.0,1.0,ES,,,COMC,GAS,0.525,5.0,1.0,0.026159251,0.026159251,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
,SOTORIBE 4,426.0,1.0,ES,,,COMC,GAS,0.525,5.0,1.0,0.0262206573,0.0262206573,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
,HC-HIDRAUL,425.0,1.0,ES,,,HDAM,WAT,0.85,0.0,0.0,0.2137767221,0.2137767221,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,29750.0,0.0,0.0,0.0,,,,,,,,
,CASTEJO1 H,425.0,1.0,ES,,,COMC,GAS,0.525,5.0,1.0,0.0262823529,0.0262823529,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
,GUADALQUIV,424.0,1.0,ES,,,HDAM,WAT,0.85,0.0,0.0,0.2137767221,0.2137767221,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,29680.0,0.0,0.0,0.0,,,,,,,,
,PVENT1,420.0,1.0,ES,,,COMC,GAS,0.57,2.0,4.0,0.03,0.03,,0.0,0.0,0.36,0.57,1.0,0.42,,,,,,,,,,,,,,,,,,,,
,TAJOENC B,420.0,1.0,ES,,,HPHS,WAT,0.86,0.0,0.0,0.7211538462,0.7211538462,0.0,,0.0,0.0,0.86,0.3,0.0,,,,,,,,,29400.0,0.0,420.0,0.86,,,,,,,,
,CASTEJO3 H,418.0,1.0,ES,,,COMC,GAS,0.57,2.0,4.0,0.03,0.03,,0.0,0.0,0.36,0.57,1.0,0.42,,,,,,,,,,,,,,,,,,,,
,ESC CART 1,418.0,1.0,ES,,,COMC,GAS,0.57,2.0,4.0,0.03,0.03,,0.0,0.0,0.36,0.57,1.0,0.42,,,,,,,,,,,,,,,,,,,,
,ESC CART 2,418.0,1.0,ES,,,COMC,GAS,0.57,2.0,4.0,0.03,0.03,,0.0,0.0,0.36,0.57,1.0,0.42,,,,,,,,,,,,,,,,,,,,
,TARRAG IB,417.0,1.0,ES,,,COMC,GAS,0.585,2.0,2.0,0.032142857,0.032142857,15000.0,,0.0,0.436450839,0.43875,2.0,0.44,,,,,,,,,,,,,,,,,,,,
,MALA1,416.0,1.0,ES,,,COMC,GAS,0.51,4.0,1.0,0.024096386,0.021686747,121659.9542,,0.0,0.489156627,0.52,0.0,0.40524105,,,,,,,,,,,,,,,,,,,,
,PVENT2,414.0,1.0,ES,,,COMC,GAS,0.57,2.0,4.0,0.03,0.03,,0.0,0.0,0.36,0.57,1.0,0.42,,,,,,,,,,,,,,,,,,,,
,ESC CART 3,413.0,1.0,ES,,,COMC,GAS,0.525,5.0,1.0,0.0270460048,0.0270460048,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
,SIL B,412.0,1.0,ES,,,HPHS,WAT,0.86,0.0,0.0,0.7211538462,0.7211538462,0.0,,0.0,0.0,0.86,0.3,0.0,,,,,,,,,28840.0,0.0,412.0,0.86,,,,,,,,
,BESOS 3,412.0,1.0,ES,,,COMC,GAS,0.51,4.0,4.0,0.036407767,0.02026699,68516.27564,,0.0,0.631067961,0.53,0.0,0.405133848,,,,,,,,,,,,,,,,,,,,
,SAGU2,412.0,1.0,ES,,,COMC,GAS,0.51,4.0,4.0,0.036407767,0.02026699,68516.27564,,0.0,0.631067961,0.53,0.0,0.405133848,,,,,,,,,,,,,,,,,,,,
