Unnamed: 0,Unit,PowerCapacity,Nunits,Zone,Zone_th,Zone_h2,Technology,Fuel,Efficiency,MinUpTime,MinDownTime,RampUpRate,RampDownRate,StartUpCost,NoLoadCost_pu,RampingCost,PartLoadMin,MinEfficiency,StartUpTime,CO2Intensity,CHPType,CHPPowerToHeat,CHPPowerLossFactor,CHPMaxHeat,COP,Tnominal,coef_COP_a,coef_COP_b,STOCapacity,STOSelfDischarge,STOMaxChargingPower,STOChargingEfficiency,WaterWithdrawal,WaterConsumption,Status,Source,Company,Lat,Lon,Lat/Lon
,EHIBGES,5472.0,1.0,ES,,,WTON,WIN,1.0,0.0,0.0,0.02,0.02,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
,DUERO G,3543.0,1.0,ES,,,HDAM,WAT,0.8,0.0,0.0,0.0666666666666667,0.0666666666666667,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,1193437.4686971237,0.0,0.0,0.0,,,,,,,,
,TAJO G,2232.0,1.0,ES,,,HDAM,WAT,0.85,0.0,0.0,0.046728972,0.046728972,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,751835.2893401015,0.0,0.0,0.0,,,,,,,,
,EOLICAGEST,3090.0,1.0,ES,,,WTON,WIN,1.0,0.0,0.0,0.0443786982,0.0443786982,0.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
,ENH-FEC-GR,1871.0,1.0,ES,,,HDAM,WAT,0.85,0.0,0.0,0.046728972,0.046728972,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,630234.6892272984,0.0,0.0,0.0,,,,,,,,
,SIL G,1557.0,1.0,ES,,,HDAM,WAT,0.85,0.0,0.0,3.9130434783,3.9130434783,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,524465.7461928934,0.0,0.0,0.0,,,,,,,,
,MUELA G,1512.0,1.0,ES,,,HDAM,WAT,0.85,0.0,0.0,3.9130434783,3.9130434783,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,509307.7766497462,0.0,0.0,0.0,,,,,,,,
,EEGPEM,604.0,1.0,ES,,,WTON,WIN,1.0,0.0,0.0,0.02,0.02,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
,MUELA B,1390.0,1.0,ES,,,HPHS,WAT,0.8,0.0,0.0,0.066666667,0.066666667,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,468212.836999436,0.0,1390.0,0.8,,,,,,,,
,DUERO B,1308.0,1.0,ES,,,HPHS,WAT,0.8,0.0,0.0,0.066666667,0.066666667,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,440591.6480541455,0.0,1308.0,0.8,,,,,,,,
,COFRENTES,1064.0,1.0,ES,,,STUR,NUC,0.405,24.0,24.0,0.0032791587,0.0032791587,200000.0,,0.0,0.9,0.405,0.0,0.0,,,,,,,,,,,,,,,,,,,,
,VANDELLOS,1045.0,1.0,ES,,,STUR,NUC,0.405,24.0,24.0,0.0032791587,0.0032791587,200000.0,,0.0,0.9,0.405,0.0,0.0,,,,,,,,,,,,,,,,,,,,
,ALMARAZ 1,1011.0,1.0,ES,,,STUR,NUC,0.405,24.0,24.0,0.0034027778,0.0034027778,200000.0,,0.0,0.9,0.405,0.0,0.0,,,,,,,,,,,,,,,,,,,,
