00:00 - 01:00,28,,177,,n/e,n/e,193,,44,,44,,n/e,n/e,n/e,n/e,n/e,n/e,248,,593,,0,,n/e,n/e,1815,,438,,42,,0,,n/e,n/e,n/e,n/e,0,
01:00 - 02:00,28,,179,,n/e,n/e,194,,44,,43,,n/e,n/e,n/e,n/e,n/e,n/e,2,,509,,0,,n/e,n/e,1817,,438,,43,,0,,n/e,n/e,n/e,n/e,0,
02:00 - 03:00,28,,180,,n/e,n/e,176,,48,,42,,n/e,n/e,n/e,n/e,n/e,n/e,0,,456,,,0,n/e,n/e,1819,,437,,41,,0,,n/e,n/e,n/e,n/e,0,
03:00 - 04:00,28,,178,,n/e,n/e,173,,48,,42,,n/e,n/e,n/e,n/e,n/e,n/e,,0,462,,,0,n/e,n/e,1817,,434,,41,,0,,n/e,n/e,n/e,n/e,0,
04:00 - 05:00,28,,175,,n/e,n/e,162,,47,,44,,n/e,n/e,n/e,n/e,n/e,n/e,,205,513,,,5,n/e,n/e,1809,,426,,41,,0,,n/e,n/e,n/e,n/e,0,
05:00 - 06:00,30,,169,,n/e,n/e,140,,45,,40,,n/e,n/e,n/e,n/e,n/e,n/e,,205,588,,,51,n/e,n/e,1804,,415,,39,,0,,n/e,n/e,n/e,n/e,0,
06:00 - 07:00,30,,171,,n/e,n/e,144,,46,,40,,n/e,n/e,n/e,n/e,n/e,n/e,,205,563,,,54,n/e,n/e,1809,,421,,40,,0,,n/e,n/e,n/e,n/e,0,
07:00 - 08:00,29,,166,,n/e,n/e,133,,45,,42,,n/e,n/e,n/e,n/e,n/e,n/e,,103,517,,,54,n/e,n/e,1753,,404,,40,,0,,n/e,n/e,n/e,n/e,0,
08:00 - 09:00,29,,166,,n/e,n/e,130,,45,,42,,n/e,n/e,n/e,n/e,n/e,n/e,,193,599,,,36,n/e,n/e,1736,,395,,40,,0,,n/e,n/e,n/e,n/e,0,
09:00 - 10:00,29,,166,,n/e,n/e,128,,45,,43,,n/e,n/e,n/e,n/e,n/e,n/e,,205,629,,,18,n/e,n/e,1734,,394,,38,,0,,n/e,n/e,n/e,n/e,0,
10:00 - 11:00,29,,166,,n/e,n/e,127,,45,,42,,n/e,n/e,n/e,n/e,n/e,n/e,,291,585,,,11,n/e,n/e,1734,,392,,39,,1,,n/e,n/e,n/e,n/e,0,
11:00 - 12:00,29,,173,,n/e,n/e,151,,46,,44,,n/e,n/e,n/e,n/e,n/e,n/e,,204,578,,,5,n/e,n/e,1785,,407,,40,,4,,n/e,n/e,n/e,n/e,0,
12:00 - 13:00,29,,178,,n/e,n/e,163,,48,,44,,n/e,n/e,n/e,n/e,n/e,n/e,,3,593,,0,,n/e,n/e,1817,,419,,41,,8,,n/e,n/e,n/e,n/e,0,
13:00 - 14:00,29,,180,,n/e,n/e,170,,49,,42,,n/e,n/e,n/e,n/e,n/e,n/e,0,,610,,0,,n/e,n/e,1821,,423,,40,,13,,n/e,n/e,n/e,n/e,0,
14:00 - 15:00,29,,182,,n/e,n/e,179,,50,,41,,n/e,n/e,n/e,n/e,n/e,n/e,0,,649,,1,,n/e,n/e,1822,,433,,41,,13,,n/e,n/e,n/e,n/e,0,
15:00 - 16:00,28,,179,,n/e,n/e,182,,50,,40,,n/e,n/e,n/e,n/e,n/e,n/e,0,,651,,29,,n/e,n/e,1821,,439,,40,,10,,n/e,n/e,n/e,n/e,0,
16:00 - 17:00,29,,178,,n/e,n/e,181,,50,,40,,n/e,n/e,n/e,n/e,n/e,n/e,0,,680,,35,,n/e,n/e,1821,,437,,41,,6,,n/e,n/e,n/e,n/e,0,
17:00 - 18:00,29,,178,,n/e,n/e,180,,50,,42,,n/e,n/e,n/e,n/e,n/e,n/e,0,,682,,25,,n/e,n/e,1822,,437,,41,,2,,n/e,n/e,n/e,n/e,0,
18:00 - 19:00,29,,179,,n/e,n/e,171,,49,,42,,n/e,n/e,n/e,n/e,n/e,n/e,0,,659,,1,,n/e,n/e,1816,,432,,40,,0,,n/e,n/e,n/e,n/e,0,
19:00 - 20:00,29,,182,,n/e,n/e,179,,50,,44,,n/e,n/e,n/e,n/e,n/e,n/e,0,,690,,0,,n/e,n/e,1822,,444,,41,,0,,n/e,n/e,n/e,n/e,0,
20:00 - 21:00,29,,181,,n/e,n/e,177,,49,,44,,n/e,n/e,n/e,n/e,n/e,n/e,0,,678,,0,,n/e,n/e,1821,,443,,41,,0,,n/e,n/e,n/e,n/e,0,
21:00 - 22:00,29,,180,,n/e,n/e,178,,50,,46,,n/e,n/e,n/e,n/e,n/e,n/e,0,,715,,0,,n/e,n/e,1822,,446,,40,,0,,n/e,n/e,n/e,n/e,0,
22:00 - 23:00,29,,179,,n/e,n/e,176,,49,,48,,n/e,n/e,n/e,n/e,n/e,n/e,0,,706,,22,,n/e,n/e,1816,,442,,40,,0,,n/e,n/e,n/e,n/e,0,
23:00 - 00:00,29,,180,,n/e,n/e,176,,49,,48,,n/e,n/e,n/e,n/e,n/e,n/e,0,,656,,50,,n/e,n/e,1820,,442,,40,,0,,n/e,n/e,n/e,n/e,0,
00:00 - 01:00,29,,178,,n/e,n/e,176,,49,,46,,n/e,n/e,n/e,n/e,n/e,n/e,0,,607,,2,,n/e,n/e,1816,,439,,39,,0,,n/e,n/e,n/e,n/e,0,
01:00 - 02:00,29,,178,,n/e,n/e,175,,49,,47,,n/e,n/e,n/e,n/e,n/e,n/e,0,,592,,,0,n/e,n/e,1818,,438,,40,,0,,n/e,n/e,n/e,n/e,0,
02:00 - 03:00,28,,187,,n/e,n/e,176,,54,,47,,n/e,n/e,n/e,n/e,n/e,n/e,0,,583,,0,,n/e,n/e,1816,,437,,39,,0,,n/e,n/e,n/e,n/e,0,
03:00 - 04:00,28,,186,,n/e,n/e,168,,55,,48,,n/e,n/e,n/e,n/e,n/e,n/e,0,,572,,,3,n/e,n/e,1813,,431,,38,,0,,n/e,n/e,n/e,n/e,0,
04:00 - 05:00,28,,187,,n/e,n/e,173,,56,,47,,n/e,n/e,n/e,n/e,n/e,n/e,0,,556,,,9,n/e,n/e,1817,,434,,37,,0,,n/e,n/e,n/e,n/e,0,
05:00 - 06:00,29,,186,,n/e,n/e,168,,54,,47,,n/e,n/e,n/e,n/e,n/e,n/e,0,,545,,,9,n/e,n/e,1813,,431,,35,,0,,n/e,n/e,n/e,n/e,0,
06:00 - 07:00,28,,189,,n/e,n/e,176,,59,,48,,n/e,n/e,n/e,n/e,n/e,n/e,0,,565,,,9,n/e,n/e,1845,,437,,34,,0,,n/e,n/e,n/e,n/e,0,
07:00 - 08:00,28,,188,,n/e,n/e,175,,57,,49,,n/e,n/e,n/e,n/e,n/e,n/e,0,,585,,,6,n/e,n/e,1881,,440,,34,,0,,n/e,n/e,n/e,n/e,0,
08:00 - 09:00,29,,188,,n/e,n/e,178,,59,,49,,n/e,n/e,n/e,n/e,n/e,n/e,0,,632,,,0,n/e,n/e,1903,,440,,34,,0,,n/e,n/e,n/e,n/e,0,
09:00 - 10:00,29,,189,,n/e,n/e,182,,61,,49,,n/e,n/e,n/e,n/e,n/e,n/e,0,,651,,0,,n/e,n/e,1913,,444,,34,,0,,n/e,n/e,n/e,n/e,0,
