00:00 - 01:00,32,,2098,,n/e,n/e,400,,57,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,202,,46,,9,,n/e,n/e,2163,,n/e,n/e,n/e,n/e,0,,4,,n/e,n/e,312,
01:00 - 02:00,31,,1794,,n/e,n/e,404,,57,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,46,,9,,n/e,n/e,2163,,n/e,n/e,n/e,n/e,0,,4,,n/e,n/e,340,
02:00 - 03:00,32,,1722,,n/e,n/e,405,,58,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,48,,9,,n/e,n/e,2162,,n/e,n/e,n/e,n/e,0,,4,,n/e,n/e,323,
03:00 - 04:00,32,,1701,,n/e,n/e,406,,58,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,46,,9,,n/e,n/e,2163,,n/e,n/e,n/e,n/e,0,,4,,n/e,n/e,306,
04:00 - 05:00,32,,1643,,n/e,n/e,406,,58,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,47,,9,,n/e,n/e,2163,,n/e,n/e,n/e,n/e,0,,4,,n/e,n/e,351,
05:00 - 06:00,32,,1662,,n/e,n/e,404,,56,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,51,,9,,n/e,n/e,2162,,n/e,n/e,n/e,n/e,0,,4,,n/e,n/e,431,
06:00 - 07:00,32,,1644,,n/e,n/e,407,,57,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,55,,9,,n/e,n/e,2161,,n/e,n/e,n/e,n/e,0,,4,,n/e,n/e,484,
07:00 - 08:00,32,,1659,,n/e,n/e,411,,57,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,73,,9,,n/e,n/e,2163,,n/e,n/e,n/e,n/e,0,,4,,n/e,n/e,483,
08:00 - 09:00,32,,1683,,n/e,n/e,407,,58,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,83,,10,,n/e,n/e,2163,,n/e,n/e,n/e,n/e,56,,4,,n/e,n/e,511,
09:00 - 10:00,31,,1725,,n/e,n/e,405,,58,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,94,,14,,n/e,n/e,2164,,n/e,n/e,n/e,n/e,231,,4,,n/e,n/e,490,
10:00 - 11:00,32,,1736,,n/e,n/e,406,,58,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,94,,14,,n/e,n/e,2162,,n/e,n/e,n/e,n/e,422,,4,,n/e,n/e,443,
11:00 - 12:00,32,,1661,,n/e,n/e,402,,58,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,66,,13,,n/e,n/e,2162,,n/e,n/e,n/e,n/e,521,,4,,n/e,n/e,450,
12:00 - 13:00,31,,1747,,n/e,n/e,404,,57,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,63,,14,,n/e,n/e,2161,,n/e,n/e,n/e,n/e,520,,4,,n/e,n/e,414,
13:00 - 14:00,30,,1766,,n/e,n/e,403,,57,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,68,,14,,n/e,n/e,2163,,n/e,n/e,n/e,n/e,446,,4,,n/e,n/e,388,
14:00 - 15:00,29,,1879,,n/e,n/e,406,,58,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,69,,14,,n/e,n/e,2163,,n/e,n/e,n/e,n/e,300,,3,,n/e,n/e,331,
15:00 - 16:00,29,,1817,,n/e,n/e,407,,57,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,72,,14,,n/e,n/e,2163,,n/e,n/e,n/e,n/e,133,,4,,n/e,n/e,344,
16:00 - 17:00,30,,1778,,n/e,n/e,407,,57,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,53,,69,,49,,n/e,n/e,2164,,n/e,n/e,n/e,n/e,22,,4,,n/e,n/e,336,
17:00 - 18:00,30,,1806,,n/e,n/e,406,,57,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,336,,91,,78,,n/e,n/e,2163,,n/e,n/e,n/e,n/e,0,,3,,n/e,n/e,344,
18:00 - 19:00,31,,1788,,n/e,n/e,410,,57,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,509,,95,,78,,n/e,n/e,2162,,n/e,n/e,n/e,n/e,0,,4,,n/e,n/e,369,
19:00 - 20:00,31,,1788,,n/e,n/e,410,,59,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,488,,89,,70,,n/e,n/e,2164,,n/e,n/e,n/e,n/e,0,,4,,n/e,n/e,350,
20:00 - 21:00,31,,1747,,n/e,n/e,409,,58,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,428,,66,,29,,n/e,n/e,2163,,n/e,n/e,n/e,n/e,0,,4,,n/e,n/e,340,
21:00 - 22:00,31,,1726,,n/e,n/e,409,,57,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,269,,60,,14,,n/e,n/e,2163,,n/e,n/e,n/e,n/e,0,,4,,n/e,n/e,407,
22:00 - 23:00,31,,1731,,n/e,n/e,412,,57,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,164,,46,,13,,n/e,n/e,2163,,n/e,n/e,n/e,n/e,0,,4,,n/e,n/e,441,
23:00 - 00:00,31,,1708,,n/e,n/e,412,,57,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,38,,11,,n/e,n/e,2161,,n/e,n/e,n/e,n/e,0,,4,,n/e,n/e,492,
00:00 - 01:00,30,,1625,,n/e,n/e,405,,57,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,41,,9,,n/e,n/e,2164,,n/e,n/e,n/e,n/e,0,,4,,n/e,n/e,469,
01:00 - 02:00,31,,1694,,n/e,n/e,410,,57,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,48,,9,,n/e,n/e,2162,,n/e,n/e,n/e,n/e,0,,3,,n/e,n/e,392,
02:00 - 03:00,31,,1681,,n/e,n/e,410,,59,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,50,,9,,n/e,n/e,2163,,n/e,n/e,n/e,n/e,0,,3,,n/e,n/e,358,
03:00 - 04:00,31,,1654,,n/e,n/e,411,,59,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,40,,9,,n/e,n/e,2163,,n/e,n/e,n/e,n/e,0,,3,,n/e,n/e,360,
04:00 - 05:00,31,,1643,,n/e,n/e,410,,59,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,39,,9,,n/e,n/e,2162,,n/e,n/e,n/e,n/e,0,,4,,n/e,n/e,379,
05:00 - 06:00,30,,1654,,n/e,n/e,420,,60,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,43,,9,,n/e,n/e,2162,,n/e,n/e,n/e,n/e,0,,4,,n/e,n/e,415,
06:00 - 07:00,30,,1678,,n/e,n/e,422,,59,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,44,,9,,n/e,n/e,2162,,n/e,n/e,n/e,n/e,0,,3,,n/e,n/e,422,
07:00 - 08:00,30,,1708,,n/e,n/e,423,,59,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,60,,13,,n/e,n/e,2161,,n/e,n/e,n/e,n/e,1,,4,,n/e,n/e,415,
08:00 - 09:00,31,,1965,,n/e,n/e,420,,59,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,95,,173,,n/e,n/e,2162,,n/e,n/e,n/e,n/e,80,,3,,n/e,n/e,332,
09:00 - 10:00,31,,2041,,n/e,n/e,418,,58,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,100,,239,,n/e,n/e,2162,,n/e,n/e,n/e,n/e,307,,4,,n/e,n/e,186,
