Unnamed: 0,Unit,PowerCapacity,Nunits,Zone,Zone_th,Zone_h2,Technology,Fuel,Efficiency,MinUpTime,MinDownTime,RampUpRate,RampDownRate,StartUpCost,NoLoadCost_pu,RampingCost,PartLoadMin,MinEfficiency,StartUpTime,CO2Intensity,CHPType,CHPPowerToHeat,CHPPowerLossFactor,CHPMaxHeat,COP,Tnominal,coef_COP_a,coef_COP_b,STOCapacity,STOSelfDischarge,STOMaxChargingPower,STOChargingEfficiency,WaterWithdrawal,WaterConsumption,Status,Source,Company,Lat,Lon,Lat/Lon
,Gde-Dixence (GD),1926.0,1.0,CH,,,HDAM,WAT,0.85,0.0,0.0,0.046728972,0.046728972,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,540909.4334913901,0.0,0.0,0.0,,,,,,,,
,KLL - KW Linth-Limmern AG,641.0,1.0,CH,,,HPHS,WAT,0.86,0.0,0.0,0.46875,0.46875,0.0,,0.0,0.0,0.86,0.3,0.0,,,,,,,,,180022.29847766407,0.0,641.0,0.86,,,,,,,,
,KW Oberhasli AG (KWO),1307.0,1.0,CH,,,HPHS,WAT,0.8,0.0,0.0,0.066666667,0.066666667,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,367065.74744197656,0.0,1307.0,0.8,,,,,,,,
,KKL - KernKW Leibstadt AG,1233.0,1.0,CH,,,STUR,NUC,0.405,24.0,24.0,0.0027550201,0.0027550201,200000.0,,0.0,0.9,0.405,72.0,0.0,,,,,,,,,,,,,,,,,,,,
,Kernkraftwerk Gösgen,1020.0,1.0,CH,,,STUR,NUC,0.405,24.0,24.0,0.0033627451,0.0033627451,200000.0,,0.0,0.9,0.405,72.0,0.0,,,,,,,,,,,,,,,,,,,,
,KKB - KernKW Beznau,730.0,1.0,CH,,,STUR,NUC,0.405,24.0,24.0,0.0046986301,0.0046986301,200000.0,,0.0,0.9,0.405,72.0,0.0,,,,,,,,,,,,,,,,,,,,
,KHR - KW Hinterrhein AG,640.0,1.0,CH,,,HPHS,WAT,0.86,0.0,0.0,0.46875,0.46875,0.0,,0.0,0.0,0.86,0.3,0.0,,,,,,,,,179741.45245819815,0.0,640.0,0.86,,,,,,,,
,Maggia (OFIMA),605.0,1.0,CH,,,HDAM,WAT,0.85,0.0,0.0,0.1645338208,0.1645338208,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,169911.84177689045,0.0,0.0,0.0,,,,,,,,
,Blenio (OFIBLE),306.0,1.0,CH,,,HDAM,WAT,0.85,0.0,0.0,0.2941176471,0.2941176471,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,700.0,0.0,0.0,0.0,,,,,,,,
,Hongrin-Léman (FMHL),484.0,1.0,CH,,,HPHS,WAT,0.86,0.0,0.0,0.618556701,0.618556701,0.0,,0.0,0.0,0.86,0.3,0.0,,,,,,,,,135929.47342151235,0.0,484.0,0.86,,,,,,,,
,Emosson (ESA),420.0,1.0,CH,,,HDAM,WAT,0.85,0.0,0.0,0.2142857143,0.2142857143,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,107740.0,0.0,0.0,0.0,,,,,,,,
,Kraftwerke Mauvoisin AG,421.0,1.0,CH,,,HDAM,WAT,0.85,0.0,0.0,0.2137767221,0.2137767221,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,118236.17419515848,0.0,0.0,0.0,,,,,,,,
,EKW - Engadiner KW AG,416.0,1.0,CH,,,HPHS,WAT,0.86,0.0,0.0,0.7211538462,0.7211538462,0.0,,0.0,0.0,0.86,0.3,0.0,,,,,,,,,116831.9440978288,0.0,416.0,0.86,,,,,,,,
,KSL - KW Sarganserland AG,383.0,1.0,CH,,,HPHS,WAT,0.86,0.0,0.0,0.7832898172,0.7832898172,0.0,,0.0,0.0,0.86,0.3,0.0,,,,,,,,,107564.02545545295,0.0,383.0,0.86,,,,,,,,
,Electra-Massa (EM),340.0,1.0,CH,,,HDAM,WAT,0.85,0.0,0.0,0.2647058824,0.2647058824,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,16300.0,0.0,0.0,0.0,,,,,,,,
,KVR - KW Vorderrhein AG,336.0,1.0,CH,,,HDAM,WAT,0.85,0.0,0.0,0.2686567164,0.2686567164,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,94364.26254055405,0.0,0.0,0.0,,,,,,,,
,KWM - KW Mattmark AG,263.0,1.0,CH,,,HPHS,WAT,0.86,0.0,0.0,1.1583011583,1.1583011583,0.0,,0.0,0.0,0.86,0.3,0.0,,,,,,,,,73862.50311954081,0.0,263.0,0.86,,,,,,,,
,KWZ - KW Zervreila AG,258.0,1.0,CH,,,HDAM,WAT,0.85,0.0,0.0,0.3488372093,0.3488372093,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,72458.27302221113,0.0,0.0,0.0,,,,,,,,
