Unnamed: 0,Unit,PowerCapacity,Nunits,Zone,Zone_th,Zone_h2,Technology,Fuel,Efficiency,MinUpTime,MinDownTime,RampUpRate,RampDownRate,StartUpCost,NoLoadCost_pu,RampingCost,PartLoadMin,MinEfficiency,StartUpTime,CO2Intensity,CHPType,CHPPowerToHeat,CHPPowerLossFactor,CHPMaxHeat,COP,Tnominal,coef_COP_a,coef_COP_b,STOCapacity,STOSelfDischarge,STOMaxChargingPower,STOChargingEfficiency,WaterWithdrawal,WaterConsumption,Status,Source,Company,Lat,Lon,Lat/Lon
,Gde-Dixence (GD),1926.0,1.0,CH,,,HDAM,WAT,0.85,0.0,0.0,0.046728972,0.046728972,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,558326.6615146832,,,,,,,,,,,
,KLL - KW Linth-Limmern AG,391.0,1.0,CH,,,HPHS,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,113346.68985059248,,,,,,,,,,,
,KW Oberhasli AG (KWO),1307.0,1.0,CH,,,HPHS,WAT,0.8,0.0,0.0,0.066666667,0.066666667,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,378885.22668727464,,,,,,,,,,,
,KKL - KernKW Leibstadt AG,1233.0,1.0,CH,,,STUR,NUC,0.405,24.0,24.0,0.0027550201,0.0027550201,200000.0,,0.0,0.9,0.405,72.0,0.0,,,,,,,,,,,,,,,,,,,,
,Kernkraftwerk Gösgen,1020.0,1.0,CH,,,STUR,NUC,0.405,24.0,24.0,0.0033627451,0.0033627451,200000.0,,0.0,0.9,0.405,72.0,0.0,,,,,,,,,,,,,,,,,,,,
,KKB - KernKW Beznau,730.0,1.0,CH,,,STUR,NUC,0.405,24.0,24.0,0.0046986301,0.0046986301,200000.0,,0.0,0.9,0.405,72.0,0.0,,,,,,,,,,,,,,,,,,,,
,KHR - KW Hinterrhein AG,640.0,1.0,CH,,,HPHS,WAT,0.86,0.0,0.0,0.46875,0.46875,0.0,,0.0,0.0,0.86,0.3,0.0,,,,,,,,,185529.10870685213,,,,,,,,,,,
,Maggia (OFIMA),605.0,1.0,CH,,,HDAM,WAT,0.85,0.0,0.0,0.1645338208,0.1645338208,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,175382.98557444615,,,,,,,,,,,
,Blenio (OFIBLE),306.0,1.0,CH,,,HDAM,WAT,0.85,0.0,0.0,0.2941176471,0.2941176471,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,700.0,,,,,,,,,,,
,Hongrin-Léman (FMHL),484.0,1.0,CH,,,HPHS,WAT,0.86,0.0,0.0,0.618556701,0.618556701,0.0,,0.0,0.0,0.86,0.3,0.0,,,,,,,,,140306.38845955694,,,,,,,,,,,
,Emosson (ESA),420.0,1.0,CH,,,HDAM,WAT,0.85,0.0,0.0,0.2142857143,0.2142857143,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,107740.0,,,,,,,,,,,
,Kraftwerke Mauvoisin AG,421.0,1.0,CH,,,HDAM,WAT,0.85,0.0,0.0,0.2137767221,0.2137767221,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,122043.36682122618,,,,,,,,,,,
,EKW - Engadiner KW AG,416.0,1.0,CH,,,HPHS,WAT,0.86,0.0,0.0,0.7211538462,0.7211538462,0.0,,0.0,0.0,0.86,0.3,0.0,,,,,,,,,120593.9206594539,,,,,,,,,,,
,KSL - KW Sarganserland AG,383.0,1.0,CH,,,HPHS,WAT,0.86,0.0,0.0,0.7832898172,0.7832898172,0.0,,0.0,0.0,0.86,0.3,0.0,,,,,,,,,111027.57599175684,,,,,,,,,,,
,Electra-Massa (EM),340.0,1.0,CH,,,HDAM,WAT,0.85,0.0,0.0,0.2647058824,0.2647058824,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,16300.0,,,,,,,,,,,
,KVR - KW Vorderrhein AG,336.0,1.0,CH,,,HDAM,WAT,0.85,0.0,0.0,0.2686567164,0.2686567164,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,97402.78207109738,,,,,,,,,,,
,KWM - KW Mattmark AG,263.0,1.0,CH,,,HPHS,WAT,0.86,0.0,0.0,1.1583011583,1.1583011583,0.0,,0.0,0.0,0.86,0.3,0.0,,,,,,,,,76240.86810922206,,,,,,,,,,,
,KWZ - KW Zervreila AG,258.0,1.0,CH,,,HDAM,WAT,0.85,0.0,0.0,0.3488372093,0.3488372093,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,74791.42194744978,,,,,,,,,,,
,AET Leventina,226.0,1.0,CH,,,HDAM,WAT,0.85,0.0,0.0,0.3982300885,0.3982300885,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,65514.96651210716,,,,,,,,,,,
,KW Rheinfelden CH,100.0,1.0,CH,,,HROR,WAT,1.0,0.0,0.0,2.2,2.2,0.0,,0.0,0.0,1.0,0.3,0.0,,,,,,,,,,,,,,,,,,,,
,KKW Mühleberg (KKM),378.0,1.0,CH,,,STUR,NUC,0.405,24.0,24.0,0.0090263158,0.0090263158,200000.0,,0.0,0.9,0.405,72.0,0.0,,,,,,,,,,,,,,,,,,,,
,AKW - AG KW Wägital,108.0,1.0,CH,,,HPHS,WAT,0.86,0.0,0.0,2.7777777778,2.7777777778,0.0,,0.0,0.0,0.86,0.3,0.0,,,,,,,,,31308.0370942813,,,,,,,,,,,
