Unnamed: 0,Unit,PowerCapacity,Nunits,Zone,Zone_th,Zone_h2,Technology,Fuel,Efficiency,MinUpTime,MinDownTime,RampUpRate,RampDownRate,StartUpCost,NoLoadCost_pu,RampingCost,PartLoadMin,MinEfficiency,StartUpTime,CO2Intensity,CHPType,CHPPowerToHeat,CHPPowerLossFactor,CHPMaxHeat,COP,Tnominal,coef_COP_a,coef_COP_b,STOCapacity,STOSelfDischarge,STOMaxChargingPower,STOChargingEfficiency,WaterWithdrawal,WaterConsumption,Status,Source,Company,Lat,Lon,Lat/Lon
,Gde-Dixence (GD),1926.0,1.0,CH,,,HDAM,WAT,0.85,0.0,0.0,0.046728972,0.046728972,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,431241.63403915305,,,,,,,,,,,
,KLL - KW Linth-Limmern AG,1482.0,1.0,CH,,,HPHS,WAT,0.8,0.0,0.0,0.066666667,0.066666667,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,331827.6747902517,,,,,,,,,,,
,KW Oberhasli AG (KWO),1307.0,1.0,CH,,,HPHS,WAT,0.8,0.0,0.0,0.066666667,0.066666667,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,292644.24490611267,,,,,,,,,,,
,KKL - KernKW Leibstadt AG,1233.0,1.0,CH,,,STUR,NUC,0.405,24.0,24.0,0.0027550201,0.0027550201,200000.0,,0.0,0.9,0.405,72.0,0.0,,,,,,,,,,,,,,,,,,,,
,Kernkraftwerk Gösgen,1020.0,1.0,CH,,,STUR,NUC,0.405,24.0,24.0,0.0033627451,0.0033627451,200000.0,,0.0,0.9,0.405,72.0,0.0,,,,,,,,,,,,,,,,,,,,
,Nant de Drance (NDD),930.0,1.0,CH,,,HPHS,WAT,0.86,0.0,0.0,0.3296703297,0.3296703297,0.0,,0.0,0.0,0.86,0.3,0.0,,,,,,,,,208231.941669996,,,,,,,,,,,
,KKB - KernKW Beznau,730.0,1.0,CH,,,STUR,NUC,0.405,24.0,24.0,0.0046986301,0.0046986301,200000.0,,0.0,0.9,0.405,72.0,0.0,,,,,,,,,,,,,,,,,,,,
,KHR - KW Hinterrhein AG,640.0,1.0,CH,,,HPHS,WAT,0.86,0.0,0.0,0.46875,0.46875,0.0,,0.0,0.0,0.86,0.3,0.0,,,,,,,,,143299.40071913702,,,,,,,,,,,
,Maggia (OFIMA),605.0,1.0,CH,,,HDAM,WAT,0.85,0.0,0.0,0.1645338208,0.1645338208,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,135462.71474230924,,,,,,,,,,,
,Blenio (OFIBLE),306.0,1.0,CH,,,HDAM,WAT,0.85,0.0,0.0,0.2941176471,0.2941176471,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,700.0,,,,,,,,,,,
,Hongrin-Léman (FMHL),484.0,1.0,CH,,,HPHS,WAT,0.86,0.0,0.0,0.618556701,0.618556701,0.0,,0.0,0.0,0.86,0.3,0.0,,,,,,,,,108370.17179384737,,,,,,,,,,,
,Emosson (ESA),420.0,1.0,CH,,,HDAM,WAT,0.85,0.0,0.0,0.2142857143,0.2142857143,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,107740.0,,,,,,,,,,,
,Kraftwerke Mauvoisin AG,421.0,1.0,CH,,,HDAM,WAT,0.85,0.0,0.0,0.2137767221,0.2137767221,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,94264.13703555733,,,,,,,,,,,
,EKW - Engadiner KW AG,416.0,1.0,CH,,,HPHS,WAT,0.86,0.0,0.0,0.7211538462,0.7211538462,0.0,,0.0,0.0,0.86,0.3,0.0,,,,,,,,,93144.61046743907,,,,,,,,,,,
,KSL - KW Sarganserland AG,383.0,1.0,CH,,,HPHS,WAT,0.86,0.0,0.0,0.7832898172,0.7832898172,0.0,,0.0,0.0,0.86,0.3,0.0,,,,,,,,,85755.73511785857,,,,,,,,,,,
,Electra-Massa (EM),340.0,1.0,CH,,,HDAM,WAT,0.85,0.0,0.0,0.2647058824,0.2647058824,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,16300.0,,,,,,,,,,,
