end,production_resource_name,start,avail_qty,nominal_power,Total_Capacity
2022-05-17 16:00:00+00:00,Kraftwerke Mauvoisin AG,2022-05-16 03:00:00+00:00,33.0,421.0,418
2022-05-18 10:00:00+00:00,Kraftwerke Mauvoisin AG,2022-05-18 06:00:00+00:00,0.0,421.0,418
2022-06-14 10:00:00+00:00,Kraftwerke Mauvoisin AG,2022-06-14 08:00:00+00:00,297.0,421.0,418
2022-06-24 15:00:00+00:00,Kraftwerke Mauvoisin AG,2022-06-24 07:00:00+00:00,5.0,421.0,418
2022-07-05 02:00:00+00:00,Kraftwerke Mauvoisin AG,2022-07-04 21:00:00+00:00,51.0,421.0,418
2022-07-07 14:00:00+00:00,Kraftwerke Mauvoisin AG,2022-07-07 03:00:00+00:00,264.0,421.0,418
2022-07-08 14:00:00+00:00,Kraftwerke Mauvoisin AG,2022-07-08 03:00:00+00:00,264.0,421.0,418
2022-08-20 13:00:00+00:00,Kraftwerke Mauvoisin AG,2022-08-20 10:00:00+00:00,0.0,421.0,418
2022-08-23 08:00:00+00:00,Kraftwerke Mauvoisin AG,2022-08-22 08:00:00+00:00,276.0,421.0,418
2022-09-05 19:00:00+00:00,Kraftwerke Mauvoisin AG,2022-09-05 05:00:00+00:00,276.0,421.0,418
2022-09-12 17:00:00+00:00,Kraftwerke Mauvoisin AG,2022-09-12 11:00:00+00:00,318.0,421.0,418
2022-09-27 18:00:00+00:00,Kraftwerke Mauvoisin AG,2022-09-27 11:00:00+00:00,310.0,421.0,418
2022-10-21 14:00:00+00:00,Kraftwerke Mauvoisin AG,2022-10-21 11:00:00+00:00,5.0,421.0,418
2022-11-25 11:00:00+00:00,Kraftwerke Mauvoisin AG,2022-11-25 10:00:00+00:00,13.0,421.0,418
2022-11-25 17:00:00+00:00,Kraftwerke Mauvoisin AG,2022-11-25 13:30:00+00:00,13.0,421.0,418
2022-12-07 16:00:00+00:00,Kraftwerke Mauvoisin AG,2022-12-06 05:00:00+00:00,33.0,421.0,418
2022-03-25 17:00:00+00:00,Maggia (OFIMA),2022-01-10 05:00:00+00:00,119.0,1403.0,605
2022-01-10 05:00:00+00:00,Maggia (OFIMA),2022-01-01 00:00:00+00:00,25.0,185.0,605
2022-04-30 21:00:00+00:00,Maggia (OFIMA),2022-03-25 17:00:00+00:00,25.0,185.0,605
2022-06-22 16:00:00+00:00,Maggia (OFIMA),2022-06-22 05:00:00+00:00,0.0,185.0,605
2022-06-27 15:00:00+00:00,Maggia (OFIMA),2022-06-27 08:00:00+00:00,0.0,162.0,605
2022-08-21 22:00:00+00:00,Maggia (OFIMA),2022-08-16 05:00:00+00:00,82.0,185.0,605
2022-09-29 16:00:00+00:00,Maggia (OFIMA),2022-09-28 04:00:00+00:00,35.0,150.0,605
2022-10-04 16:00:00+00:00,Maggia (OFIMA),2022-10-04 05:00:00+00:00,0.0,185.0,605
2022-10-21 16:00:00+00:00,Maggia (OFIMA),2022-10-10 04:00:00+00:00,80.0,185.0,605
2022-11-23 08:00:00+00:00,Maggia (OFIMA),2022-11-23 07:00:00+00:00,0.0,185.0,605
2022-12-01 17:00:00+00:00,Maggia (OFIMA),2022-12-01 06:00:00+00:00,80.0,185.0,605
2022-12-31 23:00:00+00:00,Maggia (OFIMA),2022-12-05 07:00:00+00:00,0.0,162.0,605
2022-06-15 15:00:00+00:00,Nant de Drance (NDD),2022-01-01 00:00:00+00:00,0.0,930.0,930
2022-09-09 07:00:00+00:00,Nant de Drance (NDD),2022-06-22 07:00:00+00:00,3900.0,6510.0,930
2022-06-22 07:00:00+00:00,Nant de Drance (NDD),2022-06-15 22:00:00+00:00,0.0,930.0,930
2022-10-03 04:00:00+00:00,Nant de Drance (NDD),2022-09-09 07:00:00+00:00,0.0,930.0,930
2022-10-05 22:00:00+00:00,Nant de Drance (NDD),2022-10-03 15:00:00+00:00,1705.0,2790.0,930
2022-10-03 15:00:00+00:00,Nant de Drance (NDD),2022-10-03 05:00:00+00:00,380.0,930.0,930
2022-10-06 07:00:00+00:00,Nant de Drance (NDD),2022-10-06 07:00:00+00:00,775.0,930.0,930
2022-10-07 16:00:00+00:00,Nant de Drance (NDD),2022-10-07 00:00:00+00:00,0.0,930.0,930
2022-10-14 17:00:00+00:00,Nant de Drance (NDD),2022-10-14 14:00:00+00:00,1395.0,1860.0,930
2022-10-14 14:00:00+00:00,Nant de Drance (NDD),2022-10-10 03:00:00+00:00,775.0,930.0,930
2022-10-20 15:00:00+00:00,Nant de Drance (NDD),2022-10-20 10:00:00+00:00,1465.0,1860.0,930
2022-10-20 10:00:00+00:00,Nant de Drance (NDD),2022-10-17 06:00:00+00:00,775.0,930.0,930
2022-10-21 21:30:00+00:00,Nant de Drance (NDD),2022-10-20 15:00:00+00:00,775.0,930.0,930
2022-10-21 21:45:00+00:00,Nant de Drance (NDD),2022-10-21 21:30:00+00:00,620.0,930.0,930
2022-10-31 10:15:00+00:00,Nant de Drance (NDD),2022-10-24 06:30:00+00:00,4650.0,5580.0,930
2022-10-24 06:30:00+00:00,Nant de Drance (NDD),2022-10-21 21:45:00+00:00,775.0,930.0,930
2022-11-04 13:30:00+00:00,Nant de Drance (NDD),2022-10-31 10:15:00+00:00,775.0,930.0,930
2022-11-04 13:45:00+00:00,Nant de Drance (NDD),2022-11-04 13:30:00+00:00,465.0,930.0,930
2022-11-07 16:00:00+00:00,Nant de Drance (NDD),2022-11-05 01:00:00+00:00,2945.0,3720.0,930
2022-11-05 01:00:00+00:00,Nant de Drance (NDD),2022-11-04 13:45:00+00:00,620.0,930.0,930
2022-11-15 18:00:00+00:00,Nant de Drance (NDD),2022-11-07 16:00:00+00:00,620.0,930.0,930
2022-11-15 18:15:00+00:00,Nant de Drance (NDD),2022-11-15 18:00:00+00:00,620.0,930.0,930
2022-12-15 20:00:00+00:00,Nant de Drance (NDD),2022-11-25 16:00:00+00:00,6820.0,8370.0,930
2022-11-25 16:00:00+00:00,Nant de Drance (NDD),2022-11-15 18:15:00+00:00,775.0,930.0,930
2022-12-22 22:00:00+00:00,Nant de Drance (NDD),2022-12-15 20:00:00+00:00,775.0,930.0,930
2022-12-23 09:00:00+00:00,Nant de Drance (NDD),2022-12-23 07:00:00+00:00,775.0,930.0,930
2022-12-23 11:00:00+00:00,Nant de Drance (NDD),2022-12-23 09:00:00+00:00,0.0,930.0,930
2022-12-25 23:00:00+00:00,Nant de Drance (NDD),2022-12-25 23:00:00+00:00,775.0,930.0,930
2022-12-26 00:30:00+00:00,Nant de Drance (NDD),2022-12-25 23:00:00+00:00,775.0,930.0,930
2022-12-26 00:30:00+00:00,Nant de Drance (NDD),2022-12-26 00:30:00+00:00,775.0,930.0,930
2022-04-15 15:00:00+00:00,Verzasca,2022-01-03 06:00:00+00:00,0.0,114.0,114
2022-08-03 17:00:00+00:00,Verzasca,2022-08-02 05:00:00+00:00,0.0,114.0,114
2022-10-14 10:00:00+00:00,Verzasca,2022-09-26 04:00:00+00:00,0.0,114.0,114
2022-11-16 08:00:00+00:00,Verzasca,2022-11-16 07:00:00+00:00,0.0,114.0,114
2022-11-16 16:30:00+00:00,Verzasca,2022-11-16 10:00:00+00:00,0.0,228.0,114
2022-05-11 15:00:00+00:00,Wägital,2022-05-01 22:00:00+00:00,0.0,108.0,108
2022-07-04 03:45:00+00:00,Wägital,2022-07-02 22:00:00+00:00,0.0,108.0,108
2022-07-04 03:45:00+00:00,Wägital,2022-07-04 03:45:00+00:00,0.0,108.0,108
