name,bus0,bus1,bus2,bus3,bus4,type,carrier,efficiency,efficiency2,efficiency3,efficiency4,active,build_year,lifetime,p_nom,p_nom_mod,p_nom_extendable,p_nom_min,p_nom_max,p_nom_set,p_set,p_init,p_min_pu,p_max_pu,capital_cost,overnight_cost,discount_rate,fom_cost,marginal_cost,marginal_cost_quadratic,stand_by_cost,length,terrain_factor,committable,start_up_cost,shut_down_cost,min_up_time,min_down_time,up_time_before,down_time_before,ramp_limit_up,ramp_limit_down,ramp_limit_start_up,ramp_limit_shut_down,delay,delay2,delay3,delay4,cyclic_delay,cyclic_delay2,cyclic_delay3,cyclic_delay4,p_nom_opt,geometry,tags,under_construction,underground,underwater_fraction,length_original,reversed
FR1 0 SMR CC-2030,FR1 0 gas,FR1 0 H2,co2 atmosphere,FR1 0 co2 stored,,,SMR CC,0.69,0.019799999999999998,0.17820000000000003,1.0,True,2030,30.0,0.0,0.0,True,0.0,inf,,,,0.0,1.0,79103.13403637432,,,0.0,0.0100414366398427,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,0.15829152631353868,,,,,,0.0,False
FR1 0 SMR-2030,FR1 0 gas,FR1 0 H2,co2 atmosphere,,,,SMR,0.76,0.198,1.0,1.0,True,2030,30.0,0.0,0.0,True,0.0,inf,,,,0.0,1.0,68192.35692475682,,,0.0,0.009636869562754988,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,0.1408741103093697,,,,,,0.0,False
FR1 0 EV charger,FR1 0 low voltage,FR1 0 EV battery,,,,,EV charger,0.9,1.0,1.0,1.0,True,0,inf,106675.8,0.0,False,0.0,inf,,,,0.0,1.0,0.0,,,0.0,0.01071685529254732,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,106675.8,,,,,,0.0,False
FR1 0 V2G,FR1 0 EV battery,FR1 0 low voltage,,,,,V2G,0.9,1.0,1.0,1.0,True,0,inf,106675.8,0.0,False,0.0,inf,,,,0.0,1.0,0.0,,,0.0,0.010210453671891561,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,106675.8,,,,,,0.0,False
FR1 0 land transport oil,FR1 0 oil,FR1 0 land transport oil,co2 atmosphere,,,,land transport oil,1.0,0.2571,1.0,1.0,True,0,inf,0.0,0.0,True,0.0,inf,,,,0.0,1.0,0.0,,,0.0,0.009485924373020009,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,92059.56290226776,,,,,,0.0,False
FR1 0 residential rural ground heat pump-2030,FR1 0 low voltage,FR1 0 residential rural heat,,,,,residential rural ground heat pump,1.0,1.0,1.0,1.0,True,2030,20.0,0.0,0.0,True,0.0,inf,,,,0.0,1.0,685285.739303083,,,0.0,0.009892496730540663,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,1018.2540277696662,,,,,,0.0,False
FR1 0 residential rural air heat pump-2030,FR1 0 low voltage,FR1 0 residential rural heat,,,,,residential rural air heat pump,1.0,1.0,1.0,1.0,True,2030,18.0,0.0,0.0,True,0.0,inf,,,,0.0,1.0,464475.86492974695,,,0.0,0.010415162237118712,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,0.05006032105514046,,,,,,0.0,False
FR1 0 residential rural water tanks charger,FR1 0 residential rural heat,FR1 0 residential rural water tanks,,,,,residential rural water tanks charger,0.8367,1.0,1.0,1.0,True,0,inf,0.0,0.0,True,0.0,inf,,,,0.0,1.0,0.0,,,0.0,0.009445892473335505,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,46.188572157468734,,,,,,0.0,False
FR1 0 residential rural water tanks discharger,FR1 0 residential rural water tanks,FR1 0 residential rural heat,,,,,residential rural water tanks discharger,0.8367,1.0,1.0,1.0,True,0,inf,0.0,0.0,True,0.0,inf,,,,0.0,1.0,0.0,,,0.0,0.010934873206042755,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,38.27444066947419,,,,,,0.0,False
FR1 0 residential rural resistive heater-2030,FR1 0 low voltage,FR1 0 residential rural heat,,,,,residential rural resistive heater,0.9,1.0,1.0,1.0,True,2030,20.0,0.0,0.0,True,0.0,inf,,,,0.0,1.0,79054.77447986482,,,0.0,0.009324001681623922,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,0.08589454486015426,,,,,,0.0,False
FR1 0 residential rural gas boiler-2030,FR1 0 gas,FR1 0 residential rural heat,co2 atmosphere,,,,residential rural gas boiler,0.98,0.198,1.0,1.0,True,2030,20.0,0.0,0.0,True,0.0,inf,,,,0.0,1.0,97846.11056504669,,,0.0,0.009782632985034515,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,6632.511603108341,,,,,,0.0,False
FR1 0 services rural ground heat pump-2030,FR1 0 low voltage,FR1 0 services rural heat,,,,,services rural ground heat pump,1.0,1.0,1.0,1.0,True,2030,20.0,0.0,0.0,True,0.0,inf,,,,0.0,1.0,685285.739303083,,,0.0,0.009526562072613319,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,1306.4117009841395,,,,,,0.0,False
FR1 0 services rural air heat pump-2030,FR1 0 low voltage,FR1 0 services rural heat,,,,,services rural air heat pump,1.0,1.0,1.0,1.0,True,2030,18.0,0.0,0.0,True,0.0,inf,,,,0.0,1.0,464475.86492974695,,,0.0,0.010991722156901544,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,0.051595228755587245,,,,,,0.0,False
FR1 0 services rural water tanks charger,FR1 0 services rural heat,FR1 0 services rural water tanks,,,,,services rural water tanks charger,0.8367,1.0,1.0,1.0,True,0,inf,0.0,0.0,True,0.0,inf,,,,0.0,1.0,0.0,,,0.0,0.010242656750855863,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,45.427646335759405,,,,,,0.0,False
FR1 0 services rural water tanks discharger,FR1 0 services rural water tanks,FR1 0 services rural heat,,,,,services rural water tanks discharger,0.8367,1.0,1.0,1.0,True,0,inf,0.0,0.0,True,0.0,inf,,,,0.0,1.0,0.0,,,0.0,0.00973104123655489,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,37.79103236255802,,,,,,0.0,False
FR1 0 services rural resistive heater-2030,FR1 0 low voltage,FR1 0 services rural heat,,,,,services rural resistive heater,0.9,1.0,1.0,1.0,True,2030,20.0,0.0,0.0,True,0.0,inf,,,,0.0,1.0,79054.77447986482,,,0.0,0.009329558721178986,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,0.09474752392787039,,,,,,0.0,False
FR1 0 services rural gas boiler-2030,FR1 0 gas,FR1 0 services rural heat,co2 atmosphere,,,,services rural gas boiler,0.98,0.198,1.0,1.0,True,2030,20.0,0.0,0.0,True,0.0,inf,,,,0.0,1.0,97846.11056504669,,,0.0,0.010968256576047395,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,3462.0103776906303,,,,,,0.0,False
FR1 0 residential urban decentral air heat pump-2030,FR1 0 low voltage,FR1 0 residential urban decentral heat,,,,,residential urban decentral air heat pump,1.0,1.0,1.0,1.0,True,2030,18.0,0.0,0.0,True,0.0,inf,,,,0.0,1.0,464475.86492974695,,,0.0,0.010169808532642991,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,0.10613869332409509,,,,,,0.0,False
FR1 0 residential urban decentral water tanks charger,FR1 0 residential urban decentral heat,FR1 0 residential urban decentral water tanks,,,,,residential urban decentral water tanks charger,0.8367,1.0,1.0,1.0,True,0,inf,0.0,0.0,True,0.0,inf,,,,0.0,1.0,0.0,,,0.0,0.00999731535900037,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,47.5758788810836,,,,,,0.0,False
FR1 0 residential urban decentral water tanks discharger,FR1 0 residential urban decentral water tanks,FR1 0 residential urban decentral heat,,,,,residential urban decentral water tanks discharger,0.8367,1.0,1.0,1.0,True,0,inf,0.0,0.0,True,0.0,inf,,,,0.0,1.0,0.0,,,0.0,0.009880924004175708,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,39.4359411047024,,,,,,0.0,False
FR1 0 residential urban decentral resistive heater-2030,FR1 0 low voltage,FR1 0 residential urban decentral heat,,,,,residential urban decentral resistive heater,0.9,1.0,1.0,1.0,True,2030,20.0,0.0,0.0,True,0.0,inf,,,,0.0,1.0,79054.77447986482,,,0.0,0.010887229489889315,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,0.08915613813951952,,,,,,0.0,False
FR1 0 residential urban decentral gas boiler-2030,FR1 0 gas,FR1 0 residential urban decentral heat,co2 atmosphere,,,,residential urban decentral gas boiler,0.98,0.198,1.0,1.0,True,2030,20.0,0.0,0.0,True,0.0,inf,,,,0.0,1.0,97846.11056504669,,,0.0,0.009968439547042879,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,22449.439593248007,,,,,,0.0,False
FR1 0 services urban decentral air heat pump-2030,FR1 0 low voltage,FR1 0 services urban decentral heat,,,,,services urban decentral air heat pump,1.0,1.0,1.0,1.0,True,2030,18.0,0.0,0.0,True,0.0,inf,,,,0.0,1.0,464475.86492974695,,,0.0,0.009439671900002574,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,0.08272423364419557,,,,,,0.0,False
FR1 0 services urban decentral water tanks charger,FR1 0 services urban decentral heat,FR1 0 services urban decentral water tanks,,,,,services urban decentral water tanks charger,0.8367,1.0,1.0,1.0,True,0,inf,0.0,0.0,True,0.0,inf,,,,0.0,1.0,0.0,,,0.0,0.009030032296834191,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,50.382946445700995,,,,,,0.0,False
FR1 0 services urban decentral water tanks discharger,FR1 0 services urban decentral water tanks,FR1 0 services urban decentral heat,,,,,services urban decentral water tanks discharger,0.8367,1.0,1.0,1.0,True,0,inf,0.0,0.0,True,0.0,inf,,,,0.0,1.0,0.0,,,0.0,0.00941866798146674,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,41.93934778403282,,,,,,0.0,False
FR1 0 services urban decentral resistive heater-2030,FR1 0 low voltage,FR1 0 services urban decentral heat,,,,,services urban decentral resistive heater,0.9,1.0,1.0,1.0,True,2030,20.0,0.0,0.0,True,0.0,inf,,,,0.0,1.0,79054.77447986482,,,0.0,0.010241982735000958,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,0.09246525214102297,,,,,,0.0,False
FR1 0 services urban decentral gas boiler-2030,FR1 0 gas,FR1 0 services urban decentral heat,co2 atmosphere,,,,services urban decentral gas boiler,0.98,0.198,1.0,1.0,True,2030,20.0,0.0,0.0,True,0.0,inf,,,,0.0,1.0,97846.11056504669,,,0.0,0.010626627277161993,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,10020.99823555842,,,,,,0.0,False
FR1 0 urban central air heat pump-2030,FR1 0 low voltage,FR1 0 urban central heat,,,,,urban central air heat pump,1.0,1.0,1.0,1.0,True,2030,25.0,0.0,0.0,True,0.0,inf,,,,0.0,1.0,316283.0357721848,,,0.0,0.010942727997369507,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,0.05578037369684514,,,,,,0.0,False
FR1 0 urban central water tanks charger,FR1 0 urban central heat,FR1 0 urban central water tanks,,,,,urban central water tanks charger,0.8367,1.0,1.0,1.0,True,0,inf,0.0,0.0,True,0.0,inf,,,,0.0,1.0,0.0,,,0.0,0.009677164404459914,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,8611.437923966165,,,,,,0.0,False
FR1 0 urban central water tanks discharger,FR1 0 urban central water tanks,FR1 0 urban central heat,,,,,urban central water tanks discharger,0.8367,1.0,1.0,1.0,True,0,inf,0.0,0.0,True,0.0,inf,,,,0.0,1.0,0.0,,,0.0,0.010047761378334987,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,6725.292484509594,,,,,,0.0,False
FR1 0 urban central resistive heater-2030,FR1 0 low voltage,FR1 0 urban central heat,,,,,urban central resistive heater,0.99,1.0,1.0,1.0,True,2030,20.0,0.0,0.0,True,0.0,inf,,,,0.0,1.0,7702.175148330644,,,0.0,0.010074159587600688,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,3499.275139280669,,,,,,0.0,False
FR1 0 urban central gas boiler-2030,FR1 0 gas,FR1 0 urban central heat,co2 atmosphere,,,,urban central gas boiler,1.04,0.198,1.0,1.0,True,2030,25.0,0.0,0.0,True,0.0,inf,,,,0.0,1.0,7494.287552425229,,,0.0,0.009770542892017776,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,3043.686726767421,,,,,,0.0,False
FR1 0 urban central gas CHP-2030,FR1 0 gas,FR1 0,FR1 0 urban central heat,co2 atmosphere,,,urban central gas CHP,0.41,0.41,0.198,1.0,True,2030,25.0,0.0,0.0,True,0.0,inf,,,,0.0,1.0,28919.11093124968,,,0.0,4.455050729525685,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,12879.240177534346,,,,,,0.0,False
FR1 0 urban central gas CHP CC-2030,FR1 0 gas,FR1 0,FR1 0 urban central heat,co2 atmosphere,FR1 0 co2 stored,,urban central gas CHP CC,0.38821999999999995,0.43772,0.019799999999999998,0.17820000000000003,True,2030,25.0,0.0,0.0,True,0.0,inf,,,,0.0,1.0,90831.4134374175,,,0.0,4.455451342532706,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,0.14816957227232663,,,,,,0.0,False
FR1 0 biogas to gas,FR1 0 biogas,FR1 0 gas,co2 atmosphere,,,,biogas to gas,1.0,-0.198,1.0,1.0,True,0,inf,0.0,0.0,True,0.0,inf,,,,0.0,1.0,209515.79321695745,,,0.0,3.68070008651358,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,0.0388013778697322,,,,,,0.0,False
FR1 0 biogas to gas CC,FR1 0 biogas,FR1 0 gas,FR1 0 co2 stored,co2 atmosphere,,,biogas to gas CC,1.0,0.07812000000000001,-0.27612000000000003,1.0,True,0,inf,0.0,0.0,True,0.0,inf,,,,0.0,1.0,236657.14603279263,,,0.0,3.6801034067059555,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,0.03637869088719282,,,,,,0.0,False
FR1 0 urban central solid biomass CHP-2030,FR1 0 solid biomass,FR1 0,FR1 0 urban central heat,,,,urban central solid biomass CHP,0.2699,0.8245,1.0,1.0,True,2030,25.0,0.0,0.0,True,0.0,inf,,,,0.0,1.0,109510.43714662264,,,0.0,4.861311719169156,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,5663.096314973777,,,,,,0.0,False
FR1 0 urban central solid biomass CHP CC-2030,FR1 0 solid biomass,FR1 0,FR1 0 urban central heat,co2 atmosphere,FR1 0 co2 stored,,urban central solid biomass CHP CC,0.22956299999999996,0.875838,-0.33003000000000005,0.33003000000000005,True,2030,25.0,0.0,0.0,True,0.0,inf,,,,0.0,1.0,224173.27214163146,,,0.0,4.862180478000429,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,0.5857918062095365,,,,,,0.0,False
FR1 0 residential rural biomass boiler-2030,FR1 0 solid biomass,FR1 0 residential rural heat,,,,,residential rural biomass boiler,0.86,1.0,1.0,1.0,True,2030,20.0,0.0,0.0,True,0.0,inf,,,,0.0,1.0,110008.21646089929,,,0.0,9.010933158751774,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,58.6236817717836,,,,,,0.0,False
FR1 0 services rural biomass boiler-2030,FR1 0 solid biomass,FR1 0 services rural heat,,,,,services rural biomass boiler,0.86,1.0,1.0,1.0,True,2030,20.0,0.0,0.0,True,0.0,inf,,,,0.0,1.0,110008.21646089929,,,0.0,9.009734531125966,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,326.16495914367204,,,,,,0.0,False
FR1 0 residential urban decentral biomass boiler-2030,FR1 0 solid biomass,FR1 0 residential urban decentral heat,,,,,residential urban decentral biomass boiler,0.86,1.0,1.0,1.0,True,2030,20.0,0.0,0.0,True,0.0,inf,,,,0.0,1.0,110008.21646089929,,,0.0,9.010350817975407,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,10408.43754326937,,,,,,0.0,False
FR1 0 services urban decentral biomass boiler-2030,FR1 0 solid biomass,FR1 0 services urban decentral heat,,,,,services urban decentral biomass boiler,0.86,1.0,1.0,1.0,True,2030,20.0,0.0,0.0,True,0.0,inf,,,,0.0,1.0,110008.21646089929,,,0.0,9.01088293399481,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,5149.796206925292,,,,,,0.0,False
FR1 0 solid biomass biomass to liquid-2030,FR1 0 solid biomass,FR1 0 oil,co2 atmosphere,,,,biomass to liquid,0.3833,-0.09860000000000002,1.0,1.0,True,2030,25.0,0.0,0.0,True,0.0,inf,,,,0.0,1.0,350753.63520224707,,,0.0,0.4424833628892495,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,0.02763300991347631,,,,,,0.0,False
FR1 0 solid biomass biomass to liquid CC-2030,FR1 0 solid biomass,FR1 0 oil,co2 atmosphere,FR1 0 co2 stored,,,biomass to liquid,0.3833,-0.33989,0.24129,1.0,True,2030,25.0,0.0,0.0,True,0.0,inf,,,,0.0,1.0,434585.39430277026,,,0.0,0.44325894796227194,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,0.025582774363502286,,,,,,0.0,False
FR1 0 solid biomass solid biomass to gas-2030,FR1 0 solid biomass,FR1 0 gas,,co2 atmosphere,,,BioSNG,0.63,1.0,-0.12480000000000002,1.0,True,2030,25.0,0.0,0.0,True,0.0,inf,,,,0.0,1.0,173862.5264199293,,,0.0,1.148825039284596,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,0.05953027654353869,,,,,,0.0,False
FR1 0 solid biomass solid biomass to gas CC-2030,FR1 0 solid biomass,FR1 0 gas,FR1 0 co2 stored,co2 atmosphere,,,BioSNG,0.63,0.21771000000000001,-0.34251000000000004,1.0,True,2030,25.0,0.0,0.0,True,0.0,inf,,,,0.0,1.0,249501.8495322626,,,0.0,1.1489689133547663,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,0.05445269606041408,,,,,,0.0,False
FR1 0 Haber-Bosch-2030,FR1 0,EU NH3,FR1 0 H2,,,,Haber-Bosch,4.043671653861707,-4.643752527294784,1.0,1.0,True,2030,30.0,0.0,0.0,True,0.0,inf,,,,0.0,1.0,652881.6904272938,,,0.0,0.1019228092995274,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,0.03174712238336757,,,,,,0.0,False
FR1 0 ammonia cracker-2030,EU NH3,FR1 0 H2,,,,,ammonia cracker,0.684931506849315,1.0,1.0,1.0,True,2030,25.0,0.0,0.0,True,0.0,inf,,,,0.0,1.0,99161.63412037324,,,0.0,0.009203492101963247,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,0.05729531484480472,,,,,,0.0,False
FR1 0 solid biomass for industry,FR1 0 solid biomass,FR1 0 solid biomass for industry,,,,,solid biomass for industry,1.0,1.0,1.0,1.0,True,0,inf,0.0,0.0,True,0.0,inf,,,,0.0,1.0,0.0,,,0.0,0.009466587139775611,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,0.30495390179526993,,,,,,0.0,False
FR1 0 solid biomass for industry CC-2030,FR1 0 solid biomass,FR1 0 solid biomass for industry,co2 atmosphere,FR1 0 co2 stored,,,solid biomass for industry CC,0.9,-0.33003000000000005,0.33003000000000005,1.0,True,2030,25.0,0.0,0.0,True,0.0,inf,,,,0.0,1.0,110416.063328527,,,0.0,0.010502242484247299,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,4199.34988732957,,,,,,0.0,False
FR1 0 gas for industry,FR1 0 gas,FR1 0 gas for industry,co2 atmosphere,,,,gas for industry,1.0,0.198,1.0,1.0,True,0,inf,0.0,0.0,True,0.0,inf,,,,0.0,1.0,0.0,,,0.0,0.01048960905388079,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,12171.167354559566,,,,,,0.0,False
FR1 0 gas for industry CC-2030,FR1 0 gas,FR1 0 gas for industry,co2 atmosphere,FR1 0 co2 stored,,,gas for industry CC,0.9,0.019799999999999998,0.17820000000000003,1.0,True,2030,25.0,0.0,0.0,True,0.0,inf,,,,0.0,1.0,59619.25426519865,,,0.0,0.010115739801836783,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,0.15388770552703213,,,,,,0.0,False
FR1 0 methanolisation-2030,FR1 0 H2,EU methanol,FR1 0,FR1 0 co2 stored,,,methanolisation,0.8787,-0.23808491614056954,-0.21792614270479405,1.0,True,2030,20.0,0.0,0.0,True,0.0,inf,,,,0.3,1.0,76920.16040879975,,,0.0,0.010691596447267492,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,0.1261642328081391,,,,,,0.0,False
