index,PL -> SE,PL -> SK,PL -> CZ,PL -> LT,PL -> DE
2016-01-01 03:00:00+0000,0.0,712.0,1070.0,0.0,0.0
2016-01-01 04:00:00+0000,0.0,723.0,1066.0,0.0,0.0
2016-01-01 05:00:00+0000,0.0,705.0,1045.0,0.0,0.0
2016-01-01 06:00:00+0000,0.0,734.0,1106.0,0.0,0.0
2016-01-01 07:00:00+0000,0.0,743.0,1198.0,49.0,0.0
2016-01-01 08:00:00+0000,0.0,657.0,1163.0,99.0,0.0
2016-01-01 09:00:00+0000,0.0,569.0,1002.0,100.0,0.0
2016-01-01 10:00:00+0000,0.0,544.0,968.0,199.0,0.0
2016-01-01 11:00:00+0000,0.0,548.0,928.0,200.0,0.0
2016-01-01 12:00:00+0000,0.0,534.0,921.0,200.0,0.0
2016-01-01 13:00:00+0000,0.0,567.0,996.0,199.0,0.0
2016-01-01 14:00:00+0000,0.0,637.0,1024.0,199.0,0.0
2016-01-01 15:00:00+0000,0.0,618.0,933.0,199.0,0.0
2016-01-01 16:00:00+0000,0.0,630.0,1007.0,299.0,0.0
2016-01-01 17:00:00+0000,0.0,631.0,1009.0,300.0,0.0
2016-01-01 18:00:00+0000,0.0,637.0,990.0,300.0,0.0
2016-01-01 19:00:00+0000,0.0,670.0,937.0,300.0,0.0
2016-01-01 20:00:00+0000,0.0,688.0,1003.0,264.0,0.0
2016-01-01 21:00:00+0000,0.0,800.0,1195.0,5.0,0.0
2016-01-01 22:00:00+0000,0.0,710.0,1015.0,0.0,0.0
2016-01-01 23:00:00+0000,0.0,713.0,1112.0,0.0,0.0
2016-01-02 00:00:00+0000,0.0,724.0,1141.0,0.0,0.0
2016-01-02 01:00:00+0000,0.0,703.0,1058.0,0.0,0.0
2016-01-02 02:00:00+0000,0.0,650.0,962.0,76.0,0.0
2016-01-02 03:00:00+0000,0.0,632.0,937.0,317.0,0.0
2016-01-02 04:00:00+0000,0.0,640.0,971.0,117.0,0.0
2016-01-02 05:00:00+0000,0.0,634.0,967.0,52.0,0.0
2016-01-02 06:00:00+0000,0.0,722.0,1173.0,100.0,0.0
2016-01-02 07:00:00+0000,0.0,738.0,1225.0,102.0,0.0
2016-01-02 08:00:00+0000,0.0,742.0,1362.0,296.0,0.0
2016-01-02 09:00:00+0000,0.0,751.0,1385.0,300.0,0.0
2016-01-02 10:00:00+0000,0.0,715.0,1282.0,300.0,0.0
2016-01-02 11:00:00+0000,0.0,709.0,1232.0,300.0,0.0
2016-01-02 12:00:00+0000,0.0,705.0,1267.0,300.0,0.0
2016-01-02 13:00:00+0000,0.0,723.0,1261.0,300.0,0.0
2016-01-02 14:00:00+0000,0.0,743.0,1310.0,300.0,0.0
2016-01-02 15:00:00+0000,0.0,686.0,1283.0,300.0,0.0
2016-01-02 16:00:00+0000,0.0,675.0,1198.0,300.0,0.0
2016-01-02 17:00:00+0000,0.0,676.0,1198.0,300.0,0.0
2016-01-02 18:00:00+0000,0.0,710.0,1239.0,300.0,0.0
2016-01-02 19:00:00+0000,0.0,734.0,1354.0,300.0,0.0
2016-01-02 20:00:00+0000,0.0,738.0,1357.0,300.0,0.0
2016-01-02 21:00:00+0000,0.0,788.0,1404.0,300.0,0.0
2016-01-02 22:00:00+0000,0.0,802.0,1326.0,212.0,0.0
2016-01-02 23:00:00+0000,0.0,695.0,1117.0,124.0,0.0
2016-01-03 00:00:00+0000,0.0,695.0,1144.0,169.0,0.0
2016-01-03 01:00:00+0000,0.0,709.0,1186.0,248.0,0.0
2016-01-03 02:00:00+0000,0.0,734.0,1210.0,353.0,0.0
2016-01-03 03:00:00+0000,0.0,729.0,1210.0,292.0,0.0
2016-01-03 04:00:00+0000,0.0,748.0,1289.0,275.0,0.0
2016-01-03 05:00:00+0000,0.0,763.0,1271.0,102.0,0.0
2016-01-03 06:00:00+0000,0.0,784.0,1388.0,100.0,0.0
2016-01-03 07:00:00+0000,0.0,854.0,1469.0,100.0,0.0
2016-01-03 08:00:00+0000,0.0,886.0,1597.0,101.0,0.0
2016-01-03 09:00:00+0000,0.0,956.0,1806.0,295.0,0.0
2016-01-03 10:00:00+0000,0.0,930.0,1723.0,300.0,0.0
2016-01-03 11:00:00+0000,0.0,890.0,1623.0,300.0,0.0
2016-01-03 12:00:00+0000,0.0,879.0,1599.0,300.0,0.0
2016-01-03 13:00:00+0000,0.0,901.0,1571.0,300.0,0.0
2016-01-03 14:00:00+0000,0.0,899.0,1577.0,300.0,0.0
2016-01-03 15:00:00+0000,0.0,920.0,1652.0,300.0,0.0
2016-01-03 16:00:00+0000,0.0,835.0,1484.0,300.0,0.0
2016-01-03 17:00:00+0000,0.0,741.0,1334.0,300.0,0.0
2016-01-03 18:00:00+0000,0.0,751.0,1318.0,300.0,0.0
2016-01-03 19:00:00+0000,0.0,883.0,1451.0,300.0,0.0
2016-01-03 20:00:00+0000,0.0,879.0,1404.0,298.0,0.0
2016-01-03 21:00:00+0000,0.0,798.0,1304.0,107.0,0.0
2016-01-03 22:00:00+0000,0.0,779.0,1268.0,95.0,0.0
2016-01-03 23:00:00+0000,0.0,762.0,1313.0,159.0,0.0
2016-01-04 00:00:00+0000,0.0,707.0,1203.0,199.0,0.0
2016-01-04 01:00:00+0000,0.0,652.0,1114.0,200.0,0.0
2016-01-04 02:00:00+0000,0.0,618.0,1047.0,200.0,0.0
2016-01-04 03:00:00+0000,0.0,653.0,1048.0,200.0,0.0
2016-01-04 04:00:00+0000,0.0,749.0,1150.0,199.0,0.0
2016-01-04 05:00:00+0000,0.0,806.0,1291.0,101.0,0.0
2016-01-04 06:00:00+0000,0.0,829.0,1321.0,100.0,0.0
2016-01-04 07:00:00+0000,0.0,832.0,1346.0,100.0,0.0
2016-01-04 08:00:00+0000,0.0,925.0,1493.0,100.0,0.0
2016-01-04 09:00:00+0000,0.0,947.0,1588.0,100.0,0.0
2016-01-04 10:00:00+0000,0.0,957.0,1628.0,100.0,0.0
2016-01-04 11:00:00+0000,0.0,957.0,1614.0,100.0,0.0
2016-01-04 12:00:00+0000,0.0,962.0,1593.0,100.0,0.0
2016-01-04 13:00:00+0000,0.0,943.0,1543.0,100.0,0.0
2016-01-04 14:00:00+0000,0.0,944.0,1607.0,100.0,0.0
2016-01-04 15:00:00+0000,0.0,878.0,1649.0,100.0,0.0
2016-01-04 16:00:00+0000,0.0,836.0,1636.0,100.0,0.0
2016-01-04 17:00:00+0000,0.0,858.0,1618.0,100.0,0.0
2016-01-04 18:00:00+0000,0.0,927.0,1696.0,100.0,0.0
2016-01-04 19:00:00+0000,0.0,877.0,1534.0,100.0,0.0
2016-01-04 20:00:00+0000,0.0,912.0,1505.0,100.0,0.0
2016-01-04 21:00:00+0000,0.0,859.0,1464.0,198.0,0.0
2016-01-04 22:00:00+0000,0.0,956.0,1570.0,146.0,0.0
2016-01-04 23:00:00+0000,0.0,935.0,1563.0,125.0,0.0
2016-01-05 00:00:00+0000,0.0,948.0,1645.0,188.0,0.0
2016-01-05 01:00:00+0000,0.0,949.0,1629.0,139.0,0.0
2016-01-05 02:00:00+0000,0.0,969.0,1608.0,136.0,0.0
2016-01-05 03:00:00+0000,0.0,1025.0,1728.0,237.0,0.0
2016-01-05 04:00:00+0000,0.0,1090.0,1792.0,292.0,0.0
2016-01-05 05:00:00+0000,0.0,1041.0,1740.0,4.0,0.0
2016-01-05 06:00:00+0000,0.0,1010.0,1738.0,0.0,0.0
2016-01-05 07:00:00+0000,0.0,870.0,1662.0,0.0,0.0
2016-01-05 08:00:00+0000,0.0,857.0,1695.0,0.0,0.0
2016-01-05 09:00:00+0000,0.0,866.0,1697.0,0.0,0.0
2016-01-05 10:00:00+0000,0.0,870.0,1682.0,0.0,0.0
2016-01-05 11:00:00+0000,0.0,904.0,1728.0,0.0,0.0
2016-01-05 12:00:00+0000,0.0,899.0,1739.0,0.0,0.0
2016-01-05 13:00:00+0000,0.0,908.0,1735.0,0.0,0.0
2016-01-05 14:00:00+0000,0.0,890.0,1739.0,0.0,0.0
2016-01-05 15:00:00+0000,0.0,844.0,1682.0,0.0,0.0
2016-01-05 16:00:00+0000,0.0,764.0,1571.0,0.0,0.0
2016-01-05 17:00:00+0000,0.0,765.0,1532.0,0.0,0.0
2016-01-05 18:00:00+0000,0.0,824.0,1556.0,0.0,0.0
2016-01-05 19:00:00+0000,0.0,907.0,1625.0,0.0,0.0
2016-01-05 20:00:00+0000,0.0,1043.0,1614.0,51.0,0.0
2016-01-05 21:00:00+0000,0.0,1059.0,1691.0,285.0,0.0
2016-01-05 22:00:00+0000,0.0,1050.0,1548.0,172.0,0.0
2016-01-05 23:00:00+0000,0.0,975.0,1452.0,169.0,0.0
